season,round,event_name,session_name,Driver,Team,LapNumber,Stint,LapTimeSeconds,Compound,TyreLife,TrackStatus,lap_time_not_null,dry_session,accurate,not_deleted,not_fastf1_generated,track_status_green,not_pit_in_out,lap_delta_to_stint_median,within_2s_of_stint_median,within_3s_of_stint_median,session_key,lap_key
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,9.0,1.0,93.798,MEDIUM,9.0,1,True,True,True,True,True,True,True,-0.0330000000000012,True,True,2025_5_R,2025_r05_R_VER_lap9
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,10.0,1.0,93.813,MEDIUM,10.0,1,True,True,True,True,True,True,True,-0.0180000000000006,True,True,2025_5_R,2025_r05_R_VER_lap10
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,11.0,1.0,94.001,MEDIUM,11.0,1,True,True,True,True,True,True,True,0.1700000000000017,True,True,2025_5_R,2025_r05_R_VER_lap11
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,12.0,1.0,93.96,MEDIUM,12.0,1,True,True,True,True,True,True,True,0.1289999999999906,True,True,2025_5_R,2025_r05_R_VER_lap12
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,13.0,1.0,93.856,MEDIUM,13.0,1,True,True,True,True,True,True,True,0.0249999999999914,True,True,2025_5_R,2025_r05_R_VER_lap13
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,14.0,1.0,93.901,MEDIUM,14.0,1,True,True,True,True,True,True,True,0.0699999999999931,True,True,2025_5_R,2025_r05_R_VER_lap14
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,15.0,1.0,93.9,MEDIUM,15.0,1,True,True,True,True,True,True,True,0.0690000000000026,True,True,2025_5_R,2025_r05_R_VER_lap15
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,16.0,1.0,93.758,MEDIUM,16.0,1,True,True,True,True,True,True,True,-0.0730000000000075,True,True,2025_5_R,2025_r05_R_VER_lap16
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,17.0,1.0,93.797,MEDIUM,17.0,1,True,True,True,True,True,True,True,-0.034000000000006,True,True,2025_5_R,2025_r05_R_VER_lap17
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,18.0,1.0,93.81,MEDIUM,18.0,1,True,True,True,True,True,True,True,-0.0210000000000007,True,True,2025_5_R,2025_r05_R_VER_lap18
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,19.0,1.0,93.914,MEDIUM,19.0,1,True,True,True,True,True,True,True,0.0829999999999984,True,True,2025_5_R,2025_r05_R_VER_lap19
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,20.0,1.0,94.038,MEDIUM,20.0,1,True,True,True,True,True,True,True,0.2069999999999936,True,True,2025_5_R,2025_r05_R_VER_lap20
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,23.0,2.0,94.112,HARD,2.0,1,True,True,True,True,True,True,True,1.3725000000000025,True,True,2025_5_R,2025_r05_R_VER_lap23
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,24.0,2.0,93.419,HARD,3.0,1,True,True,True,True,True,True,True,0.6795000000000044,True,True,2025_5_R,2025_r05_R_VER_lap24
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,25.0,2.0,93.067,HARD,4.0,1,True,True,True,True,True,True,True,0.3275000000000005,True,True,2025_5_R,2025_r05_R_VER_lap25
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,26.0,2.0,93.02,HARD,5.0,1,True,True,True,True,True,True,True,0.2805000000000035,True,True,2025_5_R,2025_r05_R_VER_lap26
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,27.0,2.0,92.936,HARD,6.0,1,True,True,True,True,True,True,True,0.1965000000000145,True,True,2025_5_R,2025_r05_R_VER_lap27
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,28.0,2.0,92.958,HARD,7.0,1,True,True,True,True,True,True,True,0.2185000000000059,True,True,2025_5_R,2025_r05_R_VER_lap28
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,29.0,2.0,93.079,HARD,8.0,1,True,True,True,True,True,True,True,0.339500000000001,True,True,2025_5_R,2025_r05_R_VER_lap29
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,30.0,2.0,92.811,HARD,9.0,1,True,True,True,True,True,True,True,0.0715000000000145,True,True,2025_5_R,2025_r05_R_VER_lap30
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,31.0,2.0,92.782,HARD,10.0,1,True,True,True,True,True,True,True,0.0425000000000039,True,True,2025_5_R,2025_r05_R_VER_lap31
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,32.0,2.0,92.773,HARD,11.0,1,True,True,True,True,True,True,True,0.0335000000000036,True,True,2025_5_R,2025_r05_R_VER_lap32
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,33.0,2.0,92.736,HARD,12.0,1,True,True,True,True,True,True,True,-0.0034999999999882,True,True,2025_5_R,2025_r05_R_VER_lap33
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,34.0,2.0,92.696,HARD,13.0,1,True,True,True,True,True,True,True,-0.0434999999999945,True,True,2025_5_R,2025_r05_R_VER_lap34
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,35.0,2.0,92.743,HARD,14.0,1,True,True,True,True,True,True,True,0.0035000000000025,True,True,2025_5_R,2025_r05_R_VER_lap35
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,36.0,2.0,92.691,HARD,15.0,1,True,True,True,True,True,True,True,-0.0484999999999899,True,True,2025_5_R,2025_r05_R_VER_lap36
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,37.0,2.0,92.91,HARD,16.0,1,True,True,True,True,True,True,True,0.1705000000000041,True,True,2025_5_R,2025_r05_R_VER_lap37
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,38.0,2.0,92.71,HARD,17.0,1,True,True,True,True,True,True,True,-0.0294999999999987,True,True,2025_5_R,2025_r05_R_VER_lap38
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,39.0,2.0,92.681,HARD,18.0,1,True,True,True,True,True,True,True,-0.0584999999999951,True,True,2025_5_R,2025_r05_R_VER_lap39
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,40.0,2.0,92.56,HARD,19.0,1,True,True,True,True,True,True,True,-0.1794999999999902,True,True,2025_5_R,2025_r05_R_VER_lap40
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,41.0,2.0,92.568,HARD,20.0,1,True,True,True,True,True,True,True,-0.1714999999999946,True,True,2025_5_R,2025_r05_R_VER_lap41
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,42.0,2.0,92.5,HARD,21.0,1,True,True,True,True,True,True,True,-0.2394999999999925,True,True,2025_5_R,2025_r05_R_VER_lap42
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,43.0,2.0,93.182,HARD,22.0,1,True,True,True,True,True,True,True,0.4425000000000096,True,True,2025_5_R,2025_r05_R_VER_lap43
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,44.0,2.0,92.512,HARD,23.0,1,True,True,True,True,True,True,True,-0.227499999999992,True,True,2025_5_R,2025_r05_R_VER_lap44
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,45.0,2.0,92.466,HARD,24.0,1,True,True,True,True,True,True,True,-0.2734999999999985,True,True,2025_5_R,2025_r05_R_VER_lap45
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,46.0,2.0,92.324,HARD,25.0,1,True,True,True,True,True,True,True,-0.4154999999999944,True,True,2025_5_R,2025_r05_R_VER_lap46
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,47.0,2.0,92.873,HARD,26.0,1,True,True,True,True,True,True,True,0.1335000000000121,True,True,2025_5_R,2025_r05_R_VER_lap47
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,48.0,2.0,92.697,HARD,27.0,1,True,True,True,True,True,True,True,-0.0424999999999897,True,True,2025_5_R,2025_r05_R_VER_lap48
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,49.0,2.0,92.28,HARD,28.0,1,True,True,True,True,True,True,True,-0.4594999999999913,True,True,2025_5_R,2025_r05_R_VER_lap49
2025,5,Saudi Arabian Grand Prix,R,VER,Red Bull Racing,50.0,2.0,92.453,HARD,29.0,1,True,True,True,True,True,True,True,-0.2864999999999895,True,True,2025_5_R,2025_r05_R_VER_lap50
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,2.0,1.0,83.062,HARD,2.0,1,True,True,True,True,True,True,True,0.6839999999999975,True,True,2025_7_R,2025_r07_R_HAM_lap2
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,3.0,1.0,82.08,HARD,3.0,1,True,True,True,True,True,True,True,-0.2980000000000018,True,True,2025_7_R,2025_r07_R_HAM_lap3
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,4.0,1.0,81.23,HARD,4.0,1,True,True,True,True,True,True,True,-1.147999999999996,True,True,2025_7_R,2025_r07_R_HAM_lap4
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,5.0,1.0,81.439,HARD,5.0,1,True,True,True,True,True,True,True,-0.9390000000000072,True,True,2025_7_R,2025_r07_R_HAM_lap5
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,6.0,1.0,81.649,HARD,6.0,1,True,True,True,True,True,True,True,-0.7289999999999992,True,True,2025_7_R,2025_r07_R_HAM_lap6
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,7.0,1.0,81.95,HARD,7.0,1,True,True,True,True,True,True,True,-0.4279999999999972,True,True,2025_7_R,2025_r07_R_HAM_lap7
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,8.0,1.0,82.418,HARD,8.0,1,True,True,True,True,True,True,True,0.0400000000000062,True,True,2025_7_R,2025_r07_R_HAM_lap8
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,9.0,1.0,81.908,HARD,9.0,1,True,True,True,True,True,True,True,-0.4699999999999988,True,True,2025_7_R,2025_r07_R_HAM_lap9
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,10.0,1.0,82.05,HARD,10.0,1,True,True,True,True,True,True,True,-0.3280000000000029,True,True,2025_7_R,2025_r07_R_HAM_lap10
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,11.0,1.0,82.551,HARD,11.0,1,True,True,True,True,True,True,True,0.1730000000000018,True,True,2025_7_R,2025_r07_R_HAM_lap11
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,12.0,1.0,83.117,HARD,12.0,1,True,True,True,True,True,True,True,0.7390000000000043,True,True,2025_7_R,2025_r07_R_HAM_lap12
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,13.0,1.0,82.655,HARD,13.0,1,True,True,True,True,True,True,True,0.277000000000001,True,True,2025_7_R,2025_r07_R_HAM_lap13
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,14.0,1.0,82.611,HARD,14.0,1,True,True,True,True,True,True,True,0.2330000000000041,True,True,2025_7_R,2025_r07_R_HAM_lap14
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,15.0,1.0,82.191,HARD,15.0,1,True,True,True,True,True,True,True,-0.1869999999999976,True,True,2025_7_R,2025_r07_R_HAM_lap15
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,16.0,1.0,82.555,HARD,16.0,1,True,True,True,True,True,True,True,0.1770000000000067,True,True,2025_7_R,2025_r07_R_HAM_lap16
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,17.0,1.0,82.22,HARD,17.0,1,True,True,True,True,True,True,True,-0.1580000000000012,True,True,2025_7_R,2025_r07_R_HAM_lap17
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,18.0,1.0,82.378,HARD,18.0,1,True,True,True,True,True,True,True,0.0,True,True,2025_7_R,2025_r07_R_HAM_lap18
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,19.0,1.0,82.197,HARD,19.0,1,True,True,True,True,True,True,True,-0.1809999999999973,True,True,2025_7_R,2025_r07_R_HAM_lap19
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,20.0,1.0,82.66,HARD,20.0,1,True,True,True,True,True,True,True,0.2819999999999965,True,True,2025_7_R,2025_r07_R_HAM_lap20
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,21.0,1.0,82.598,HARD,21.0,1,True,True,True,True,True,True,True,0.2199999999999988,True,True,2025_7_R,2025_r07_R_HAM_lap21
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,22.0,1.0,82.404,HARD,22.0,1,True,True,True,True,True,True,True,0.0259999999999962,True,True,2025_7_R,2025_r07_R_HAM_lap22
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,23.0,1.0,82.228,HARD,23.0,1,True,True,True,True,True,True,True,-0.1500000000000056,True,True,2025_7_R,2025_r07_R_HAM_lap23
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,24.0,1.0,82.27,HARD,24.0,1,True,True,True,True,True,True,True,-0.108000000000004,True,True,2025_7_R,2025_r07_R_HAM_lap24
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,25.0,1.0,82.564,HARD,25.0,1,True,True,True,True,True,True,True,0.1859999999999928,True,True,2025_7_R,2025_r07_R_HAM_lap25
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,26.0,1.0,82.846,HARD,26.0,1,True,True,True,True,True,True,True,0.4680000000000035,True,True,2025_7_R,2025_r07_R_HAM_lap26
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,27.0,1.0,82.153,HARD,27.0,1,True,True,True,True,True,True,True,-0.2249999999999943,True,True,2025_7_R,2025_r07_R_HAM_lap27
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,28.0,1.0,82.597,HARD,28.0,1,True,True,True,True,True,True,True,0.2189999999999941,True,True,2025_7_R,2025_r07_R_HAM_lap28
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,32.0,2.0,81.598,MEDIUM,3.0,1,True,True,True,True,True,True,True,1.343999999999994,True,True,2025_7_R,2025_r07_R_HAM_lap32
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,33.0,2.0,80.084,MEDIUM,4.0,1,True,True,True,True,True,True,True,-0.1700000000000017,True,True,2025_7_R,2025_r07_R_HAM_lap33
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,34.0,2.0,79.473,MEDIUM,5.0,1,True,True,True,True,True,True,True,-0.7810000000000059,True,True,2025_7_R,2025_r07_R_HAM_lap34
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,35.0,2.0,80.282,MEDIUM,6.0,1,True,True,True,True,True,True,True,0.0279999999999915,True,True,2025_7_R,2025_r07_R_HAM_lap35
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,36.0,2.0,80.204,MEDIUM,7.0,1,True,True,True,True,True,True,True,-0.0500000000000113,True,True,2025_7_R,2025_r07_R_HAM_lap36
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,37.0,2.0,81.223,MEDIUM,8.0,1,True,True,True,True,True,True,True,0.968999999999994,True,True,2025_7_R,2025_r07_R_HAM_lap37
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,38.0,2.0,80.825,MEDIUM,9.0,1,True,True,True,True,True,True,True,0.570999999999998,True,True,2025_7_R,2025_r07_R_HAM_lap38
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,39.0,2.0,80.914,MEDIUM,10.0,1,True,True,True,True,True,True,True,0.6599999999999966,True,True,2025_7_R,2025_r07_R_HAM_lap39
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,40.0,2.0,80.254,MEDIUM,11.0,1,True,True,True,True,True,True,True,0.0,True,True,2025_7_R,2025_r07_R_HAM_lap40
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,41.0,2.0,80.233,MEDIUM,12.0,1,True,True,True,True,True,True,True,-0.0210000000000007,True,True,2025_7_R,2025_r07_R_HAM_lap41
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,42.0,2.0,80.258,MEDIUM,13.0,1,True,True,True,True,True,True,True,0.0039999999999906,True,True,2025_7_R,2025_r07_R_HAM_lap42
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,43.0,2.0,79.816,MEDIUM,14.0,1,True,True,True,True,True,True,True,-0.4380000000000024,True,True,2025_7_R,2025_r07_R_HAM_lap43
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,44.0,2.0,80.033,MEDIUM,15.0,1,True,True,True,True,True,True,True,-0.2210000000000036,True,True,2025_7_R,2025_r07_R_HAM_lap44
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,55.0,3.0,79.731,HARD,9.0,1,True,True,True,True,True,True,True,0.394999999999996,True,True,2025_7_R,2025_r07_R_HAM_lap55
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,56.0,3.0,80.847,HARD,10.0,1,True,True,True,True,True,True,True,1.5109999999999957,True,True,2025_7_R,2025_r07_R_HAM_lap56
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,57.0,3.0,78.446,HARD,11.0,1,True,True,True,True,True,True,True,-0.8900000000000006,True,True,2025_7_R,2025_r07_R_HAM_lap57
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,58.0,3.0,78.78,HARD,12.0,1,True,True,True,True,True,True,True,-0.5559999999999974,True,True,2025_7_R,2025_r07_R_HAM_lap58
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,59.0,3.0,79.423,HARD,13.0,1,True,True,True,True,True,True,True,0.0870000000000033,True,True,2025_7_R,2025_r07_R_HAM_lap59
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,60.0,3.0,79.881,HARD,14.0,1,True,True,True,True,True,True,True,0.5450000000000017,True,True,2025_7_R,2025_r07_R_HAM_lap60
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,61.0,3.0,78.265,HARD,15.0,1,True,True,True,True,True,True,True,-1.070999999999998,True,True,2025_7_R,2025_r07_R_HAM_lap61
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,62.0,3.0,78.845,HARD,16.0,1,True,True,True,True,True,True,True,-0.4909999999999996,True,True,2025_7_R,2025_r07_R_HAM_lap62
2025,7,Emilia Romagna Grand Prix,R,HAM,Ferrari,63.0,3.0,79.249,HARD,17.0,1,True,True,True,True,True,True,True,-0.0870000000000033,True,True,2025_7_R,2025_r07_R_HAM_lap63
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,2.0,1.0,82.899,MEDIUM,2.0,1,True,True,True,True,True,True,True,1.1895000000000095,True,True,2025_7_R,2025_r07_R_LEC_lap2
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,3.0,1.0,81.571,MEDIUM,3.0,1,True,True,True,True,True,True,True,-0.1384999999999934,True,True,2025_7_R,2025_r07_R_LEC_lap3
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,4.0,1.0,81.428,MEDIUM,4.0,1,True,True,True,True,True,True,True,-0.2814999999999941,True,True,2025_7_R,2025_r07_R_LEC_lap4
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,5.0,1.0,81.706,MEDIUM,5.0,1,True,True,True,True,True,True,True,-0.0034999999999882,True,True,2025_7_R,2025_r07_R_LEC_lap5
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,6.0,1.0,81.621,MEDIUM,6.0,1,True,True,True,True,True,True,True,-0.0884999999999962,True,True,2025_7_R,2025_r07_R_LEC_lap6
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,7.0,1.0,82.162,MEDIUM,7.0,1,True,True,True,True,True,True,True,0.4525000000000148,True,True,2025_7_R,2025_r07_R_LEC_lap7
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,8.0,1.0,81.81,MEDIUM,8.0,1,True,True,True,True,True,True,True,0.1005000000000109,True,True,2025_7_R,2025_r07_R_LEC_lap8
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,9.0,1.0,81.713,MEDIUM,9.0,1,True,True,True,True,True,True,True,0.0035000000000025,True,True,2025_7_R,2025_r07_R_LEC_lap9
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,12.0,2.0,80.505,HARD,2.0,1,True,True,True,True,True,True,True,-0.6490000000000009,True,True,2025_7_R,2025_r07_R_LEC_lap12
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,13.0,2.0,81.117,HARD,3.0,1,True,True,True,True,True,True,True,-0.0369999999999919,True,True,2025_7_R,2025_r07_R_LEC_lap13
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,14.0,2.0,81.056,HARD,4.0,1,True,True,True,True,True,True,True,-0.0979999999999989,True,True,2025_7_R,2025_r07_R_LEC_lap14
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,15.0,2.0,81.056,HARD,5.0,1,True,True,True,True,True,True,True,-0.0979999999999989,True,True,2025_7_R,2025_r07_R_LEC_lap15
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,16.0,2.0,80.958,HARD,6.0,1,True,True,True,True,True,True,True,-0.1959999999999979,True,True,2025_7_R,2025_r07_R_LEC_lap16
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,17.0,2.0,80.721,HARD,7.0,1,True,True,True,True,True,True,True,-0.4329999999999927,True,True,2025_7_R,2025_r07_R_LEC_lap17
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,18.0,2.0,81.498,HARD,8.0,1,True,True,True,True,True,True,True,0.3440000000000083,True,True,2025_7_R,2025_r07_R_LEC_lap18
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,19.0,2.0,81.351,HARD,9.0,1,True,True,True,True,True,True,True,0.1970000000000027,True,True,2025_7_R,2025_r07_R_LEC_lap19
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,21.0,2.0,81.802,HARD,11.0,1,True,True,True,True,True,True,True,0.6480000000000103,True,True,2025_7_R,2025_r07_R_LEC_lap21
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,22.0,2.0,82.724,HARD,12.0,1,True,True,True,True,True,True,True,1.5700000000000074,True,True,2025_7_R,2025_r07_R_LEC_lap22
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,23.0,2.0,80.876,HARD,13.0,1,True,True,True,True,True,True,True,-0.2779999999999916,True,True,2025_7_R,2025_r07_R_LEC_lap23
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,24.0,2.0,81.154,HARD,14.0,1,True,True,True,True,True,True,True,0.0,True,True,2025_7_R,2025_r07_R_LEC_lap24
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,25.0,2.0,81.808,HARD,15.0,1,True,True,True,True,True,True,True,0.6540000000000106,True,True,2025_7_R,2025_r07_R_LEC_lap25
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,26.0,2.0,82.166,HARD,16.0,1,True,True,True,True,True,True,True,1.0120000000000005,True,True,2025_7_R,2025_r07_R_LEC_lap26
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,27.0,2.0,80.68,HARD,17.0,1,True,True,True,True,True,True,True,-0.4739999999999895,True,True,2025_7_R,2025_r07_R_LEC_lap27
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,28.0,2.0,81.157,HARD,18.0,1,True,True,True,True,True,True,True,0.0030000000000001,True,True,2025_7_R,2025_r07_R_LEC_lap28
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,32.0,3.0,80.01,HARD,3.0,1,True,True,True,True,True,True,True,-0.1229999999999904,True,True,2025_7_R,2025_r07_R_LEC_lap32
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,33.0,3.0,80.393,HARD,4.0,1,True,True,True,True,True,True,True,0.2600000000000051,True,True,2025_7_R,2025_r07_R_LEC_lap33
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,34.0,3.0,79.953,HARD,5.0,1,True,True,True,True,True,True,True,-0.1799999999999926,True,True,2025_7_R,2025_r07_R_LEC_lap34
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,35.0,3.0,79.816,HARD,6.0,1,True,True,True,True,True,True,True,-0.316999999999993,True,True,2025_7_R,2025_r07_R_LEC_lap35
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,36.0,3.0,80.133,HARD,7.0,1,True,True,True,True,True,True,True,0.0,True,True,2025_7_R,2025_r07_R_LEC_lap36
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,37.0,3.0,80.825,HARD,8.0,1,True,True,True,True,True,True,True,0.6920000000000073,True,True,2025_7_R,2025_r07_R_LEC_lap37
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,38.0,3.0,79.848,HARD,9.0,1,True,True,True,True,True,True,True,-0.2849999999999966,True,True,2025_7_R,2025_r07_R_LEC_lap38
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,39.0,3.0,80.503,HARD,10.0,1,True,True,True,True,True,True,True,0.3700000000000045,True,True,2025_7_R,2025_r07_R_LEC_lap39
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,40.0,3.0,80.524,HARD,11.0,1,True,True,True,True,True,True,True,0.3910000000000053,True,True,2025_7_R,2025_r07_R_LEC_lap40
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,41.0,3.0,79.703,HARD,12.0,1,True,True,True,True,True,True,True,-0.4299999999999926,True,True,2025_7_R,2025_r07_R_LEC_lap41
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,42.0,3.0,79.71,HARD,13.0,1,True,True,True,True,True,True,True,-0.4230000000000018,True,True,2025_7_R,2025_r07_R_LEC_lap42
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,43.0,3.0,79.955,HARD,14.0,1,True,True,True,True,True,True,True,-0.1779999999999972,True,True,2025_7_R,2025_r07_R_LEC_lap43
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,44.0,3.0,79.875,HARD,15.0,1,True,True,True,True,True,True,True,-0.2579999999999955,True,True,2025_7_R,2025_r07_R_LEC_lap44
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,54.0,3.0,80.588,HARD,25.0,1,True,True,True,True,True,True,True,0.4549999999999983,True,True,2025_7_R,2025_r07_R_LEC_lap54
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,55.0,3.0,79.416,HARD,26.0,1,True,True,True,True,True,True,True,-0.7169999999999987,True,True,2025_7_R,2025_r07_R_LEC_lap55
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,56.0,3.0,79.048,HARD,27.0,1,True,True,True,True,True,True,True,-1.0849999999999935,True,True,2025_7_R,2025_r07_R_LEC_lap56
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,57.0,3.0,79.14,HARD,28.0,1,True,True,True,True,True,True,True,-0.992999999999995,True,True,2025_7_R,2025_r07_R_LEC_lap57
2025,7,Emilia Romagna Grand Prix,R,LEC,Ferrari,58.0,3.0,80.32,HARD,29.0,1,True,True,True,True,True,True,True,0.1869999999999976,True,True,2025_7_R,2025_r07_R_LEC_lap58
