n_samples,speed_mean,speed_std,speed_min,speed_max,speed_q10,speed_q50,speed_q90,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_zero_frac,throttle_full_frac,throttle_mid_frac,brake_mean,brake_std,brake_active_frac,brake_on_count,rpm_mean,rpm_std,rpm_diff_abs_mean,gear_mean,gear_std,gear_change_count,speed_diff_abs_mean,throttle_diff_abs_mean,lap_key,Driver,Team,season,round,session_key,event_name,LapTimeSeconds
286,221.72027972027973,70.18360938200881,87.0,324.0,120.0,233.0,314.5,237.0,72.63286713286713,40.009316943394836,0.0,100.0,0.15734265734265734,0.6048951048951049,0.23776223776223776,0.17482517482517482,0.38048326269175864,0.17482517482517482,8,10474.006993006993,1255.791006729426,340.12631578947367,5.8076923076923075,1.7695505197183146,30,6.28421052631579,5.410526315789474,2021_r19_Q_SAI_lap18,SAI,Ferrari,2021,19,2021_19_Q,São Paulo Grand Prix,68.826
289,220.76124567474048,68.09859391270389,86.0,321.0,122.0,230.0,311.0,235.0,71.5674740484429,40.26780723481467,0.0,100.0,0.15570934256055363,0.6089965397923875,0.23529411764705882,0.15570934256055363,0.36320850103613145,0.15570934256055363,8,10439.512110726644,1245.0498180121099,315.96180555555554,5.70242214532872,1.8431633289770224,35,6.086805555555555,5.28125,2021_r19_Q_VET_lap14,VET,Aston Martin,2021,19,2021_19_Q,São Paulo Grand Prix,69.399
340,237.6705882352941,48.777718264213505,102.0,327.0,167.9,247.5,285.20000000000005,225.0,79.98529411764706,36.47543022690375,0.0,100.0,0.1323529411764706,0.7,0.1676470588235294,0.11764705882352941,0.32266459588363844,0.11764705882352941,7,10817.826470588236,720.6325449103493,242.91150442477877,5.735294117647059,1.3416149193064713,35,4.793510324483776,5.262536873156342,2021_r20_Q_ALO_lap14,ALO,Alpine,2021,20,2021_20_Q,Qatar Grand Prix,81.67
338,237.96153846153845,48.335760026396365,104.0,321.0,168.4,247.5,285.6,217.0,80.29289940828403,34.802452374390946,0.0,100.0,0.10650887573964497,0.6597633136094675,0.23372781065088757,0.1242603550295858,0.33036741118962487,0.1242603550295858,10,10770.949704142013,901.3411309033181,238.81305637982197,6.159763313609467,1.2318387272872915,26,4.902077151335312,4.729970326409496,2021_r20_Q_BOT_lap16,BOT,Mercedes,2021,20,2021_20_Q,Qatar Grand Prix,81.478
338,237.6449704142012,48.93783971158825,102.0,321.0,166.7,249.0,284.0,219.0,79.32840236686391,36.69266646775863,0.0,100.0,0.14201183431952663,0.6863905325443787,0.17159763313609466,0.10946745562130178,0.31268770809753194,0.10946745562130178,7,10971.130177514793,717.7365185125365,250.20178041543028,5.92603550295858,1.4154204663839816,31,5.074183976261128,5.228486646884273,2021_r20_Q_GAS_lap16,GAS,AlphaTauri,2021,20,2021_20_Q,Qatar Grand Prix,81.64
337,240.43026706231453,47.446793862653486,102.0,319.0,171.0,252.0,289.80000000000007,217.0,82.44510385756676,33.549680398261486,0.0,100.0,0.0771513353115727,0.7032640949554896,0.2195845697329377,0.12166172106824925,0.3273807918095358,0.12166172106824925,7,10843.45994065282,802.4406255093604,235.92857142857142,6.186943620178042,1.273846994915289,29,4.818452380952381,4.785714285714286,2021_r20_Q_HAM_lap17,HAM,Mercedes,2021,20,2021_20_Q,Qatar Grand Prix,80.827
341,236.73607038123168,49.69401213586741,99.0,325.0,165.0,248.0,284.0,226.0,78.77126099706744,36.75283735976646,0.0,100.0,0.1348973607038123,0.6392961876832844,0.22580645161290322,0.10263929618768329,0.3039331613511677,0.10263929618768329,8,10753.894428152493,806.8297841468857,262.74411764705883,5.774193548387097,1.3191049809109723,33,5.0,5.285294117647059,2021_r20_Q_OCO_lap11,OCO,Alpine,2021,20,2021_20_Q,Qatar Grand Prix,82.012
344,235.45639534883722,51.10428787160283,97.0,324.0,161.3,247.5,285.4,227.0,77.86627906976744,37.46009923252759,0.0,100.0,0.1569767441860465,0.6715116279069767,0.17151162790697674,0.10174418604651163,0.30275197196032627,0.10174418604651163,7,10834.252906976744,839.2603313523238,259.07871720116617,5.912790697674419,1.386506948683285,32,5.145772594752186,5.311953352769679,2021_r20_Q_RIC_lap14,RIC,McLaren,2021,20,2021_20_Q,Qatar Grand Prix,82.597
341,237.27565982404693,49.89117828353259,102.0,323.0,166.0,248.0,290.0,221.0,79.18475073313783,36.246190903475814,0.0,100.0,0.09090909090909091,0.6862170087976539,0.22287390029325513,0.1378299120234604,0.3452279474360015,0.1378299120234604,9,10860.630498533725,762.4721314922912,262.07941176470587,6.085043988269795,1.3021856336674618,28,5.061764705882353,5.235294117647059,2021_r20_Q_SAI_lap17,SAI,Ferrari,2021,20,2021_20_Q,Qatar Grand Prix,81.84
342,0.0935672514619883,0.5601786684846791,0.0,5.0,0.0,0.0,0.0,5.0,75.71929824561404,46.34301070440208,0.0,104.0,0.2719298245614035,0.7280701754385965,0.0,0.7280701754385965,0.4456058721577123,0.7280701754385965,1,26.669590643274855,210.26487738564904,5.149560117302053,0.0,0.0,0,0.06158357771260997,0.6099706744868035,2021_r20_Q_VET_lap14,VET,Aston Martin,2021,20,2021_20_Q,Qatar Grand Prix,82.146
370,247.05135135135134,60.051965399180744,87.0,324.0,154.9,259.0,316.0,237.0,82.74054054054054,34.54744555371598,0.0,100.0,0.10810810810810811,0.754054054054054,0.13783783783783785,0.10540540540540541,0.30749089126213935,0.10540540540540541,7,10802.82972972973,797.711435680286,245.7669376693767,6.072972972972973,1.6618056996981936,38,5.0379403794037945,4.623306233062331,2021_r21_Q_ALO_lap9,ALO,Alpine,2021,21,2021_21_Q,Saudi Arabian Grand Prix,88.944
365,251.42465753424656,59.523778102254745,100.0,323.0,156.0,264.0,318.0,223.0,82.84657534246575,34.58281222950266,0.0,100.0,0.1178082191780822,0.7561643835616438,0.12602739726027398,0.1232876712328767,0.3292184167372969,0.1232876712328767,9,10929.043835616438,982.1237910417926,257.77472527472526,6.46027397260274,1.5765050131861091,35,5.1923076923076925,4.4010989010989015,2021_r21_Q_BOT_lap23,BOT,Mercedes,2021,21,2021_21_Q,Saudi Arabian Grand Prix,87.622
366,249.44808743169398,58.531305606983416,91.0,321.0,160.5,262.0,314.5,230.0,82.68306010928961,35.12432849151623,0.0,100.0,0.12568306010928962,0.7540983606557377,0.12021857923497267,0.09836065573770492,0.29820934263840415,0.09836065573770492,6,10884.464480874318,884.6505215678549,239.36438356164385,6.412568306010929,1.6291036158611634,34,4.813698630136987,3.9342465753424656,2021_r21_Q_GAS_lap23,GAS,AlphaTauri,2021,21,2021_21_Q,Saudi Arabian Grand Prix,88.125
364,251.50824175824175,60.30379872987014,93.0,325.0,165.0,261.0,320.0,232.0,82.07142857142857,33.82348210570897,0.0,100.0,0.08791208791208792,0.6758241758241759,0.23626373626373626,0.1043956043956044,0.306193942001416,0.1043956043956044,7,10964.04945054945,1049.2696306853093,257.02479338842977,6.436813186813187,1.572444100708568,36,5.236914600550964,4.380165289256198,2021_r21_Q_HAM_lap22,HAM,Mercedes,2021,21,2021_21_Q,Saudi Arabian Grand Prix,87.511
369,247.9349593495935,59.333994742739975,90.0,324.0,156.8,260.0,316.0,234.0,82.36856368563686,34.88069243471054,0.0,100.0,0.10840108401084012,0.6991869918699187,0.19241192411924118,0.1002710027100271,0.3007688196600478,0.1002710027100271,10,10736.227642276423,963.4090299077237,233.02173913043478,6.124661246612466,1.558868024589152,32,4.948369565217392,4.046195652173913,2021_r21_Q_OCO_lap16,OCO,Alpine,2021,21,2021_21_Q,Saudi Arabian Grand Prix,88.574
365,248.3095890410959,61.61311442652565,95.0,325.0,149.4,262.0,316.0,230.0,80.17534246575343,36.90360096199374,0.0,100.0,0.13424657534246576,0.7287671232876712,0.136986301369863,0.10684931506849316,0.30934562586637854,0.10684931506849316,6,10782.64109589041,926.2266176306891,243.45054945054946,6.391780821917808,1.6714928368010868,36,5.31043956043956,4.697802197802198,2021_r21_Q_RIC_lap8,RIC,McLaren,2021,21,2021_21_Q,Saudi Arabian Grand Prix,88.216
367,249.425068119891,59.61652706116103,90.0,323.0,159.0,263.0,318.0,233.0,80.6376021798365,35.82268113712646,0.0,100.0,0.08719346049046321,0.7302452316076294,0.18256130790190736,0.12534059945504086,0.33155673724695645,0.12534059945504086,8,10847.844686648501,921.0338900559127,269.9344262295082,6.474114441416893,1.5746489652987927,35,5.286885245901639,4.494535519125683,2021_r21_Q_SAI_lap8,SAI,Ferrari,2021,21,2021_21_Q,Saudi Arabian Grand Prix,88.237
371,246.277628032345,59.221946359223786,93.0,321.0,155.0,258.0,315.0,228.0,79.02425876010781,36.56718295660073,0.0,100.0,0.09164420485175202,0.7196765498652291,0.18867924528301888,0.11859838274932614,0.32375195359539827,0.11859838274932614,7,10798.541778975741,1007.6902061785546,262.12702702702705,6.3584905660377355,1.6051612318755286,38,5.116216216216216,4.762162162162162,2021_r21_Q_VET_lap9,VET,Aston Martin,2021,21,2021_21_Q,Saudi Arabian Grand Prix,89.198
347,225.51008645533142,68.16994054510492,70.0,325.0,124.0,244.0,308.40000000000003,255.0,75.26224783861672,39.63792541681266,0.0,100.0,0.1786743515850144,0.6484149855907781,0.1729106628242075,0.14697406340057637,0.3545913660787624,0.14697406340057637,9,10592.020172910663,1081.187359585883,302.7514450867052,5.484149855907781,1.855053108480124,44,6.2514450867052025,4.953757225433526,2021_r22_Q_ALO_lap8,ALO,Alpine,2021,22,2021_22_Q,Abu Dhabi Grand Prix,83.46
345,226.61159420289854,67.27762581238379,72.0,321.0,124.0,245.0,308.6,249.0,75.89565217391305,38.33899600618653,0.0,100.0,0.14202898550724638,0.6666666666666666,0.19130434782608696,0.1391304347826087,0.3465852487938523,0.1391304347826087,6,10621.776811594204,1247.1699565911317,309.92151162790697,5.843478260869565,1.865809122200162,39,6.066860465116279,4.761627906976744,2021_r22_Q_BOT_lap19,BOT,Mercedes,2021,22,2021_22_Q,Abu Dhabi Grand Prix,83.036
348,225.79885057471265,67.37793787022065,71.0,322.0,123.7,244.5,310.3,251.0,74.66091954022988,39.616315028572195,0.0,100.0,0.15517241379310345,0.6580459770114943,0.1867816091954023,0.12643678160919541,0.3328195052596148,0.12643678160919541,6,10657.011494252874,1126.469773106855,309.09221902017293,5.7701149425287355,1.8312128824240792,40,5.9510086455331415,4.639769452449568,2021_r22_Q_GAS_lap8,GAS,AlphaTauri,2021,22,2021_22_Q,Abu Dhabi Grand Prix,83.489
342,228.19590643274853,67.13268418025866,72.0,321.0,126.0,246.0,309.90000000000003,249.0,77.33625730994152,36.62180216977772,0.0,100.0,0.11403508771929824,0.6403508771929824,0.24561403508771928,0.14619883040935672,0.35382310174719567,0.14619883040935672,7,10487.076023391814,1292.335949104253,289.3958944281525,5.9678362573099415,1.7418820498957444,37,6.087976539589443,4.521994134897361,2021_r22_Q_HAM_lap17,HAM,Mercedes,2021,22,2021_22_Q,Abu Dhabi Grand Prix,82.48
348,225.83045977011494,68.20364905106047,74.0,326.0,121.7,243.0,310.0,252.0,74.66666666666667,39.668559597711095,0.0,100.0,0.1810344827586207,0.6408045977011494,0.1781609195402299,0.12931034482758622,0.3360262549898922,0.12931034482758622,11,10453.692528735632,1202.9959001328834,292.12103746397696,5.568965517241379,1.7406355687637642,38,6.164265129682997,4.858789625360231,2021_r22_Q_OCO_lap19,OCO,Alpine,2021,22,2021_22_Q,Abu Dhabi Grand Prix,83.389
347,225.65706051873198,67.88102031980793,65.0,322.0,125.2,242.0,310.0,257.0,73.97982708933718,39.51537561249551,0.0,99.0,0.17002881844380405,0.654178674351585,0.17579250720461095,0.12968299711815562,0.33643947110267375,0.12968299711815562,7,10625.046109510087,1148.057564444472,304.09248554913296,5.703170028818444,1.829768702784242,39,6.063583815028902,4.658959537572255,2021_r22_Q_RIC_lap18,RIC,McLaren,2021,22,2021_22_Q,Abu Dhabi Grand Prix,83.409
346,226.83236994219652,66.62811082454802,67.0,323.0,126.0,244.0,308.0,256.0,75.99421965317919,38.05434666137466,0.0,100.0,0.11560693641618497,0.6560693641618497,0.22832369942196531,0.1416184971098266,0.34916336296020056,0.1416184971098266,6,10568.060693641619,1091.328550438069,313.58550724637684,5.953757225433526,1.7817595241107134,40,6.0202898550724635,4.492753623188406,2021_r22_Q_SAI_lap21,SAI,Ferrari,2021,22,2021_22_Q,Abu Dhabi Grand Prix,82.992
351,224.22222222222223,67.04656519734553,66.0,320.0,126.0,239.0,307.0,254.0,73.4957264957265,38.79049013021264,0.0,100.0,0.09401709401709402,0.6410256410256411,0.26495726495726496,0.14814814814814814,0.3557539129241539,0.14814814814814814,7,10481.076923076924,1222.9632104302787,288.30571428571426,5.8262108262108265,1.8161174131323279,43,5.954285714285715,4.92,2021_r22_Q_VET_lap9,VET,Aston Martin,2021,22,2021_22_Q,Abu Dhabi Grand Prix,84.225
341,210.5425219941349,67.90340529949802,64.0,320.0,113.0,224.0,296.0,256.0,72.34310850439883,41.227947984524555,0.0,100.0,0.20821114369501467,0.6099706744868035,0.18181818181818182,0.18475073313782991,0.3886655291708249,0.18475073313782991,8,10477.730205278593,1188.2862216838926,386.7852941176471,5.029325513196481,1.8452695840573439,53,7.641176470588236,4.852941176470588,2022_r01_Q_ALO_lap10,ALO,Alpine,2022,1,2022_1_Q,Bahrain Grand Prix,91.621
338,211.97041420118344,68.32766456735165,70.0,316.0,113.80000000000001,225.0,298.0,246.0,73.03254437869822,40.35549161265678,0.0,100.0,0.17751479289940827,0.6242603550295858,0.19822485207100593,0.20414201183431951,0.4036708459619298,0.20414201183431951,9,10149.378698224851,1579.2582410952123,388.0326409495549,5.6420118343195265,1.633916697491107,38,7.700296735905044,4.771513353115727,2022_r01_Q_BOT_lap14,BOT,Alfa Romeo,2022,1,2022_1_Q,Bahrain Grand Prix,91.56
342,212.6812865497076,68.62948803722755,68.0,316.0,108.0,227.5,296.90000000000003,248.0,73.09941520467837,41.133878406201745,0.0,100.0,0.2046783625730994,0.6374269005847953,0.15789473684210525,0.15497076023391812,0.3624070300746306,0.15497076023391812,8,10620.388888888889,1157.5275365545506,377.466275659824,5.239766081871345,1.9855335907852354,51,7.6158357771261,4.838709677419355,2022_r01_Q_GAS_lap14,GAS,AlphaTauri,2022,1,2022_1_Q,Bahrain Grand Prix,91.635
341,214.65689149560117,67.93380983386751,70.0,317.0,111.0,228.0,297.0,247.0,74.30791788856305,40.199526944162095,0.0,100.0,0.17888563049853373,0.6304985337243402,0.1906158357771261,0.17595307917888564,0.3813398023427202,0.17595307917888564,9,10368.935483870968,1435.1743146644194,365.0205882352941,5.686217008797654,1.915436687993067,54,7.567647058823529,4.8,2022_r01_Q_HAM_lap10,HAM,Mercedes,2022,1,2022_1_Q,Bahrain Grand Prix,91.048
345,209.78550724637682,69.06354774089449,68.0,321.0,110.4,220.0,299.6,253.0,71.32173913043478,40.34463765687216,0.0,100.0,0.17971014492753623,0.34202898550724636,0.4782608695652174,0.19710144927536233,0.39838737958551074,0.19710144927536233,8,10291.208695652174,1292.8137140913886,381.4825581395349,5.16231884057971,1.8338786454990026,47,7.604651162790698,4.8023255813953485,2022_r01_Q_OCO_lap8,OCO,Alpine,2022,1,2022_1_Q,Bahrain Grand Prix,91.782
345,208.73043478260868,67.73829450142347,68.0,311.0,105.4,222.0,292.6,243.0,71.26086956521739,40.798089107494405,0.0,100.0,0.20869565217391303,0.6231884057971014,0.1681159420289855,0.17101449275362318,0.37706850022126875,0.17101449275362318,8,10588.588405797102,1315.5034865484004,370.7296511627907,5.113043478260869,1.8304524351346014,48,7.561046511627907,4.773255813953488,2022_r01_Q_RIC_lap7,RIC,McLaren,2022,1,2022_1_Q,Bahrain Grand Prix,92.945
326,211.29754601226995,69.33415493184626,65.0,317.0,109.0,224.5,296.0,252.0,72.0920245398773,40.06138517762666,0.0,100.0,0.1656441717791411,0.6165644171779141,0.21779141104294478,0.1687116564417178,0.3750727473876769,0.1687116564417178,9,10179.5,1616.2303106064671,380.32615384615383,5.595092024539877,1.6646109707115113,40,7.907692307692308,5.2,2022_r01_Q_SAI_lap11,SAI,Ferrari,2022,1,2022_1_Q,Bahrain Grand Prix,90.687
331,244.68277945619334,61.56542939421146,91.0,328.0,148.0,255.0,319.0,237.0,79.3987915407855,37.255683297037244,0.0,100.0,0.13595166163141995,0.7009063444108762,0.16314199395770393,0.12084592145015106,0.32644161918069675,0.12084592145015106,8,10796.060422960725,760.1233408517984,259.3939393939394,5.921450151057402,1.716195319751763,35,5.663636363636364,5.296969696969697,2022_r02_Q_ALO_lap19,ALO,Alpine,2022,2,2022_2_Q,Saudi Arabian Grand Prix,89.147
329,245.64133738601825,58.79241276054203,96.0,327.0,154.0,256.0,314.0,231.0,83.4984802431611,34.01561017368608,0.0,100.0,0.11854103343465046,0.7629179331306991,0.11854103343465046,0.1337386018237082,0.34088971430116777,0.1337386018237082,10,10868.84802431611,958.4598201453075,281.0243902439024,6.258358662613982,1.5152069745902659,29,5.810975609756097,4.676829268292683,2022_r02_Q_BOT_lap21,BOT,Alfa Romeo,2022,2,2022_2_Q,Saudi Arabian Grand Prix,89.183
342,246.53216374269005,59.67986801044697,87.0,329.0,156.5,256.0,318.90000000000003,242.0,80.7046783625731,36.238181307846446,0.0,100.0,0.14327485380116958,0.716374269005848,0.14035087719298245,0.11403508771929824,0.31831959621449085,0.11403508771929824,7,10972.74269005848,733.8854005256991,244.9941348973607,6.090643274853801,1.7040490493810838,35,5.542521994134898,4.44574780058651,2022_r02_Q_GAS_lap17,GAS,AlphaTauri,2022,2,2022_2_Q,Saudi Arabian Grand Prix,89.254
350,243.67142857142858,59.282317466023954,90.0,324.0,156.8,253.0,313.1,234.0,81.86857142857143,34.32258707654026,0.0,100.0,0.06571428571428571,0.6885714285714286,0.24571428571428572,0.12285714285714286,0.3287431255108004,0.12285714285714286,8,10770.911428571428,1084.6768262240712,262.8080229226361,6.402857142857143,1.6273073923389114,37,5.501432664756447,4.744985673352436,2022_r02_Q_HAM_lap10,HAM,Mercedes,2022,2,2022_2_Q,Saudi Arabian Grand Prix,90.343
339,245.12684365781712,59.88869226087749,90.0,327.0,155.8,257.0,318.0,237.0,80.4424778761062,36.16937589206989,0.0,100.0,0.07079646017699115,0.6106194690265486,0.3185840707964602,0.14749262536873156,0.35512048431117943,0.14749262536873156,8,10651.646017699115,1013.6810790120886,263.9852071005917,6.008849557522124,1.5489769971355705,36,5.544378698224852,4.363905325443787,2022_r02_Q_OCO_lap16,OCO,Alpine,2022,2,2022_2_Q,Saudi Arabian Grand Prix,89.068
328,245.59756097560975,57.725462188350264,92.0,321.0,159.7,256.0,315.0,229.0,81.47256097560975,35.93630761558764,0.0,100.0,0.11890243902439024,0.7530487804878049,0.12804878048780488,0.10975609756097561,0.31306309750721184,0.10975609756097561,7,10798.621951219513,892.0861663548459,252.88379204892968,6.213414634146342,1.537563280923192,31,5.577981651376147,4.779816513761468,2022_r02_Q_RIC_lap16,RIC,McLaren,2022,2,2022_2_Q,Saudi Arabian Grand Prix,89.773
339,249.882005899705,56.893216706449856,92.0,327.0,163.8,260.0,315.0,235.0,83.57522123893806,33.35158024601728,0.0,100.0,0.08849557522123894,0.7728613569321534,0.13864306784660768,0.12094395280235988,0.3265441149057741,0.12094395280235988,9,10905.533923303834,844.2024077238535,281.2396449704142,6.3628318584070795,1.5038133789620816,32,5.34319526627219,4.742603550295858,2022_r02_Q_SAI_lap17,SAI,Ferrari,2022,2,2022_2_Q,Saudi Arabian Grand Prix,88.402
258,241.6782945736434,59.81359821087797,89.0,322.0,153.7,252.5,308.0,233.0,83.31007751937985,34.04341436273052,0.0,100.0,0.10852713178294573,0.7558139534883721,0.13565891472868216,0.09302325581395349,0.29102958158217423,0.09302325581395349,6,10732.701550387597,673.0813400680348,287.25291828793775,5.887596899224806,1.7418406897958492,36,6.785992217898833,5.961089494163424,2022_r03_Q_ALO_lap4,ALO,Alpine,2022,3,2022_3_Q,Australian Grand Prix,79.192
262,235.5648854961832,66.79345406207403,92.0,316.0,121.4,253.5,306.0,224.0,77.50763358778626,37.49204179836109,0.0,100.0,0.14885496183206107,0.6641221374045801,0.18702290076335878,0.16793893129770993,0.37452747763731153,0.16793893129770993,9,10353.58396946565,1281.7328184244673,298.9425287356322,6.305343511450381,1.6254354195118654,23,6.980842911877395,6.344827586206897,2022_r03_Q_BOT_lap4,BOT,Alfa Romeo,2022,3,2022_3_Q,Australian Grand Prix,79.251
278,234.79496402877697,61.59590312193371,95.0,315.0,134.0,244.0,304.0,220.0,78.2841726618705,37.226332357528655,0.0,100.0,0.12589928057553956,0.6798561151079137,0.19424460431654678,0.11870503597122302,0.3240244108386168,0.11870503597122302,6,10688.776978417267,873.5409912758602,307.49819494584835,5.953237410071942,1.735582265128521,33,6.527075812274369,6.433212996389892,2022_r03_Q_GAS_lap10,GAS,AlphaTauri,2022,3,2022_3_Q,Australian Grand Prix,79.58
294,236.97278911564626,60.27513091824313,94.0,315.0,138.6,247.5,302.0,221.0,81.4795918367347,33.68339731144029,0.0,100.0,0.08503401360544217,0.6904761904761905,0.22448979591836735,0.1292517006802721,0.33605031403593527,0.1292517006802721,7,10661.904761904761,1032.7581866668584,286.44368600682594,6.27891156462585,1.7103671558622002,31,5.849829351535837,5.474402730375426,2022_r03_Q_HAM_lap27,HAM,Mercedes,2022,3,2022_3_Q,Australian Grand Prix,78.825
294,238.79591836734693,62.45030119865065,93.0,321.0,135.9,248.5,308.0,228.0,79.15306122448979,35.687499950444305,0.0,100.0,0.08503401360544217,0.6224489795918368,0.2925170068027211,0.14625850340136054,0.35396768307464704,0.14625850340136054,9,10479.527210884355,1014.5214196167257,288.8668941979522,5.98639455782313,1.6728565606356538,32,6.071672354948806,5.747440273037543,2022_r03_Q_OCO_lap22,OCO,Alpine,2022,3,2022_3_Q,Australian Grand Prix,79.061
283,238.19081272084804,59.267804761540106,98.0,312.0,144.20000000000002,250.0,301.0,214.0,79.54063604240282,35.43490098906238,0.0,100.0,0.11307420494699646,0.7243816254416962,0.1625441696113074,0.10247349823321555,0.30380721625691465,0.10247349823321555,6,10539.39222614841,900.0076348433008,292.6241134751773,6.15547703180212,1.666481206632479,32,5.971631205673759,6.411347517730497,2022_r03_Q_RIC_lap18,RIC,McLaren,2022,3,2022_3_Q,Australian Grand Prix,79.032
289,239.73356401384083,60.55181678016524,95.0,315.0,142.6,248.0,307.0,220.0,80.95501730103807,34.18345193507549,0.0,100.0,0.08304498269896193,0.7058823529411765,0.21107266435986158,0.12802768166089964,0.3347001963747366,0.12802768166089964,9,10589.207612456747,961.063010174246,282.47222222222223,6.259515570934256,1.6175430744950758,30,6.069444444444445,5.944444444444445,2022_r03_Q_SAI_lap15,SAI,Ferrari,2022,3,2022_3_Q,Australian Grand Prix,78.469
280,232.1392857142857,63.1718815862238,94.0,313.0,130.8,241.5,306.0,219.0,75.94285714285714,38.48711955623324,0.0,100.0,0.11071428571428571,0.6785714285714286,0.21071428571428572,0.15357142857142858,0.36118298548178607,0.15357142857142858,9,10532.025,1175.0171245987688,316.078853046595,6.2,1.7401025800932863,33,6.777777777777778,6.996415770609319,2022_r03_Q_VET_lap2,VET,Aston Martin,2022,3,2022_3_Q,Australian Grand Prix,81.149
338,215.24556213017752,83.88897952229114,62.0,339.0,95.0,232.5,321.0,277.0,69.07988165680473,41.8909437319277,0.0,100.0,0.21005917159763313,0.5739644970414202,0.21597633136094674,0.1863905325443787,0.38999884519993433,0.1863905325443787,12,10406.121301775149,1305.7397189826404,366.19287833827894,5.174556213017752,2.290932444265821,44,6.646884272997033,6.035608308605341,2022_r05_Q_ALO_lap13,ALO,Alpine,2022,5,2022_5_Q,Miami Grand Prix,90.16
328,214.47865853658536,84.29310031238906,69.0,336.0,94.0,231.0,320.0,267.0,69.2439024390244,40.966327927556904,0.0,100.0,0.18902439024390244,0.5640243902439024,0.24695121951219512,0.19817073170731708,0.3992305383475944,0.19817073170731708,12,10158.737804878048,1694.3099625175728,354.3914373088685,5.536585365853658,2.0879448476624063,31,6.568807339449541,5.6880733944954125,2022_r05_Q_BOT_lap19,BOT,Alfa Romeo,2022,5,2022_5_Q,Miami Grand Prix,89.475
329,216.82978723404256,85.67804290974927,65.0,339.0,96.0,237.0,322.0,274.0,70.00607902735563,40.712779943620134,0.0,100.0,0.1762917933130699,0.5714285714285714,0.25227963525835867,0.13069908814589665,0.3375844032208041,0.13069908814589665,7,10427.130699088146,1479.4502556981024,361.0731707317073,5.306990881458966,2.28728852212684,36,6.4939024390243905,5.786585365853658,2022_r05_Q_GAS_lap21,GAS,AlphaTauri,2022,5,2022_5_Q,Miami Grand Prix,89.69
327,215.86238532110093,84.53018496225424,65.0,339.0,93.6,235.0,321.40000000000003,274.0,70.92354740061162,39.42007090089179,0.0,100.0,0.1162079510703364,0.5688073394495413,0.3149847094801223,0.1651376146788991,0.3718737532632169,0.1651376146788991,9,10232.700305810398,1849.1716970369748,347.73926380368096,5.654434250764526,2.1635229381957934,32,6.54601226993865,5.404907975460123,2022_r05_Q_HAM_lap20,HAM,Mercedes,2022,5,2022_5_Q,Miami Grand Prix,89.625
334,213.38323353293413,83.61672437328714,64.0,334.0,92.30000000000001,232.0,314.0,270.0,68.34131736526946,41.42510481302186,0.0,100.0,0.18263473053892215,0.562874251497006,0.25449101796407186,0.1437125748502994,0.3513243772350511,0.1437125748502994,9,10150.811377245509,1510.7009779552982,334.04804804804803,5.431137724550898,2.2299599153837337,36,6.366366366366367,5.57957957957958,2022_r05_Q_RIC_lap14,RIC,McLaren,2022,5,2022_5_Q,Miami Grand Prix,90.31
329,218.5775075987842,84.13708822214318,65.0,336.0,99.0,240.0,320.0,271.0,71.46504559270517,38.823468827262865,0.0,100.0,0.1276595744680851,0.574468085106383,0.2978723404255319,0.1945288753799392,0.39644053461627893,0.1945288753799392,11,10283.866261398176,1518.0756393189379,355.7774390243902,5.632218844984802,2.1544752630926003,33,6.625,5.463414634146342,2022_r05_Q_SAI_lap24,SAI,Ferrari,2022,5,2022_5_Q,Miami Grand Prix,88.986
336,210.95833333333334,86.58529427148471,65.0,337.0,92.0,226.0,322.0,272.0,67.20833333333333,40.65087675677521,0.0,100.0,0.15178571428571427,0.5476190476190477,0.3005952380952381,0.15178571428571427,0.3593482016985279,0.15178571428571427,11,10159.36607142857,1734.0487296886924,336.4537313432836,5.440476190476191,2.2926290219455994,35,6.573134328358209,5.82089552238806,2022_r05_Q_VET_lap14,VET,Aston Martin,2022,5,2022_5_Q,Miami Grand Prix,90.214
309,205.19417475728156,63.91401360255466,79.0,319.0,121.8,206.0,295.2,240.0,69.66343042071198,41.47127768238629,0.0,100.0,0.21359223300970873,0.5501618122977346,0.23624595469255663,0.19093851132686085,0.3936782415821063,0.19093851132686085,8,10365.886731391585,1089.4428801348968,348.5487012987013,4.938511326860842,1.7224941475503805,37,6.928571428571429,6.012987012987013,2022_r06_Q_ALO_lap2,ALO,Alpine,2022,6,2022_6_Q,Spanish Grand Prix,81.043
309,209.07443365695792,65.39036844825348,86.0,321.0,123.6,209.0,301.0,235.0,70.38511326860842,40.44971110298627,0.0,100.0,0.1715210355987055,0.5566343042071198,0.27184466019417475,0.19741100323624594,0.39869075019884787,0.19741100323624594,10,10455.297734627831,1256.7054519196063,345.5876623376623,5.323624595469256,1.6293149907655544,36,6.827922077922078,5.837662337662338,2022_r06_Q_BOT_lap17,BOT,Alfa Romeo,2022,6,2022_6_Q,Spanish Grand Prix,79.608
