fold,epoch,loss,val_loss,accuracy,val_accuracy
3,32,0.767102837562561,0.7403339147567749,0.6589595079421997,0.7111111283302307
3,33,0.6616352796554565,0.5216355323791504,0.7167630195617676,0.8888888955116272
3,34,0.43093448877334595,0.5715577602386475,0.8670520186424255,0.800000011920929
3,35,0.3779703974723816,0.5599591732025146,0.8901734352111816,0.8222222328186035
3,36,0.352626234292984,0.7335477471351624,0.8670520186424255,0.7555555701255798
3,37,0.42521774768829346,0.6081990599632263,0.849711000919342,0.800000011920929
3,38,0.3159565031528473,0.5180128216743469,0.9017341136932373,0.8222222328186035
3,39,0.3304840624332428,0.4989803433418274,0.8728323578834534,0.8444444537162781
3,40,0.2873450517654419,0.5007569193840027,0.9075144529342651,0.8666666746139526
3,41,0.2250109612941742,0.43688634037971497,0.913294792175293,0.8888888955116272
3,42,0.23440814018249512,0.46131303906440735,0.9190751314163208,0.9111111164093018
3,43,0.21412669122219086,0.5096976161003113,0.9364162087440491,0.8222222328186035
3,44,0.19225291907787323,0.49382102489471436,0.9421965479850769,0.8444444537162781
3,45,0.20085667073726654,0.5901299118995667,0.9306358098983765,0.800000011920929
3,46,0.22364923357963562,0.5976630449295044,0.9248554706573486,0.7333333492279053
3,47,0.2731456756591797,0.47712936997413635,0.8786126971244812,0.8444444537162781
3,48,0.2155650109052658,0.4181746542453766,0.9075144529342651,0.9111111164093018
3,49,0.1765802800655365,0.413729190826416,0.9479768872261047,0.9333333373069763
3,50,0.13826608657836914,0.40635794401168823,0.9595375657081604,0.9111111164093018
3,51,0.15707848966121674,0.57513827085495,0.9479768872261047,0.8444444537162781
3,52,0.21765698492527008,0.9057701230049133,0.913294792175293,0.800000011920929
3,53,0.3064568042755127,0.8123419880867004,0.8786126971244812,0.6888889074325562
3,54,0.3389976918697357,0.6712973117828369,0.8612716794013977,0.7555555701255798
3,55,0.35311317443847656,0.500024676322937,0.8554913401603699,0.8444444537162781
3,56,0.29853004217147827,0.41917359828948975,0.9017341136932373,0.9555555582046509
3,57,0.16723690927028656,0.4022296071052551,0.9653179049491882,0.9111111164093018
3,58,0.15729431807994843,0.46741876006126404,0.9595375657081604,0.9333333373069763
3,59,0.14662426710128784,0.39583075046539307,0.9537572264671326,0.9333333373069763
3,60,0.1151859387755394,0.38624972105026245,0.9653179049491882,0.9555555582046509
3,61,0.10350162535905838,0.47162696719169617,0.9768785834312439,0.9111111164093018
3,62,0.08764462918043137,0.5227990746498108,0.9710982441902161,0.9111111164093018
3,63,0.09276119619607925,0.5606138110160828,0.9710982441902161,0.8888888955116272
3,64,0.08363769948482513,0.5540936589241028,0.9768785834312439,0.8666666746139526
3,65,0.09337320178747177,0.43576568365097046,0.9710982441902161,0.8888888955116272
3,66,0.09403318166732788,0.4682624340057373,0.9710982441902161,0.9111111164093018
3,67,0.0768289864063263,0.4520060122013092,0.9768785834312439,0.9333333373069763
3,68,0.07026300579309464,0.4032447934150696,0.9768785834312439,0.9111111164093018
3,69,0.045930687338113785,0.4529778063297272,0.9942196607589722,0.9555555582046509
3,70,0.05713677778840065,0.450937956571579,0.9710982441902161,0.9555555582046509
3,71,0.04390314593911171,0.45221588015556335,0.9884393215179443,0.8888888955116272
3,72,0.05192282050848007,0.4480433166027069,0.9884393215179443,0.9333333373069763
3,73,0.03168182820081711,0.46891364455223083,0.9942196607589722,0.9111111164093018
3,74,0.05947974696755409,0.4992554485797882,0.9768785834312439,0.9555555582046509
3,75,0.13448485732078552,1.5041027069091797,0.9595375657081604,0.7111111283302307
3,76,0.4179792106151581,1.8349311351776123,0.8439306616783142,0.5777778029441833
3,77,0.43637919425964355,0.5930464267730713,0.8381502628326416,0.8444444537162781
3,78,0.3200589418411255,0.9124986529350281,0.8612716794013977,0.7777777910232544
3,79,0.29304346442222595,0.4822079837322235,0.9306358098983765,0.8888888955116272
3,80,0.15834644436836243,0.42100220918655396,0.9479768872261047,0.9333333373069763
4,1,1.619314432144165,1.6087714433670044,0.21264368295669556,0.20000000298023224
4,2,1.6114424467086792,1.6079061031341553,0.20114941895008087,0.20000000298023224
4,3,1.6089751720428467,1.6069388389587402,0.2068965584039688,0.20000000298023224
4,4,1.6100842952728271,1.6049747467041016,0.1666666716337204,0.20000000298023224
4,5,1.6034961938858032,1.6003557443618774,0.2298850566148758,0.20000000298023224
4,6,1.5980007648468018,1.5919973850250244,0.24712643027305603,0.4000000059604645
4,7,1.5810436010360718,1.5426522493362427,0.3563218414783478,0.4000000059604645
4,8,1.5453732013702393,1.5039724111557007,0.24712643027305603,0.2888889014720917
4,9,1.4931524991989136,1.3932856321334839,0.3045977056026459,0.42222222685813904
4,10,1.4179737567901611,1.2760053873062134,0.4137931168079376,0.46666666865348816
4,11,1.3406846523284912,1.2373754978179932,0.36781609058380127,0.5555555820465088
4,12,1.220790982246399,1.0686604976654053,0.49425286054611206,0.6666666865348816
4,13,1.119590163230896,0.9779255390167236,0.5114942789077759,0.6222222447395325
4,14,1.0337117910385132,0.935589611530304,0.5632184147834778,0.5777778029441833
4,15,1.0118507146835327,0.7913752198219299,0.5574712753295898,0.7111111283302307
4,16,1.0067880153656006,0.9540836811065674,0.568965494632721,0.644444465637207
4,17,1.0026392936706543,0.8646336793899536,0.568965494632721,0.5777778029441833
4,18,0.899747908115387,0.7642260789871216,0.6034482717514038,0.7777777910232544
4,19,0.7631272077560425,0.7153946161270142,0.7126436829566956,0.800000011920929
4,20,0.7414703965187073,0.6124480366706848,0.6839080452919006,0.7555555701255798
4,21,0.7039610147476196,0.670005738735199,0.6896551847457886,0.6888889074325562
4,22,0.8412702083587646,0.7017292380332947,0.6091954112052917,0.7111111283302307
4,23,0.7753099203109741,0.6773121356964111,0.6839080452919006,0.6888889074325562
4,24,0.7789779305458069,0.7041888236999512,0.7126436829566956,0.7111111283302307
4,25,0.7062450051307678,0.6002101302146912,0.7011494040489197,0.7777777910232544
4,26,0.6378043293952942,0.5488002300262451,0.7413793206214905,0.7333333492279053
4,27,0.5614639520645142,0.5310692191123962,0.7816091775894165,0.7555555701255798
4,28,0.511133074760437,0.6322528123855591,0.7873563170433044,0.7111111283302307
4,29,0.5059728026390076,0.7339314222335815,0.7931034564971924,0.6888889074325562
4,30,0.5427160263061523,0.5507906079292297,0.7643678188323975,0.7111111283302307
4,31,0.4879136383533478,0.5801169872283936,0.8103448152542114,0.7555555701255798
4,32,0.5437944531440735,0.4680528938770294,0.7931034564971924,0.8222222328186035
4,33,0.4720834195613861,0.3361044228076935,0.8103448152542114,0.8888888955116272
4,34,0.4923691153526306,0.3105044364929199,0.7701149582862854,0.8888888955116272
4,35,0.4480896294116974,0.5465564131736755,0.8218390941619873,0.800000011920929
4,36,0.5169572830200195,0.5054196119308472,0.8103448152542114,0.800000011920929
4,37,0.4826246201992035,0.47297409176826477,0.7873563170433044,0.8222222328186035
4,38,0.4163753092288971,0.3657117187976837,0.8275862336158752,0.8444444537162781
4,39,0.4071212708950043,0.5457274317741394,0.8390804529190063,0.7555555701255798
4,40,0.4297464191913605,0.3730277717113495,0.8218390941619873,0.8444444537162781
4,41,0.3432343602180481,0.6023860573768616,0.8908045887947083,0.800000011920929
4,42,0.3650844395160675,0.6623814105987549,0.8505747318267822,0.7777777910232544
4,43,0.3932769298553467,0.34644782543182373,0.8390804529190063,0.8888888955116272
4,44,0.37322792410850525,0.38736727833747864,0.8275862336158752,0.8888888955116272
4,45,0.4179719388484955,0.3991035521030426,0.8505747318267822,0.8444444537162781
4,46,0.37784871459007263,0.3178498148918152,0.8505747318267822,0.8444444537162781
4,47,0.4178694784641266,0.4456211030483246,0.8333333134651184,0.8444444537162781
4,48,0.43894967436790466,0.3065570294857025,0.8160919547080994,0.8666666746139526
4,49,0.5316237807273865,0.33039727807044983,0.7701149582862854,0.8444444537162781
4,50,0.5115360617637634,0.5878167748451233,0.7931034564971924,0.7333333492279053
4,51,0.418394535779953,0.33751699328422546,0.8505747318267822,0.8666666746139526
4,52,0.30953261256217957,0.22084465622901917,0.8965517282485962,0.9333333373069763
4,53,0.33483386039733887,0.2661106586456299,0.8620689511299133,0.9111111164093018
4,54,0.28191569447517395,0.23208115994930267,0.8908045887947083,0.9111111164093018
4,55,0.2868969142436981,0.2248874008655548,0.9252873659133911,0.8666666746139526
4,56,0.23020119965076447,0.27380114793777466,0.9137930870056152,0.8666666746139526
4,57,0.309543639421463,0.28678417205810547,0.8678160905838013,0.8888888955116272
4,58,0.34703198075294495,0.27885866165161133,0.8908045887947083,0.8666666746139526
4,59,0.3991621732711792,0.3046618700027466,0.8735632300376892,0.9111111164093018
4,60,0.2869579792022705,0.3090980052947998,0.8793103694915771,0.8888888955116272
4,61,0.27244991064071655,0.23194529116153717,0.9080459475517273,0.8888888955116272
4,62,0.30197641253471375,0.28736335039138794,0.8735632300376892,0.8888888955116272
4,63,0.2478654831647873,0.23970408737659454,0.9252873659133911,0.9333333373069763
4,64,0.19082461297512054,0.1705436110496521,0.931034505367279,0.9333333373069763
4,65,0.22450153529644012,0.23084162175655365,0.9137930870056152,0.8888888955116272
4,66,0.2331242859363556,0.2539089322090149,0.9080459475517273,0.8666666746139526
4,67,0.21559195220470428,0.21023355424404144,0.9252873659133911,0.9111111164093018
4,68,0.21497362852096558,0.21344803273677826,0.9252873659133911,0.9333333373069763
4,69,0.22854851186275482,0.277614027261734,0.9022988677024841,0.9111111164093018
4,70,0.2334592491388321,0.24459563195705414,0.9195402264595032,0.9333333373069763
4,71,0.22811932861804962,0.18062441051006317,0.9080459475517273,0.9111111164093018
4,72,0.2690909802913666,0.12908796966075897,0.8793103694915771,0.9555555582046509
4,73,0.27335256338119507,0.16386830806732178,0.9022988677024841,0.9111111164093018
4,74,0.2637835144996643,0.3188841938972473,0.8965517282485962,0.8888888955116272
4,75,0.37776750326156616,0.4409051537513733,0.8620689511299133,0.800000011920929
4,76,0.2992224395275116,0.23065784573554993,0.8965517282485962,0.9333333373069763
4,77,0.25459805130958557,0.12621985375881195,0.9137930870056152,0.9555555582046509
4,78,0.20495912432670593,0.17023110389709473,0.9137930870056152,0.9333333373069763
4,79,0.1822507679462433,0.25546005368232727,0.931034505367279,0.9111111164093018
4,80,0.22259995341300964,0.1665254384279251,0.9195402264595032,0.9333333373069763
4,81,0.17476537823677063,0.15238983929157257,0.931034505367279,0.9333333373069763
4,82,0.1400465965270996,0.23248782753944397,0.959770143032074,0.9333333373069763
4,83,0.21667242050170898,0.2649083733558655,0.9080459475517273,0.8888888955116272
4,84,0.21321231126785278,0.24799001216888428,0.9137930870056152,0.8888888955116272
4,85,0.21452462673187256,0.27835813164711,0.9195402264595032,0.8888888955116272
4,86,0.19395045936107635,0.1952562928199768,0.931034505367279,0.9333333373069763
4,87,0.17015904188156128,0.15280626714229584,0.931034505367279,0.9111111164093018
4,88,0.1663212776184082,0.17694975435733795,0.9425287246704102,0.9111111164093018
4,89,0.1563400775194168,0.20250611007213593,0.954023003578186,0.9333333373069763
4,90,0.12600192427635193,0.19879834353923798,0.959770143032074,0.9333333373069763
4,91,0.15266212821006775,0.16630680859088898,0.9482758641242981,0.9555555582046509
