Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,season,round,event_name,session_name,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,session_max_rainfall,session_is_dry_by_weather,source_label,session_key,compound_upper,is_wet_compound,is_slick_compound,session_is_dry_final,dry_flag_source,lap_key
0 days 01:21:23.935000,HAM,44,0 days 00:01:45.420000,13.0,4.0,,,0 days 00:00:30.924000,0 days 00:00:44.954000,0 days 00:00:29.542000,0 days 01:20:09.439000,0 days 01:20:54.393000,0 days 01:21:23.935000,332.0,207.0,222.0,306.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2022,14,Belgian Grand Prix,Q,105.42,30.924,44.954,29.542,,,2018_2022_q_backfill,2022_14_Q,SOFT,False,True,True,compound_inference,2022_r14_Q_HAM_lap13
0 days 01:14:13.725000,HAM,44,0 days 00:01:10.648000,14.0,5.0,,,0 days 00:00:24.328000,0 days 00:00:24.574000,0 days 00:00:21.746000,0 days 01:13:27.405000,0 days 01:13:51.979000,0 days 01:14:13.725000,276.0,281.0,310.0,317.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2022,15,Dutch Grand Prix,Q,70.648,24.328,24.574,21.746,,,2018_2022_q_backfill,2022_15_Q,SOFT,False,True,True,compound_inference,2022_r15_Q_HAM_lap14
0 days 01:15:32.480000,HAM,44,0 days 00:01:21.524000,16.0,6.0,,,0 days 00:00:27.022000,0 days 00:00:27.419000,0 days 00:00:27.083000,0 days 01:14:37.978000,0 days 01:15:05.397000,0 days 01:15:32.480000,320.0,333.0,311.0,338.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2022,16,Italian Grand Prix,Q,81.524,27.022,27.419,27.083,,,2018_2022_q_backfill,2022_16_Q,SOFT,False,True,True,compound_inference,2022_r16_Q_HAM_lap16
0 days 01:13:21.451000,HAM,44,0 days 00:01:30.261000,19.0,6.0,,,0 days 00:00:31.321000,0 days 00:00:40.766000,0 days 00:00:18.174000,0 days 01:12:22.511000,0 days 01:13:03.277000,0 days 01:13:21.451000,275.0,294.0,263.0,292.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2022,18,Japanese Grand Prix,Q,90.261,31.321,40.766,18.174,,,2018_2022_q_backfill,2022_18_Q,SOFT,False,True,True,compound_inference,2022_r18_Q_HAM_lap19
0 days 01:08:02.755000,HAM,44,0 days 00:01:34.947000,14.0,5.0,,,0 days 00:00:25.722000,0 days 00:00:38.090000,0 days 00:00:31.135000,0 days 01:06:53.530000,0 days 01:07:31.620000,0 days 01:08:02.755000,234.0,191.0,210.0,318.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2022,19,United States Grand Prix,Q,94.947,25.722,38.09,31.135,,,2018_2022_q_backfill,2022_19_Q,SOFT,False,True,True,compound_inference,2022_r19_Q_HAM_lap14
0 days 00:55:33.904000,HAM,44,0 days 00:01:31.048000,10.0,3.0,,,0 days 00:00:29.100000,0 days 00:00:39.038000,0 days 00:00:22.910000,0 days 00:54:31.956000,0 days 00:55:10.994000,0 days 00:55:33.904000,240.0,268.0,285.0,314.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2022,1,Bahrain Grand Prix,Q,91.048,29.1,39.038,22.91,,,2018_2022_q_backfill,2022_1_Q,SOFT,False,True,True,compound_inference,2022_r01_Q_HAM_lap10
0 days 01:14:42.322000,HAM,44,0 days 00:01:18.084000,18.0,6.0,,,0 days 00:00:27.715000,0 days 00:00:30.069000,0 days 00:00:20.300000,0 days 01:13:51.953000,0 days 01:14:22.022000,0 days 01:14:42.322000,311.0,293.0,250.0,344.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2022,20,Mexico City Grand Prix,Q,78.084,27.715,30.069,20.3,,,2018_2022_q_backfill,2022_20_Q,SOFT,False,True,True,compound_inference,2022_r20_Q_HAM_lap18
0 days 01:10:57.125000,HAM,44,0 days 00:01:24.508000,20.0,6.0,,,0 days 00:00:17.220000,0 days 00:00:36.471000,0 days 00:00:30.817000,0 days 01:09:49.837000,0 days 01:10:26.308000,0 days 01:10:57.125000,287.0,315.0,220.0,318.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2022,22,Abu Dhabi Grand Prix,Q,84.508,17.22,36.471,30.817,,,2018_2022_q_backfill,2022_22_Q,SOFT,False,True,True,compound_inference,2022_r22_Q_HAM_lap20
0 days 00:39:55.065000,HAM,44,0 days 00:01:30.343000,10.0,2.0,,,0 days 00:00:33.085000,0 days 00:00:28.967000,0 days 00:00:28.291000,0 days 00:38:57.807000,0 days 00:39:26.774000,0 days 00:39:55.065000,285.0,317.0,299.0,324.0,True,SOFT,6.0,True,Mercedes,1.0,,,,False,True,2022,2,Saudi Arabian Grand Prix,Q,90.343,33.085,28.967,28.291,,,2018_2022_q_backfill,2022_2_Q,SOFT,False,True,True,compound_inference,2022_r02_Q_HAM_lap10
0 days 01:47:53.027000,HAM,44,0 days 00:01:18.825000,27.0,6.0,,,0 days 00:00:26.975000,0 days 00:00:18,0 days 00:00:33.850000,0 days 01:47:01.177000,0 days 01:47:19.177000,0 days 01:47:53.027000,280.0,294.0,297.0,313.0,True,SOFT,5.0,True,Mercedes,1.0,,,,False,True,2022,3,Australian Grand Prix,Q,78.825,26.975,18.0,33.85,,,2018_2022_q_backfill,2022_3_Q,SOFT,False,True,True,compound_inference,2022_r03_Q_HAM_lap27
0 days 01:15:44.779000,HAM,44,0 days 00:01:29.625000,20.0,6.0,,,0 days 00:00:29.687000,0 days 00:00:34.290000,0 days 00:00:25.648000,0 days 01:14:44.841000,0 days 01:15:19.131000,0 days 01:15:44.779000,221.0,191.0,285.0,324.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2022,5,Miami Grand Prix,Q,89.625,29.687,34.29,25.648,,,2018_2022_q_backfill,2022_5_Q,SOFT,False,True,True,compound_inference,2022_r05_Q_HAM_lap20
0 days 01:14:55.608000,HAM,44,0 days 00:01:19.512000,14.0,5.0,,,0 days 00:00:22.095000,0 days 00:00:29.596000,0 days 00:00:27.821000,0 days 01:13:58.191000,0 days 01:14:27.787000,0 days 01:14:55.608000,287.0,306.0,280.0,318.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2022,6,Spanish Grand Prix,Q,79.512,22.095,29.596,27.821,,,2018_2022_q_backfill,2022_6_Q,SOFT,False,True,True,compound_inference,2022_r06_Q_HAM_lap14
0 days 01:00:01.228000,HAM,44,0 days 00:01:12.595000,21.0,5.0,,,0 days 00:00:19.272000,0 days 00:00:34.231000,0 days 00:00:19.092000,0 days 00:59:07.905000,0 days 00:59:42.136000,0 days 01:00:01.228000,217.0,202.0,271.0,281.0,True,SOFT,4.0,True,Mercedes,1.0,,,,False,True,2022,7,Monaco Grand Prix,Q,72.595,19.272,34.231,19.092,,,2018_2022_q_backfill,2022_7_Q,SOFT,False,True,True,compound_inference,2022_r07_Q_HAM_lap21
0 days 01:40:02.779000,HAM,44,0 days 00:01:42.924000,21.0,7.0,,,0 days 00:00:36.169000,0 days 00:00:41.410000,0 days 00:00:25.345000,0 days 01:38:56.024000,0 days 01:39:37.434000,0 days 01:40:02.779000,221.0,232.0,330.0,309.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2022,8,Azerbaijan Grand Prix,Q,102.924,36.169,41.41,25.345,,,2018_2022_q_backfill,2022_8_Q,SOFT,False,True,True,compound_inference,2022_r08_Q_HAM_lap21
0 days 01:14:58.766000,HAM,44,0 days 00:01:16.609000,19.0,6.0,,,0 days 00:00:27.817000,0 days 00:00:27.124000,0 days 00:00:21.668000,0 days 01:14:09.974000,0 days 01:14:37.098000,0 days 01:14:58.766000,279.0,252.0,256.0,302.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2023,11,Hungarian Grand Prix,Q,76.609,27.817,27.124,21.668,0.0,True,2023_2025_q_existing,2023_11_Q,SOFT,False,True,True,weather_flag,2023_r11_Q_HAM_lap19
0 days 01:16:11.516000,HAM,44,0 days 00:01:20.820000,20.0,7.0,,,0 days 00:00:26.807000,0 days 00:00:27.201000,0 days 00:00:26.812000,0 days 01:15:17.503000,0 days 01:15:44.704000,0 days 01:16:11.516000,319.0,332.0,310.0,338.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2023,14,Italian Grand Prix,Q,80.82,26.807,27.201,26.812,0.0,True,2023_2025_q_existing,2023_14_Q,SOFT,False,True,True,weather_flag,2023_r14_Q_HAM_lap20
0 days 01:44:04.624000,HAM,44,0 days 00:01:31.485000,15.0,6.0,,,0 days 00:00:26.924000,0 days 00:00:38.599000,0 days 00:00:25.962000,0 days 01:43:00.063000,0 days 01:43:38.662000,0 days 01:44:04.624000,309.0,277.0,258.0,300.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2023,15,Singapore Grand Prix,Q,91.485,26.924,38.599,25.962,0.0,True,2023_2025_q_existing,2023_15_Q,SOFT,False,True,True,weather_flag,2023_r15_Q_HAM_lap15
0 days 01:28:56.106000,HAM,44,0 days 00:01:29.908000,17.0,6.0,,,0 days 00:00:31.312000,0 days 00:00:40.616000,0 days 00:00:17.980000,0 days 01:27:57.510000,0 days 01:28:38.126000,0 days 01:28:56.106000,279.0,303.0,266.0,301.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2023,16,Japanese Grand Prix,Q,89.908,31.312,40.616,17.98,0.0,True,2023_2025_q_existing,2023_16_Q,SOFT,False,True,True,weather_flag,2023_r16_Q_HAM_lap17
0 days 01:08:20.697000,HAM,44,0 days 00:01:24.305000,17.0,5.0,,,0 days 00:00:31.022000,0 days 00:00:28.454000,0 days 00:00:24.829000,0 days 01:07:27.414000,0 days 01:07:55.868000,0 days 01:08:20.697000,243.0,287.0,282.0,316.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2023,17,Qatar Grand Prix,Q,84.305,31.022,28.454,24.829,0.0,True,2023_2025_q_existing,2023_17_Q,SOFT,False,True,True,weather_flag,2023_r17_Q_HAM_lap17
0 days 01:16:22.116000,HAM,44,0 days 00:01:34.862000,17.0,6.0,,,0 days 00:00:25.429000,0 days 00:00:38.164000,0 days 00:00:31.269000,0 days 01:15:12.683000,0 days 01:15:50.847000,0 days 01:16:22.116000,236.0,189.0,209.0,318.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2023,18,United States Grand Prix,Q,94.862,25.429,38.164,31.269,0.0,True,2023_2025_q_existing,2023_18_Q,SOFT,False,True,True,weather_flag,2023_r18_Q_HAM_lap17
0 days 01:15:29.891000,HAM,44,0 days 00:01:17.454000,17.0,6.0,,,0 days 00:00:27.460000,0 days 00:00:29.881000,0 days 00:00:20.113000,0 days 01:14:39.897000,0 days 01:15:09.778000,0 days 01:15:29.891000,312.0,293.0,251.0,345.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2023,19,Mexico City Grand Prix,Q,77.454,27.46,29.881,20.113,0.0,True,2023_2025_q_existing,2023_19_Q,SOFT,False,True,True,weather_flag,2023_r19_Q_HAM_lap17
0 days 01:20:24.570000,HAM,44,0 days 00:01:30.384000,14.0,5.0,,,0 days 00:00:28.939000,0 days 00:00:38.829000,0 days 00:00:22.616000,0 days 01:19:23.125000,0 days 01:20:01.954000,0 days 01:20:24.570000,242.0,271.0,288.0,319.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2023,1,Bahrain Grand Prix,Q,90.384,28.939,38.829,22.616,0.0,True,2023_2025_q_existing,2023_1_Q,SOFT,False,True,True,weather_flag,2023_r01_Q_HAM_lap14
0 days 00:49:11.374000,HAM,44,0 days 00:01:33.837000,11.0,2.0,,,0 days 00:00:26.833000,0 days 00:00:31.187000,0 days 00:00:35.817000,0 days 00:48:04.370000,0 days 00:48:35.557000,0 days 00:49:11.374000,188.0,216.0,321.0,344.0,True,SOFT,3.0,True,Mercedes,1.0,,,,False,True,2023,21,Las Vegas Grand Prix,Q,93.837,26.833,31.187,35.817,0.0,True,2023_2025_q_existing,2023_21_Q,SOFT,False,True,True,weather_flag,2023_r21_Q_HAM_lap11
0 days 00:55:04.141000,HAM,44,0 days 00:01:24.359000,11.0,4.0,,,0 days 00:00:17.278000,0 days 00:00:36.258000,0 days 00:00:30.823000,0 days 00:53:57.060000,0 days 00:54:33.318000,0 days 00:55:04.141000,290.0,320.0,220.0,324.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.359,17.278,36.258,30.823,0.0,True,2023_2025_q_existing,2023_22_Q,SOFT,False,True,True,weather_flag,2023_r22_Q_HAM_lap11
0 days 01:07:25.662000,HAM,44,0 days 00:01:29.223000,17.0,5.0,,,0 days 00:00:32.468000,0 days 00:00:28.203000,0 days 00:00:28.552000,0 days 01:06:28.907000,0 days 01:06:57.110000,0 days 01:07:25.662000,290.0,322.0,296.0,326.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2023,2,Saudi Arabian Grand Prix,Q,89.223,32.468,28.203,28.552,0.0,True,2023_2025_q_existing,2023_2_Q,SOFT,False,True,True,weather_flag,2023_r02_Q_HAM_lap17
0 days 01:33:38.427000,HAM,44,0 days 00:01:41.177000,20.0,6.0,,,0 days 00:00:35.702000,0 days 00:00:40.708000,0 days 00:00:24.767000,0 days 01:32:32.952000,0 days 01:33:13.660000,0 days 01:33:38.427000,218.0,239.0,335.0,317.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2023,4,Azerbaijan Grand Prix,Q,101.177,35.702,40.708,24.767,0.0,True,2023_2025_q_existing,2023_4_Q,SOFT,False,True,True,weather_flag,2023_r04_Q_HAM_lap20
0 days 00:33:51.295000,HAM,44,0 days 00:01:27.846000,8.0,3.0,,,0 days 00:00:29.396000,0 days 00:00:33.363000,0 days 00:00:25.087000,0 days 00:32:52.845000,0 days 00:33:26.208000,0 days 00:33:51.295000,221.0,193.0,280.0,337.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2023,5,Miami Grand Prix,Q,87.846,29.396,33.363,25.087,0.0,True,2023_2025_q_existing,2023_5_Q,SOFT,False,True,True,weather_flag,2023_r05_Q_HAM_lap8
0 days 01:19:57.591000,HAM,44,0 days 00:01:11.725000,29.0,8.0,,,0 days 00:00:18.757000,0 days 00:00:33.929000,0 days 00:00:19.039000,0 days 01:19:04.623000,0 days 01:19:38.552000,0 days 01:19:57.591000,220.0,203.0,269.0,280.0,True,SOFT,5.0,False,Mercedes,1.0,,,,False,True,2023,6,Monaco Grand Prix,Q,71.725,18.757,33.929,19.039,0.0,True,2023_2025_q_existing,2023_6_Q,SOFT,False,True,True,weather_flag,2023_r06_Q_HAM_lap29
0 days 01:21:11.463000,HAM,44,0 days 00:01:04.819000,24.0,7.0,,,0 days 00:00:16.312000,0 days 00:00:28.975000,0 days 00:00:19.532000,0 days 01:20:22.956000,0 days 01:20:51.931000,0 days 01:21:11.463000,321.0,247.0,286.0,314.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2023,9,Austrian Grand Prix,Q,64.819,16.312,28.975,19.532,0.0,True,2023_2025_q_existing,2023_9_Q,SOFT,False,True,True,weather_flag,2023_r09_Q_HAM_lap24
0 days 01:14:27.285000,HAM,44,0 days 00:01:11.701000,17.0,6.0,,,0 days 00:00:21.459000,0 days 00:00:28.543000,0 days 00:00:21.699000,0 days 01:13:37.043000,0 days 01:14:05.586000,0 days 01:14:27.285000,293.0,311.0,294.0,327.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,10,Spanish Grand Prix,Q,71.701,21.459,28.543,21.699,0.0,True,2023_2025_q_existing,2024_10_Q,SOFT,False,True,True,weather_flag,2024_r10_Q_HAM_lap17
0 days 01:14:08.776000,HAM,44,0 days 00:01:04.903000,17.0,6.0,,,0 days 00:00:16.338000,0 days 00:00:29.033000,0 days 00:00:19.532000,0 days 01:13:20.211000,0 days 01:13:49.244000,0 days 01:14:08.776000,320.0,245.0,284.0,317.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,11,Austrian Grand Prix,Q,64.903,16.338,29.033,19.532,0.0,True,2023_2025_q_existing,2024_11_Q,SOFT,False,True,True,weather_flag,2024_r11_Q_HAM_lap17
0 days 00:55:32.280000,HAM,44,0 days 00:01:10.948000,12.0,5.0,,,0 days 00:00:24.258000,0 days 00:00:25.230000,0 days 00:00:21.460000,0 days 00:54:45.590000,0 days 00:55:10.820000,0 days 00:55:32.280000,288.0,281.0,322.0,334.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,15,Dutch Grand Prix,Q,70.948,24.258,25.23,21.46,0.0,True,2023_2025_q_existing,2024_15_Q,SOFT,False,True,True,weather_flag,2024_r15_Q_HAM_lap12
0 days 01:16:00.299000,HAM,44,0 days 00:01:19.513000,17.0,6.0,,,0 days 00:00:26.428000,0 days 00:00:26.672000,0 days 00:00:26.413000,0 days 01:15:07.214000,0 days 01:15:33.886000,0 days 01:16:00.299000,325.0,338.0,316.0,348.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,16,Italian Grand Prix,Q,79.513,26.428,26.672,26.413,0.0,True,2023_2025_q_existing,2024_16_Q,SOFT,False,True,True,weather_flag,2024_r16_Q_HAM_lap17
0 days 01:13:17.492000,HAM,44,0 days 00:01:42.289000,21.0,6.0,,,0 days 00:00:36.174000,0 days 00:00:41.422000,0 days 00:00:24.693000,0 days 01:12:11.377000,0 days 01:12:52.799000,0 days 01:13:17.492000,220.0,237.0,341.0,323.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.289,36.174,41.422,24.693,0.0,True,2023_2025_q_existing,2024_17_Q,SOFT,False,True,True,weather_flag,2024_r17_Q_HAM_lap21
0 days 01:29:42.301000,HAM,44,0 days 00:01:29.841000,15.0,6.0,,,0 days 00:00:26.626000,0 days 00:00:37.987000,0 days 00:00:25.228000,0 days 01:28:39.086000,0 days 01:29:17.073000,0 days 01:29:42.301000,313.0,279.0,257.0,305.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,18,Singapore Grand Prix,Q,89.841,26.626,37.987,25.228,0.0,True,2023_2025_q_existing,2024_18_Q,SOFT,False,True,True,weather_flag,2024_r18_Q_HAM_lap15
0 days 00:29:51.979000,HAM,44,0 days 00:01:34.154000,5.0,2.0,,,0 days 00:00:25.267000,0 days 00:00:37.811000,0 days 00:00:31.076000,0 days 00:28:43.092000,0 days 00:29:20.903000,0 days 00:29:51.979000,243.0,187.0,210.0,332.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,19,United States Grand Prix,Q,94.154,25.267,37.811,31.076,0.0,True,2023_2025_q_existing,2024_19_Q,SOFT,False,True,True,weather_flag,2024_r19_Q_HAM_lap5
0 days 01:13:53.867000,HAM,44,0 days 00:01:29.710000,17.0,6.0,,,0 days 00:00:28.881000,0 days 00:00:38.422000,0 days 00:00:22.407000,0 days 01:12:53.038000,0 days 01:13:31.460000,0 days 01:13:53.867000,242.0,270.0,287.0,315.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,1,Bahrain Grand Prix,Q,89.71,28.881,38.422,22.407,0.0,True,2023_2025_q_existing,2024_1_Q,SOFT,False,True,True,weather_flag,2024_r01_Q_HAM_lap17
0 days 01:10:27.822000,HAM,44,0 days 00:01:16.651000,15.0,6.0,,,0 days 00:00:27.295000,0 days 00:00:29.602000,0 days 00:00:19.754000,0 days 01:09:38.466000,0 days 01:10:08.068000,0 days 01:10:27.822000,317.0,296.0,253.0,349.0,True,SOFT,2.0,False,Mercedes,1.0,,,,False,True,2024,20,Mexico City Grand Prix,Q,76.651,27.295,29.602,19.754,0.0,True,2023_2025_q_existing,2024_20_Q,SOFT,False,True,True,weather_flag,2024_r20_Q_HAM_lap15
0 days 00:53:45.033000,HAM,44,0 days 00:01:32.567000,17.0,3.0,,,0 days 00:00:26,0 days 00:00:30.927000,0 days 00:00:35.640000,0 days 00:52:38.466000,0 days 00:53:09.393000,0 days 00:53:45.033000,187.0,215.0,322.0,343.0,True,SOFT,5.0,True,Mercedes,1.0,,,,False,True,2024,22,Las Vegas Grand Prix,Q,92.567,26.0,30.927,35.64,0.0,True,2023_2025_q_existing,2024_22_Q,SOFT,False,True,True,weather_flag,2024_r22_Q_HAM_lap17
0 days 01:07:41.895000,HAM,44,0 days 00:01:21.011000,22.0,6.0,,,0 days 00:00:29.826000,0 days 00:00:27.480000,0 days 00:00:23.705000,0 days 01:06:50.710000,0 days 01:07:18.190000,0 days 01:07:41.895000,256.0,290.0,281.0,321.0,True,SOFT,3.0,True,Mercedes,1.0,,,,False,True,2024,23,Qatar Grand Prix,Q,81.011,29.826,27.48,23.705,0.0,True,2023_2025_q_existing,2024_23_Q,SOFT,False,True,True,weather_flag,2024_r23_Q_HAM_lap22
0 days 00:25:24.482000,HAM,44,0 days 00:01:23.887000,3.0,2.0,,,0 days 00:00:17.148000,0 days 00:00:36.232000,0 days 00:00:30.507000,0 days 00:24:17.743000,0 days 00:24:53.975000,0 days 00:25:24.482000,291.0,321.0,220.0,326.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,24,Abu Dhabi Grand Prix,Q,83.887,17.148,36.232,30.507,0.0,True,2023_2025_q_existing,2024_24_Q,SOFT,False,True,True,weather_flag,2024_r24_Q_HAM_lap3
0 days 01:18:04.770000,HAM,44,0 days 00:01:28.460000,23.0,7.0,,,0 days 00:00:32.419000,0 days 00:00:27.879000,0 days 00:00:28.162000,0 days 01:17:08.729000,0 days 01:17:36.608000,0 days 01:18:04.770000,295.0,329.0,307.0,331.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,88.46,32.419,27.879,28.162,0.0,True,2023_2025_q_existing,2024_2_Q,SOFT,False,True,True,weather_flag,2024_r02_Q_HAM_lap23
0 days 01:03:39.302000,HAM,44,0 days 00:01:28.766000,11.0,4.0,,,0 days 00:00:30.915000,0 days 00:00:40.156000,0 days 00:00:17.695000,0 days 01:02:41.451000,0 days 01:03:21.607000,0 days 01:03:39.302000,285.0,297.0,264.0,293.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,4,Japanese Grand Prix,Q,88.766,30.915,40.156,17.695,0.0,True,2023_2025_q_existing,2024_4_Q,SOFT,False,True,True,weather_flag,2024_r04_Q_HAM_lap11
0 days 00:18:59.598000,HAM,44,0 days 00:01:36.607000,2.0,1.0,,,0 days 00:00:25.690000,0 days 00:00:28.873000,0 days 00:00:42.044000,0 days 00:17:48.681000,0 days 00:18:17.554000,0 days 00:18:59.598000,276.0,271.0,262.0,332.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,5,Chinese Grand Prix,Q,96.607,25.69,28.873,42.044,0.0,True,2023_2025_q_existing,2024_5_Q,SOFT,False,True,True,weather_flag,2024_r05_Q_HAM_lap2
0 days 00:53:14.676000,HAM,44,0 days 00:01:27.697000,14.0,5.0,,,0 days 00:00:29.020000,0 days 00:00:33.635000,0 days 00:00:25.042000,0 days 00:52:15.999000,0 days 00:52:49.634000,0 days 00:53:14.676000,222.0,191.0,284.0,337.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,6,Miami Grand Prix,Q,87.697,29.02,33.635,25.042,0.0,True,2023_2025_q_existing,2024_6_Q,SOFT,False,True,True,weather_flag,2024_r06_Q_HAM_lap14
0 days 01:12:28.199000,HAM,44,0 days 00:01:15.504000,19.0,7.0,,,0 days 00:00:23.884000,0 days 00:00:26.146000,0 days 00:00:25.474000,0 days 01:11:36.579000,0 days 01:12:02.725000,0 days 01:12:28.199000,226.0,260.0,284.0,294.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,7,Emilia Romagna Grand Prix,Q,75.504,23.884,26.146,25.474,0.0,True,2023_2025_q_existing,2024_7_Q,SOFT,False,True,True,weather_flag,2024_r07_Q_HAM_lap19
0 days 01:11:39.161000,HAM,44,0 days 00:01:10.621000,27.0,7.0,,,0 days 00:00:18.372000,0 days 00:00:33.439000,0 days 00:00:18.810000,0 days 01:10:46.912000,0 days 01:11:20.351000,0 days 01:11:39.161000,225.0,207.0,269.0,282.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2024,8,Monaco Grand Prix,Q,70.621,18.372,33.439,18.81,0.0,True,2023_2025_q_existing,2024_8_Q,SOFT,False,True,True,weather_flag,2024_r08_Q_HAM_lap27
0 days 01:19:22.151000,HAM,44,0 days 00:01:11.526000,25.0,6.0,,,0 days 00:00:19.995000,0 days 00:00:22.544000,0 days 00:00:28.987000,0 days 01:18:30.620000,0 days 01:18:53.164000,0 days 01:19:22.151000,262.0,284.0,297.0,329.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2025,10,Canadian Grand Prix,Q,71.526,19.995,22.544,28.987,0.0,True,2023_2025_q_existing,2025_10_Q,SOFT,False,True,True,weather_flag,2025_r10_Q_HAM_lap25
0 days 01:19:26.148000,HAM,44,0 days 00:01:04.619000,17.0,6.0,,,0 days 00:00:16.408000,0 days 00:00:28.769000,0 days 00:00:19.442000,0 days 01:18:37.937000,0 days 01:19:06.706000,0 days 01:19:26.148000,315.0,246.0,285.0,320.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2025,11,Austrian Grand Prix,Q,64.619,16.408,28.769,19.442,0.0,True,2023_2025_q_existing,2025_11_Q,SOFT,False,True,True,weather_flag,2025_r11_Q_HAM_lap17
0 days 01:02:51.270000,HAM,44,0 days 00:01:25.084000,12.0,4.0,,,0 days 00:00:27.528000,0 days 00:00:34.179000,0 days 00:00:23.377000,0 days 01:01:53.714000,0 days 01:02:27.893000,0 days 01:02:51.270000,321.0,273.0,255.0,322.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2025,12,British Grand Prix,Q,85.084,27.528,34.179,23.377,0.0,True,2023_2025_q_existing,2025_12_Q,SOFT,False,True,True,weather_flag,2025_r12_Q_HAM_lap12
0 days 00:34:02.521000,HAM,44,0 days 00:01:41.664000,7.0,3.0,,,0 days 00:00:30.046000,0 days 00:00:43.641000,0 days 00:00:27.977000,0 days 00:32:50.903000,0 days 00:33:34.544000,0 days 00:34:02.521000,341.0,217.0,228.0,315.0,False,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2025,13,Belgian Grand Prix,Q,101.664,30.046,43.641,27.977,0.0,True,2023_2025_q_existing,2025_13_Q,SOFT,False,True,True,weather_flag,2025_r13_Q_HAM_lap7
0 days 00:54:31.385000,HAM,44,0 days 00:01:15.702000,11.0,4.0,,,0 days 00:00:27.583000,0 days 00:00:26.781000,0 days 00:00:21.338000,0 days 00:53:43.266000,0 days 00:54:10.047000,0 days 00:54:31.385000,284.0,254.0,258.0,307.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2025,14,Hungarian Grand Prix,Q,75.702,27.583,26.781,21.338,0.0,True,2023_2025_q_existing,2025_14_Q,SOFT,False,True,True,weather_flag,2025_r14_Q_HAM_lap11
