lap_key,season,round,Driver,LapNumber,Team,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Compound,TyreLife,n_samples,speed_mean,speed_std,speed_min,speed_max,speed_median,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_median,brake_mean,brake_std,brake_min,brake_max,brake_median,rpm_mean,rpm_std,rpm_min,rpm_max,rpm_median,gear_mean,gear_std,gear_min,gear_max,gear_median,throttle_zero_frac,throttle_low_frac,throttle_mid_frac,throttle_high_frac,throttle_full_frac,brake_active_frac,brake_hard_frac,drs_active_frac,first_brake_frac_pos,last_brake_frac_pos,first_full_throttle_frac_pos,last_full_throttle_frac_pos,gear_change_count,brake_on_count,drs_toggle_count,speed_diff_mean,speed_diff_std,speed_diff_abs_mean,speed_diff_abs_max,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,throttle_diff_abs_max,brake_diff_mean,brake_diff_std,brake_diff_abs_mean,brake_diff_abs_max,rpm_diff_mean,rpm_diff_std,rpm_diff_abs_mean,rpm_diff_abs_max,speed_cv,rpm_cv,sector_sum_seconds,sector1_share,sector2_share,sector3_share,speed_p10,speed_p25,speed_p75,speed_p90,throttle_p10,throttle_p25,throttle_p75,throttle_p90,brake_p90
2023_19_RUS_12.0,2023,19,RUS,12.0,Mercedes,77.673,27.631,29.92,20.122,SOFT,2.0,287,195.62020905923345,84.65292370771274,62.0,343.0,189.0,281.0,59.850174216027874,43.594305680120435,0.0,100.0,80.0,0.23344947735191637,0.4237647000871305,0.0,1.0,0.0,9913.933797909407,1910.038982634223,5154.0,12601.0,10692.0,5.101045296167247,2.104000257926237,2,8,5.0,0.2682926829268293,0.29965156794425085,0.1951219512195122,0.5052264808362369,0.46689895470383275,0.23344947735191637,0.0,1.0,0.156794425087108,0.926829268292683,0.0,0.9965156794425087,31,21,1,-0.06993006993006994,11.715726632241315,7.685314685314685,62.0,0.0,18.420240583605164,6.65034965034965,100.0,0.0,0.26490647141300877,0.06993006993006994,1.0,1.8916083916083917,551.2508253241549,408.96153846153845,1960.0,0.43274119844172126,0.19266206750714845,77.673,0.35573494006926476,0.3852046399649814,0.25906041996575385,94.6,115.5,271.0,317.40000000000003,0.0,0.0,100.0,100.0,1.0
2023_19_SAI_13.0,2023,19,SAI,13.0,Ferrari,77.233,27.344,29.9,19.989,SOFT,2.0,294,197.91836734693877,83.72390920202767,64.0,349.0,187.5,285.0,62.734693877551024,41.29860074658833,0.0,100.0,81.5,0.22448979591836735,0.4179573008768625,0.0,1.0,0.0,10083.34693877551,1702.6411310673195,5726.0,12383.0,10753.0,5.0646258503401365,2.0801123204475287,2,8,5.0,0.17346938775510204,0.2619047619047619,0.22448979591836735,0.5136054421768708,0.46938775510204084,0.22448979591836735,0.0,1.0,0.14625850340136054,0.9183673469387755,0.0,0.9965986394557823,33,23,1,-0.020477815699658702,11.892768196990499,7.699658703071672,86.0,0.0,17.349746356363166,6.9419795221843,99.0,0.0,0.2744858206782723,0.07508532423208192,1.0,2.0887372013651877,558.7792764320947,399.28327645051195,2488.0,0.42302243255303734,0.1688567438376848,77.233,0.35404555047712766,0.3871402120855075,0.25881423743736487,96.3,121.25,266.25,319.09999999999997,0.0,12.5,99.0,99.0,1.0
2023_19_STR_5.0,2023,19,STR,5.0,Aston Martin,79.227,27.746,30.622,20.859,SOFT,2.0,293,194.89419795221843,83.92196555036942,58.0,348.0,190.0,290.0,59.33788395904437,42.79520959173102,0.0,100.0,75.0,0.2593856655290102,0.43904741771168493,0.0,1.0,0.0,9904.491467576792,1935.2323311273628,4824.0,12777.0,10663.0,5.09556313993174,2.051831984698358,2,8,5.0,0.21843003412969283,0.3003412969283277,0.20477815699658702,0.4948805460750853,0.45733788395904434,0.2593856655290102,0.0,1.0,0.14675767918088736,0.9249146757679181,0.0,0.9965870307167235,32,25,1,-0.0136986301369863,11.258283732263516,7.938356164383562,53.0,0.003424657534246575,17.44672761243839,7.2979452054794525,100.0,0.0,0.2871832634470952,0.0821917808219178,1.0,-0.18835616438356165,557.7344348300782,417.4349315068493,1912.0,0.4306026881874867,0.1953893682944261,79.227,0.3502088934327943,0.3865096494881795,0.2632814570790261,92.0,118.0,264.0,314.8,0.0,4.0,99.0,100.0,1.0
2023_19_TSU_2.0,2023,19,TSU,2.0,AlphaTauri,78.89,27.839,30.616,20.435,SOFT,2.0,300,194.0,83.16225024745744,64.0,341.0,187.5,277.0,60.41,43.487920515578004,0.0,100.0,82.5,0.20333333333333334,0.40315091187798274,0.0,1.0,0.0,9813.92,1833.9856245812202,5453.0,12102.0,10562.0,4.933333333333334,1.998884861914979,2,8,5.0,0.27,0.30666666666666664,0.17666666666666667,0.5166666666666667,0.44666666666666666,0.20333333333333334,0.0,1.0,0.14666666666666667,0.9266666666666666,0.0,0.9966666666666667,32,21,1,-0.030100334448160536,10.991566183720465,7.2207357859531776,63.0,0.0,18.397913508778924,6.474916387959866,100.0,0.0,0.2590638800754199,0.06688963210702341,1.0,-1.1872909698996656,537.9673074312083,383.4347826086956,1780.0,0.4286713930281311,0.18687595013829542,78.89,0.35288376220053236,0.3880846748637343,0.25903156293573326,90.9,114.75,264.25,313.30000000000007,0.0,0.0,100.0,100.0,1.0
2023_19_VER_14.0,2023,19,VER,14.0,Red Bull Racing,77.263,27.369,29.818,20.076,SOFT,2.0,292,195.73287671232876,86.24011800321307,63.0,351.0,188.0,288.0,59.52739726027397,44.396633909349674,0.0,100.0,92.0,0.2191780821917808,0.4143997552861115,0.0,1.0,0.0,9822.38698630137,1857.118504131269,5326.0,12336.0,10525.5,4.941780821917808,2.0340826803306977,2,8,5.0,0.2328767123287671,0.3184931506849315,0.1643835616438356,0.5171232876712328,0.4828767123287671,0.2191780821917808,0.0,1.0,0.1506849315068493,0.9178082191780822,0.0,0.9965753424657534,31,21,1,-0.027491408934707903,11.135185003608207,7.745704467353952,53.0,0.0,18.59458578967693,6.900343642611684,100.0,0.0,0.2626128657194451,0.06872852233676977,1.0,3.3402061855670104,569.2309855367413,413.91752577319585,2116.0,0.44060108578469076,0.18906997929538602,77.263,0.3542316503371601,0.38592858159791876,0.2598397680649211,91.1,115.0,268.25,321.7000000000001,0.0,2.0,100.0,100.0,1.0
2023_21_ALB_20.0,2023,21,ALB,20.0,Williams,93.323,26.576,31.008,35.739,SOFT,3.0,354,235.79661016949152,84.43260644424886,91.0,350.0,256.0,259.0,72.30790960451978,41.07463799316344,0.0,100.0,100.0,0.18361581920903955,0.38771858223781297,0.0,1.0,0.0,10723.223163841807,1469.82755860673,6981.0,12888.0,11020.5,6.019774011299435,2.0946861014955425,3,8,7.0,0.18926553672316385,0.21468926553672316,0.12146892655367232,0.6638418079096046,0.632768361581921,0.18361581920903955,0.0,1.0,0.01694915254237288,0.844632768361582,0.0,0.9971751412429378,41,17,1,-0.0113314447592068,11.303402880908374,6.555240793201133,93.0,0.0,13.082995556342313,3.8866855524079322,100.0,0.0,0.21320071635561044,0.0453257790368272,1.0,-0.2719546742209632,425.5848779392231,288.8611898016997,1970.0,0.3580738772434361,0.13706956725128297,93.32300000000001,0.28477438573556363,0.3322653579503445,0.3829602563140919,108.30000000000001,151.25,313.0,331.0,0.0,41.0,100.0,100.0,1.0
2023_21_ALO_19.0,2023,21,ALO,19.0,Aston Martin,93.555,26.49,31.113,35.952,SOFT,6.0,347,237.21902017291066,81.7458587179453,89.0,343.0,259.0,254.0,75.53602305475505,39.22192304976912,0.0,100.0,99.0,0.14985590778097982,0.3574455486055008,0.0,1.0,0.0,10684.550432276657,1424.6599775525337,6537.0,12663.0,11070.0,6.077809798270893,2.0730162433569195,3,8,7.0,0.17002881844380405,0.1873198847262248,0.11239193083573487,0.7002881844380403,0.69164265129683,0.14985590778097982,0.0,1.0,0.020172910662824207,0.861671469740634,0.0,0.9971181556195965,43,17,1,0.0,12.013277678456873,6.716763005780347,85.0,0.0,15.389814060332055,4.473988439306359,100.0,0.0,0.2153527608232662,0.046242774566473986,1.0,0.0,483.4010727144172,313.23121387283237,2291.0,0.3446007771988947,0.1333383174690082,93.55499999999999,0.28314894981561645,0.33256373256373256,0.3842873176206509,112.0,157.5,311.5,330.0,0.0,56.0,100.0,100.0,1.0
2023_21_GAS_24.0,2023,21,GAS,24.0,Alpine,93.239,26.415,31.019,35.805,SOFT,3.0,354,234.909604519774,83.66598754112243,94.0,350.0,250.0,256.0,74.94067796610169,39.654519164789,0.0,100.0,100.0,0.1327683615819209,0.33980450556019376,0.0,1.0,0.0,10365.514124293786,1435.6128780050667,6611.0,12117.0,10900.0,5.793785310734464,2.0378475060777337,3,8,6.0,0.17231638418079095,0.192090395480226,0.11581920903954802,0.692090395480226,0.6581920903954802,0.1327683615819209,0.0,1.0,0.01694915254237288,0.8389830508474576,0.0,0.9971751412429378,36,13,1,-0.0084985835694051,11.380926840583248,6.444759206798867,70.0,0.0,14.047807981706935,4.113314447592068,100.0,0.0,0.1846372364689991,0.0339943342776204,1.0,-0.3371104815864023,496.1309935271308,325.985835694051,1979.0,0.3561624809345744,0.13849895536203097,93.239,0.28330419674170676,0.3326826757043726,0.38401312755392053,111.30000000000001,153.25,313.0,333.0,0.0,53.0,100.0,100.0,1.0
2023_21_HAM_11.0,2023,21,HAM,11.0,Mercedes,93.837,26.833,31.187,35.817,SOFT,3.0,350,236.91714285714286,84.4662764319437,89.0,347.0,259.5,258.0,74.88,39.37778816252972,0.0,100.0,100.0,0.14857142857142858,0.3561747008413754,0.0,1.0,0.0,10707.817142857142,1538.579043673344,6596.0,12753.0,11184.5,6.08,2.1072667287039337,3,8,7.0,0.12857142857142856,0.19428571428571428,0.11428571428571428,0.6914285714285714,0.6514285714285715,0.14857142857142858,0.0,1.0,0.022857142857142857,0.8485714285714285,0.0,0.9971428571428571,39,17,1,0.008595988538681949,11.19459206107538,6.747851002865329,53.0,0.0,13.59576506071677,4.108882521489972,100.0,0.0,0.21442250696755896,0.045845272206303724,1.0,0.4584527220630373,482.3391419300624,323.3352435530086,1676.0,0.356522434017683,0.14368745965181923,93.83699999999999,0.2859533020024084,0.3323529098330083,0.38169378816458327,108.0,152.5,313.75,331.0,0.0,49.0,100.0,100.0,1.0
2023_21_HUL_14.0,2023,21,HUL,14.0,Haas F1 Team,93.979,26.646,31.199,36.134,SOFT,2.0,344,236.80523255813952,82.30420623036872,90.0,346.0,260.0,256.0,76.29069767441861,38.24895167040542,0.0,100.0,100.0,0.15406976744186046,0.3615414937155621,0.0,1.0,0.0,10558.235465116279,1340.1130428878566,6925.0,12282.0,10976.0,6.034883720930233,2.012773636648513,3,8,7.0,0.125,0.16569767441860464,0.13953488372093023,0.6947674418604651,0.6744186046511628,0.15406976744186046,0.0,1.0,0.01744186046511628,0.8372093023255814,0.0,0.997093023255814,41,17,1,-0.014577259475218658,11.390070456798165,6.836734693877551,61.0,0.0,14.148956938804371,4.396501457725948,100.0,0.0,0.21629522817435004,0.04664723032069971,1.0,-0.5801749271137027,502.6943124499818,319.02915451895046,2110.0,0.3475607584395826,0.12692585302870946,93.979,0.2835314272337437,0.3319784207110099,0.3844901520552464,110.0,157.0,309.0,329.0,0.0,57.75,100.0,100.0,1.0
2023_21_LEC_22.0,2023,21,LEC,22.0,Ferrari,92.726,26.224,30.652,35.85,SOFT,2.0,349,236.54154727793696,83.0895626660523,91.0,346.0,258.0,255.0,77.34670487106017,37.61553270781279,0.0,100.0,100.0,0.17478510028653296,0.38032846089684796,0.0,1.0,0.0,10692.942693409743,1280.5207597874967,6911.0,12335.0,11084.0,5.954154727793696,2.04353935389878,3,8,6.0,0.045845272206303724,0.18051575931232092,0.11174785100286533,0.7077363896848138,0.6819484240687679,0.17478510028653296,0.0,1.0,0.02005730659025788,0.8452722063037249,0.0,0.997134670487106,41,21,1,0.008620689655172414,11.72536034949245,6.640804597701149,76.0,0.0,13.375964507764227,4.086206896551724,99.0,0.0,0.24007683688367182,0.05747126436781609,1.0,0.4511494252873563,474.1679567506113,315.60057471264366,1696.0,0.3512683654192126,0.11975382235768506,92.726,0.2828117248668119,0.3305653214848047,0.38662295364838345,111.80000000000001,155.0,312.0,330.2,2.8000000000000043,65.0,100.0,100.0,1.0
2023_21_NOR_5.0,2023,21,NOR,5.0,McLaren,94.703,26.854,31.483,36.366,SOFT,5.0,362,232.9364640883978,84.29449002727604,92.0,342.0,251.5,250.0,72.66298342541437,40.063622669881305,0.0,100.0,99.0,0.13535911602209943,0.3425802504803232,0.0,1.0,0.0,10440.430939226519,1411.9065779888167,6856.0,12073.0,10969.5,5.919889502762431,2.0885367086370317,3,8,7.0,0.16574585635359115,0.20718232044198895,0.12154696132596685,0.6712707182320442,0.649171270718232,0.13535911602209943,0.0,1.0,0.022099447513812154,0.8397790055248618,0.0,0.9972375690607734,36,13,1,-0.002770083102493075,11.438118195790786,6.3185595567867034,81.0,0.0,13.543551150927064,4.083102493074792,99.0,0.0,0.18257418583505536,0.0332409972299169,1.0,-0.20221606648199447,460.8440572538465,300.4903047091413,1820.0,0.361877606226936,0.13523451150699514,94.703,0.2835601828875537,0.33243931026472234,0.3840005068477239,109.0,145.25,312.0,329.0,0.0,40.25,99.0,99.0,1.0
2023_21_OCO_7.0,2023,21,OCO,7.0,Alpine,94.834,27.098,31.582,36.154,SOFT,3.0,353,230.74787535410766,86.2161752005486,87.0,352.0,250.0,265.0,73.60906515580737,40.020877044458615,0.0,100.0,100.0,0.19263456090651557,0.3949282510295273,0.0,1.0,0.0,10233.529745042493,1514.710705894105,5989.0,12274.0,10764.0,5.730878186968838,2.0939804335623955,3,8,6.0,0.18696883852691218,0.20396600566572237,0.1274787535410765,0.6685552407932012,0.623229461756374,0.19263456090651557,0.0,1.0,0.014164305949008499,0.8413597733711048,0.0,0.9971671388101983,36,19,1,-0.005681818181818182,12.08045071850755,6.829545454545454,89.0,0.0,14.193815113083144,4.090909090909091,100.0,0.0,0.22645540682891915,0.05113636363636364,1.0,-0.1278409090909091,490.52068749819426,327.81534090909093,2339.0,0.3736380023791791,0.14801449193303884,94.834,0.28574140076343923,0.33302402092076683,0.38123457831579394,106.2,143.0,311.0,330.6,0.0,51.0,100.0,100.0,1.0
2023_21_PIA_6.0,2023,21,PIA,6.0,McLaren,94.85,26.884,31.669,36.297,SOFT,6.0,358,232.91061452513966,85.25826868998372,88.0,344.0,253.5,256.0,72.83240223463687,39.830310380731774,0.0,100.0,99.0,0.13966480446927373,0.347124077851813,0.0,1.0,0.0,10423.40502793296,1455.8953180876542,6333.0,12137.0,10904.5,5.896648044692737,2.0871596085404622,3,8,6.0,0.1787709497206704,0.2011173184357542,0.12569832402234637,0.6731843575418994,0.6452513966480447,0.13966480446927373,0.0,1.0,0.013966480446927373,0.8268156424581006,0.0,0.9972067039106145,37,13,1,0.008403361344537815,11.509030991082462,6.450980392156863,73.0,0.0,13.988960334347762,4.0056022408963585,99.0,0.0,0.18359701840863138,0.03361344537815126,1.0,0.4565826330532213,473.77113832367786,305.078431372549,1858.0,0.3660557457366599,0.1396755968118001,94.85,0.28343700579862946,0.33388508170795994,0.38267791249341065,107.0,142.0,310.75,330.0,0.0,42.5,99.0,99.0,1.0
2023_21_RUS_21.0,2023,21,RUS,21.0,Mercedes,93.112,26.364,30.99,35.758,SOFT,6.0,353,238.03116147308782,83.74153039303499,91.0,347.0,256.0,256.0,76.26062322946176,39.02184785268061,0.0,100.0,100.0,0.16147308781869688,0.36848906019569183,0.0,1.0,0.0,10757.662889518413,1452.223032273449,6761.0,12799.0,11185.0,6.0821529745042495,2.0974941514027363,3,8,7.0,0.1671388101983003,0.18413597733711048,0.11331444759206799,0.7025495750708215,0.6798866855524079,0.16147308781869688,0.0,1.0,0.0169971671388102,0.8413597733711048,0.0,0.9971671388101983,41,13,1,-0.005681818181818182,11.655304434939547,6.681818181818182,84.0,0.0,14.009764604500115,3.977272727272727,100.0,0.0,0.18490006540840973,0.03409090909090909,1.0,-0.11079545454545454,467.77272063869265,308.30397727272725,2199.0,0.3518091071555055,0.13499428706660843,93.112,0.28314288169086693,0.33282498496434404,0.38403213334478914,109.2,156.0,315.0,332.0,0.0,60.0,100.0,100.0,1.0
2023_21_SAI_22.0,2023,21,SAI,22.0,Ferrari,92.77,26.157,30.772,35.841,SOFT,3.0,353,236.6317280453258,82.02137548179638,96.0,347.0,256.0,251.0,76.27195467422096,38.4256917320801,0.0,100.0,99.0,0.14730878186968838,0.35491653685463426,0.0,1.0,0.0,10606.926345609065,1312.4881818569509,7265.0,12318.0,11048.0,6.0594900849858355,2.0167978587068087,3,8,7.0,0.1643059490084986,0.17847025495750707,0.13314447592067988,0.6883852691218131,0.6827195467422096,0.14730878186968838,0.0,1.0,0.025495750708215296,0.8413597733711048,0.0,0.9971671388101983,37,17,1,-0.005681818181818182,10.919021881562417,6.511363636363637,58.0,0.0,14.576842267251521,4.034090909090909,99.0,0.0,0.21350420507344953,0.045454545454545456,1.0,-0.5,478.2779651685952,316.84659090909093,1645.0,0.3466203630397592,0.12373878530798697,92.77000000000001,0.28195537350436567,0.33170205885523335,0.38634256764040104,111.0,158.0,311.0,328.0,0.0,64.0,100.0,100.0,1.0
2023_21_STR_17.0,2023,21,STR,17.0,Aston Martin,94.199,26.722,31.265,36.212,SOFT,3.0,359,233.5459610027855,81.82326968956454,85.0,342.0,254.0,257.0,74.2116991643454,39.52800827471868,0.0,100.0,99.0,0.16434540389972144,0.3711059312466866,0.0,1.0,0.0,10556.3426183844,1510.5329786176299,6139.0,12547.0,11065.0,6.075208913649025,2.084104083421663,3,8,7.0,0.13649025069637882,0.1977715877437326,0.116991643454039,0.6852367688022284,0.6713091922005571,0.16434540389972144,0.0,1.0,0.025069637883008356,0.8774373259052924,0.0,0.9972144846796658,40,19,1,0.008379888268156424,10.740245376956777,6.472067039106145,51.0,0.0,13.850542769653671,4.245810055865922,99.0,0.0,0.22454435656953592,0.05027932960893855,1.0,0.27932960893854747,484.8168791928037,319.3184357541899,2100.0,0.3503518936411349,0.14309245476619534,94.19900000000001,0.283676047516428,0.331903735708447,0.38442021677512506,106.0,152.5,306.0,325.0,0.0,51.0,99.0,100.0,1.0
2023_21_TSU_3.0,2023,21,TSU,3.0,AlphaTauri,96.447,27.796,32.222,36.429,SOFT,3.0,355,228.82535211267606,85.10165360232574,85.0,349.0,244.0,264.0,72.00845070422535,41.63145318729047,0.0,100.0,100.0,0.17746478873239438,0.3826008168523681,0.0,1.0,0.0,10548.239436619719,1582.8474187307922,6225.0,12414.0,11153.0,5.656338028169014,2.1113583328530394,3,8,6.0,0.2112676056338028,0.22535211267605634,0.10422535211267606,0.6704225352112676,0.6253521126760564,0.17746478873239438,0.0,1.0,0.01971830985915493,0.847887323943662,0.0,0.9971830985915493,37,13,1,-0.002824858757062147,10.968535630030821,6.7259887005649714,75.0,0.0,13.937334457660926,3.9604519774011298,100.0,0.0,0.18437552515890063,0.03389830508474576,1.0,-0.1553672316384181,495.32743185137883,337.62994350282486,1736.0,0.3719065777310408,0.15005797206647695,96.447,0.28819973664292303,0.3340902257198254,0.3777100376372516,104.0,142.0,308.0,327.6,0.0,36.5,100.0,100.0,1.0
2023_21_VER_16.0,2023,21,VER,16.0,Red Bull Racing,93.104,26.289,30.828,35.987,SOFT,2.0,343,237.85422740524783,82.62931936795373,93.0,348.0,263.0,255.0,74.61224489795919,40.417464400571056,0.0,100.0,100.0,0.16034985422740525,0.36746626537887683,0.0,1.0,0.0,10620.59475218659,1354.5256789098466,6909.0,12265.0,11060.0,5.903790087463557,2.0801379515138785,3,8,6.0,0.15743440233236153,0.20408163265306123,0.10204081632653061,0.6938775510204082,0.6793002915451894,0.16034985422740525,0.0,1.0,0.014577259475218658,0.8338192419825073,0.0,0.9970845481049563,37,15,1,-0.014619883040935672,12.105466022683652,6.769005847953216,86.0,0.0,14.692348438534127,4.245614035087719,100.0,0.0,0.20262210756744514,0.04093567251461988,1.0,-0.4298245614035088,498.68857287381786,319.1432748538012,2650.0,0.3473947899491092,0.12753764836295767,93.10400000000001,0.2823616600790514,0.331113593400928,0.38652474652002067,110.0,155.5,310.0,329.6,0.0,44.0,100.0,100.0,1.0
2023_22_ALB_5.0,2023,22,ALB,5.0,Williams,84.298,17.225,36.239,30.834,SOFT,2.0,322,223.27950310559007,71.31145422582665,67.0,328.0,239.0,261.0,71.61801242236025,40.923529306083665,0.0,100.0,100.0,0.15838509316770186,0.3656699576229024,0.0,1.0,0.0,10472.111801242236,1239.5146421923407,5792.0,12053.0,10818.0,5.87888198757764,1.8814361167520652,2,8,7.0,0.16459627329192547,0.21739130434782608,0.13354037267080746,0.6490683229813664,0.6211180124223602,0.15838509316770186,0.0,1.0,0.046583850931677016,0.9658385093167702,0.0,0.9968944099378882,36,15,1,-0.11214953271028037,12.131050374043054,6.722741433021807,87.0,0.0,15.506047207460707,4.7725856697819315,100.0,0.0,0.2091650066335189,0.04361370716510903,1.0,-1.0218068535825544,464.2325415650815,314.791277258567,1915.0,0.3193819998430536,0.11836338894369954,84.298,0.2043346224109706,0.42989157512633747,0.36577380246269187,122.2,163.0,281.0,314.80000000000007,0.0,32.75,100.0,100.0,1.0
2023_22_ALO_17.0,2023,22,ALO,17.0,Aston Martin,84.084,17.157,36.381,30.546,SOFT,2.0,305,221.93770491803278,69.13254375876369,63.0,325.0,239.0,262.0,74.6360655737705,39.001206259967496,0.0,100.0,99.0,0.14754098360655737,0.35522720554349424,0.0,1.0,0.0,10612.603278688524,1101.9262067492514,6743.0,11919.0,10861.0,5.747540983606557,1.9513496137101267,1,8,6.0,0.16393442622950818,0.18688524590163935,0.13114754098360656,0.6819672131147541,0.6491803278688525,0.14754098360655737,0.0,1.0,0.04590163934426229,0.9475409836065574,0.0,0.9967213114754099,47,17,1,-0.05263157894736842,11.848766196472502,7.1118421052631575,66.0,0.0,16.200069266037797,5.572368421052632,100.0,0.0,0.22979399584857044,0.05263157894736842,1.0,-2.5098684210526314,447.7412544376441,314.0032894736842,1557.0,0.3114952629806463,0.1038318476449658,84.084,0.20404595404595405,0.43267446838875406,0.36327957756529183,116.80000000000001,164.0,276.0,309.6,0.0,55.0,100.0,100.0,1.0
2023_22_GAS_11.0,2023,22,GAS,11.0,Alpine,84.078,17.202,36.091,30.785,SOFT,2.0,319,224.50783699059562,68.91763679682349,68.0,328.0,240.0,260.0,75.52978056426332,38.73484556923457,0.0,100.0,100.0,0.12852664576802508,0.33520109201270887,0.0,1.0,0.0,10438.41065830721,1198.7422381275087,6113.0,11905.0,10781.0,5.47962382445141,1.7298867113622185,2,8,6.0,0.1536050156739812,0.1755485893416928,0.13793103448275862,0.6865203761755486,0.658307210031348,0.12852664576802508,0.0,1.0,0.04075235109717868,0.9623824451410659,0.0,0.9968652037617555,35,13,1,-0.14779874213836477,11.612575237927564,6.581761006289308,89.0,0.0,15.91142676120803,5.0754716981132075,100.0,0.0,0.19456333053765645,0.03773584905660377,1.0,3.0628930817610063,443.40347265792275,299.9496855345912,1657.0,0.3069720759890906,0.11483953614849522,84.078,0.2045957325340755,0.4292561668926473,0.3661481005732772,123.8,167.0,278.5,310.0,0.0,56.0,100.0,100.0,1.0
2023_22_HAM_11.0,2023,22,HAM,11.0,Mercedes,84.359,17.278,36.258,30.823,SOFT,2.0,324,225.4104938271605,68.87113655160758,70.0,326.0,241.5,256.0,76.11111111111111,38.213997403088044,0.0,100.0,100.0,0.13580246913580246,0.3431085872670971,0.0,1.0,0.0,10551.648148148148,1226.6210956727841,5871.0,12184.0,10923.5,5.932098765432099,1.865862604685842,2,8,7.0,0.12345679012345678,0.17901234567901234,0.12654320987654322,0.6944444444444444,0.654320987654321,0.13580246913580246,0.0,1.0,0.04938271604938271,0.9475308641975309,0.0,0.9969135802469136,41,15,1,-0.034055727554179564,11.169310408018646,6.708978328173375,51.0,0.0,15.632821023977145,5.021671826625387,100.0,0.0,0.20851441405707477,0.043343653250773995,1.0,-1.498452012383901,469.7784159481617,322.4520123839009,2273.0,0.30553651421577716,0.11624924167776202,84.35900000000001,0.20481513531454854,0.4298059483872498,0.36537891629820174,123.30000000000001,168.0,280.0,312.0,0.0,58.0,100.0,100.0,1.0
2023_22_HUL_17.0,2023,22,HUL,17.0,Haas F1 Team,84.108,17.243,36.351,30.514,SOFT,2.0,309,224.88673139158576,68.90990343125499,70.0,327.0,241.0,257.0,75.03883495145631,38.8808341753456,0.0,100.0,100.0,0.1488673139158576,0.3565350184066483,0.0,1.0,0.0,10556.414239482201,1204.996501284658,6116.0,12523.0,10919.0,5.711974110032362,1.748251163076308,2,8,6.0,0.15210355987055016,0.18446601941747573,0.13592233009708737,0.6796116504854369,0.6537216828478964,0.1488673139158576,0.0,1.0,0.03559870550161812,0.948220064724919,0.0,0.9967637540453075,38,15,1,-0.022727272727272728,11.200983104405706,6.970779220779221,54.0,0.0,16.222395747191648,5.538961038961039,100.0,0.0,0.21354766648969073,0.045454545454545456,1.0,-0.4675324675324675,481.727438159095,333.2597402597403,1788.0,0.30642049446334424,0.11414827743097015,84.10799999999999,0.20501022494887522,0.4321943215865316,0.36279545346459313,120.8,167.0,279.0,312.0,0.0,53.0,100.0,100.0,1.0
2023_22_LEC_17.0,2023,22,LEC,17.0,Ferrari,83.584,17.213,35.986,30.385,SOFT,2.0,304,225.36513157894737,66.14077571758502,72.0,328.0,240.5,256.0,76.73026315789474,35.57485862610213,0.0,100.0,99.0,0.14144736842105263,0.3490570189830062,0.0,1.0,0.0,10603.717105263158,1147.5759322879294,5321.0,12119.0,10955.0,5.743421052631579,1.653066798992576,3,8,6.0,0.03618421052631579,0.1513157894736842,0.16776315789473684,0.680921052631579,0.6513157894736842,0.14144736842105263,0.0,1.0,0.049342105263157895,0.9506578947368421,0.0,0.9967105263157895,36,17,1,-0.033003300330033,11.051904928098331,6.838283828382838,53.0,0.0,15.02646671665548,4.706270627062707,99.0,0.0,0.2301741350593744,0.052805280528052806,1.0,0.009900990099009901,450.7047791125481,311.4884488448845,1515.0,0.2934827373435776,0.10822392948585263,83.584,0.2059365428790199,0.4305369448698315,0.36352651225114857,130.9,170.5,277.25,306.7,4.0,57.75,99.0,99.0,1.0
2023_22_NOR_12.0,2023,22,NOR,12.0,McLaren,83.816,17.148,36.256,30.412,SOFT,4.0,310,222.7709677419355,69.47250949197262,67.0,325.0,238.5,258.0,71.65483870967742,40.37766964900997,0.0,100.0,99.0,0.13870967741935483,0.3462021589440204,0.0,1.0,0.0,10350.125806451613,1210.7896245284942,6219.0,11850.0,10783.5,5.754838709677419,1.7472750323363981,2,8,6.0,0.16129032258064516,0.2129032258064516,0.12580645161290321,0.6612903225806451,0.635483870967742,0.13870967741935483,0.0,1.0,0.05161290322580645,0.9516129032258065,0.0,0.9967741935483871,38,13,1,-0.11326860841423948,11.05462170473319,6.656957928802589,54.0,0.0,15.688733653050638,5.275080906148867,100.0,0.0,0.19738550848793068,0.038834951456310676,1.0,-0.8511326860841424,467.4152230657266,312.84466019417476,2100.0,0.3118562090750157,0.11698308283110574,83.816,0.2045910088765868,0.432566574401069,0.3628424167223442,119.0,164.25,279.0,310.20000000000005,0.0,35.0,99.0,99.0,1.0
