n_samples,speed_mean,speed_std,speed_min,speed_max,speed_q10,speed_q50,speed_q90,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_zero_frac,throttle_full_frac,throttle_mid_frac,brake_mean,brake_std,brake_min,brake_max,brake_active_frac,brake_on_count,first_brake_frac_pos,last_brake_frac_pos,rpm_mean,rpm_std,rpm_min,rpm_max,gear_mean,gear_std,gear_min,gear_max,gear_change_count,speed_diff_mean,speed_diff_std,speed_diff_abs_mean,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,rpm_diff_mean,rpm_diff_std,rpm_diff_abs_mean,drs_active_frac,lap_key,Driver,season,round,event_name,session_name,LapNumber,LapTimeSeconds,Compound,TyreLife,Team,Stint,SessionPart,stint_median_lap_seconds,lap_time_delta_to_stint_median,session_key,TrackStatus,lap_time_not_null,dry_session,accurate,not_deleted,not_fastf1_generated,track_status_green,not_pit_in_out,within_2s_of_stint_median,within_3s_of_stint_median
299,214.25752508361205,58.29654491956562,100.0,310.0,131.6,221.0,289.4,210.0,68.73913043478261,41.795509383311106,0.0,100.0,0.2140468227424749,0.5518394648829431,0.23411371237458195,0.1705685618729097,0.3767620942353713,0.0,1.0,0.1705685618729097,6,0.10738255033557047,0.8087248322147651,10314.785953177257,1021.7434079132124,7161.0,12023.0,5.3879598662207355,1.5532998598981824,3,8,31,-0.003355704697986577,8.733039675125967,5.922818791946309,0.0,18.28211394329688,5.8389261744966445,-0.03355704697986577,423.874598953287,297.4429530201342,0.0,2025_r09_R_VER_lap31,VER,2025,9,Spanish Grand Prix,R,31.0,78.216,MEDIUM,2.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
284,213.24647887323943,58.63213299343609,101.0,311.0,127.3,221.0,288.0,210.0,67.0105633802817,42.23963976139767,0.0,100.0,0.22887323943661972,0.5316901408450704,0.23943661971830985,0.176056338028169,0.38154041090562574,0.0,1.0,0.176056338028169,6,0.10247349823321555,0.8127208480565371,10245.408450704226,1140.092719277797,7027.0,12047.0,5.394366197183099,1.50831732458553,3,8,32,-0.0176678445229682,10.077520743168819,6.257950530035336,0.0,18.123884167169148,6.3886925795053005,-0.7314487632508834,432.9323468928968,312.70318021201416,0.0,2025_r09_R_VER_lap32,VER,2025,9,Spanish Grand Prix,R,32.0,78.455,MEDIUM,3.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
291,211.65292096219932,61.528461174825495,96.0,311.0,127.0,222.0,289.0,215.0,66.19587628865979,42.755110001170955,0.0,100.0,0.23367697594501718,0.5360824742268041,0.23024054982817868,0.16494845360824742,0.37177335618396606,0.0,1.0,0.16494845360824742,7,0.10344827586206896,0.9310344827586207,10160.106529209623,1229.8124271017,6832.0,12033.0,5.405498281786942,1.5515856213932502,3,8,30,0.0034482758620689655,9.284991154148154,6.313793103448276,0.0,17.54026509645676,6.117241379310345,0.22413793103448276,447.7644061659938,313.9413793103448,0.0,2025_r09_R_VER_lap33,VER,2025,9,Spanish Grand Prix,R,33.0,78.727,MEDIUM,4.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
285,210.459649122807,63.088156127267055,94.0,312.0,122.4,216.0,297.6,218.0,66.86666666666666,41.70135832781681,0.0,100.0,0.21403508771929824,0.5087719298245614,0.2771929824561403,0.17192982456140352,0.3779831512960617,0.0,1.0,0.17192982456140352,6,0.11267605633802817,0.8169014084507042,10132.347368421053,1249.7082569551396,6717.0,12018.0,5.382456140350877,1.598097769644963,3,8,30,-0.017605633802816902,9.809657023831049,6.454225352112676,0.0,18.02314962101475,6.373239436619718,-0.5422535211267606,437.9263475070209,305.9507042253521,0.0,2025_r09_R_VER_lap34,VER,2025,9,Spanish Grand Prix,R,34.0,78.924,MEDIUM,5.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
293,211.11945392491467,63.21486568471373,93.0,314.0,122.80000000000001,221.0,297.8,221.0,66.16723549488054,42.55072739992638,0.0,100.0,0.23208191126279865,0.5255972696245734,0.24232081911262798,0.19112627986348124,0.39386097404477227,0.0,1.0,0.19112627986348124,7,0.10616438356164383,0.934931506849315,10202.965870307167,1319.189417032011,6758.0,12172.0,5.354948805460751,1.5823137690763167,3,8,30,0.0136986301369863,9.732495116218379,6.541095890410959,0.0,18.76880500290611,6.4520547945205475,0.0684931506849315,461.9643573453643,338.6575342465753,0.11604095563139932,2025_r09_R_VER_lap35,VER,2025,9,Spanish Grand Prix,R,35.0,79.141,MEDIUM,6.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
304,208.69078947368422,65.37469898991152,95.0,334.0,123.0,213.5,293.49999999999994,239.0,64.67434210526316,42.60567370561086,0.0,100.0,0.23026315789473684,0.5032894736842105,0.26644736842105265,0.18421052631578946,0.38829495494281857,0.0,1.0,0.18421052631578946,7,0.09900990099009901,0.9372937293729373,10192.901315789473,1308.1201929005495,6731.0,12020.0,5.279605263157895,1.570387638584102,3,8,34,-0.0165016501650165,8.985071778975483,6.3003300330033,0.0,17.421536492939836,6.138613861386139,2.6006600660066006,441.8880498597291,321.1287128712871,0.13486842105263158,2025_r09_R_VER_lap36,VER,2025,9,Spanish Grand Prix,R,36.0,79.218,MEDIUM,7.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
290,208.51724137931035,63.42263395314003,92.0,331.0,126.60000000000001,214.5,288.0,239.0,64.6103448275862,42.28855272910395,0.0,100.0,0.23103448275862068,0.4793103448275862,0.2896551724137931,0.17586206896551723,0.38136085991705204,0.0,1.0,0.17586206896551723,8,0.09342560553633218,0.9342560553633218,10153.296551724137,1307.9234558734904,6661.0,12102.0,5.313793103448276,1.5366849994372709,3,8,29,-0.02422145328719723,9.685117171075154,6.529411764705882,0.0,17.53904374689668,6.2076124567474045,-0.6782006920415224,444.75088639231654,316.1868512110727,0.09310344827586207,2025_r09_R_VER_lap37,VER,2025,9,Spanish Grand Prix,R,37.0,79.108,MEDIUM,8.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
292,208.06164383561645,62.80770003385583,96.0,316.0,123.0,214.5,290.80000000000007,220.0,65.92123287671232,42.05573083503951,0.0,100.0,0.2191780821917808,0.5102739726027398,0.2705479452054795,0.1815068493150685,0.38609925626936564,0.0,1.0,0.1815068493150685,7,0.10309278350515463,0.9278350515463918,10068.356164383562,1263.57983381437,6858.0,12263.0,5.363013698630137,1.5811611592420145,3,8,28,-0.010309278350515464,9.28568959654195,6.360824742268041,0.0,17.488715573586102,6.1993127147766325,-0.3470790378006873,458.863385668279,334.9381443298969,0.0,2025_r09_R_VER_lap38,VER,2025,9,Spanish Grand Prix,R,38.0,79.443,MEDIUM,9.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
293,207.55631399317406,62.806517440009095,92.0,312.0,119.4,218.0,287.0,220.0,64.95221843003414,42.32568324938733,0.0,100.0,0.2354948805460751,0.49829351535836175,0.26621160409556316,0.13310580204778158,0.34027020749700754,0.0,1.0,0.13310580204778158,5,0.0958904109589041,0.8082191780821918,10123.491467576792,1364.614197609478,6513.0,12278.0,5.283276450511946,1.5344090542994475,3,8,25,-0.003424657534246575,10.185394262013352,6.38013698630137,0.0,17.026964667056657,5.945205479452055,-0.2671232876712329,424.76832239781993,308.2260273972603,0.0,2025_r09_R_VER_lap39,VER,2025,9,Spanish Grand Prix,R,39.0,79.65,MEDIUM,10.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
301,205.4983388704319,57.87438262217678,95.0,306.0,129.0,209.0,282.0,211.0,63.308970099667775,42.5865497460067,0.0,100.0,0.25249169435215946,0.4584717607973422,0.28903654485049834,0.1893687707641196,0.39245373428573366,0.0,1.0,0.1893687707641196,8,0.09333333333333334,0.9266666666666666,10139.019933554817,1252.5622803948695,6853.0,12054.0,5.26578073089701,1.5063615563427872,3,8,26,-0.0033333333333333335,8.626201950405878,6.196666666666666,0.0,15.685666507332872,6.013333333333334,-0.24666666666666667,450.5368026298948,332.03333333333336,0.0,2025_r09_R_VER_lap4,VER,2025,9,Spanish Grand Prix,R,4.0,81.032,SOFT,7.0,Red Bull Racing,1.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
296,208.125,61.79442065210106,94.0,313.0,122.5,215.5,288.5,219.0,65.33783783783784,41.983379125158976,0.0,100.0,0.21621621621621623,0.5,0.28378378378378377,0.16891891891891891,0.37531480144437956,0.0,1.0,0.16891891891891891,7,0.09491525423728814,0.9254237288135593,10136.902027027027,1301.2316696750695,6883.0,12021.0,5.320945945945946,1.5121094650706974,3,8,30,-0.006779661016949152,9.507245078459787,6.433898305084746,0.0,16.693719540858577,6.040677966101695,-0.4101694915254237,429.32644355353295,312.3152542372881,0.0,2025_r09_R_VER_lap40,VER,2025,9,Spanish Grand Prix,R,40.0,79.726,MEDIUM,11.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
303,207.26402640264027,64.24025882523416,91.0,316.0,121.2,214.0,293.6,225.0,66.70297029702971,41.640183221232235,0.0,100.0,0.2145214521452145,0.5181518151815182,0.26732673267326734,0.1716171617161716,0.3776710944704929,0.0,1.0,0.1716171617161716,8,0.10927152317880795,0.9403973509933775,10115.280528052805,1379.3003639132091,6470.0,11993.0,5.2838283828382835,1.5371673000029535,3,8,27,-0.006622516556291391,9.998004245194796,6.317880794701987,0.0,17.37566175034662,5.927152317880795,-0.2185430463576159,418.8618797878347,308.3774834437086,0.0,2025_r09_R_VER_lap41,VER,2025,9,Spanish Grand Prix,R,41.0,79.922,MEDIUM,12.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
303,207.75577557755776,62.789934850412166,94.0,315.0,123.0,214.0,287.8,221.0,66.08250825082509,42.05581821036745,0.0,100.0,0.21782178217821782,0.5115511551155115,0.2706270627062706,0.1617161716171617,0.3687993208267182,0.0,1.0,0.1617161716171617,6,0.09933774834437085,0.804635761589404,10121.36303630363,1341.6979136934265,6683.0,12004.0,5.303630363036303,1.522530577559884,3,8,27,-0.0033112582781456954,9.523357662012405,6.2947019867549665,0.0,16.81144207727606,6.013245033112582,-0.25165562913907286,421.3412962837377,306.42384105960264,0.0,2025_r09_R_VER_lap42,VER,2025,9,Spanish Grand Prix,R,42.0,79.963,MEDIUM,13.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
302,207.46357615894038,62.67574889429689,93.0,315.0,122.2,217.0,290.0,222.0,66.32119205298014,41.860702572182745,0.0,100.0,0.2185430463576159,0.5165562913907285,0.26490066225165565,0.16556291390728478,0.3723047295473268,0.0,1.0,0.16556291390728478,7,0.09302325581395349,0.9335548172757475,10148.701986754966,1356.8653208527796,6734.0,12019.0,5.28476821192053,1.5244517927290884,3,8,28,0.0,9.790471558272019,6.378737541528239,0.0,17.524078672881302,6.132890365448505,-0.28903654485049834,445.0278712388719,314.03654485049833,0.04304635761589404,2025_r09_R_VER_lap43,VER,2025,9,Spanish Grand Prix,R,43.0,80.134,MEDIUM,14.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
293,210.7542662116041,65.15992725928827,92.0,332.0,122.4,219.0,294.00000000000006,240.0,65.38907849829351,42.76014840094939,0.0,100.0,0.2354948805460751,0.515358361774744,0.24914675767918087,0.20477815699658702,0.40422982146588987,0.0,1.0,0.20477815699658702,7,0.09931506849315068,0.9315068493150684,10212.317406143346,1325.9242208057278,6734.0,11913.0,5.361774744027303,1.5677091273543342,2,8,36,-0.02054794520547945,9.983126092140504,6.821917808219178,0.0,17.81115137777628,6.075342465753424,1.452054794520548,444.54054557759963,326.8150684931507,0.09897610921501707,2025_r09_R_VER_lap44,VER,2025,9,Spanish Grand Prix,R,44.0,79.84,MEDIUM,15.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
298,205.9798657718121,63.44768727745199,90.0,314.0,120.4,213.5,291.0,224.0,65.24832214765101,41.96822688513781,0.0,100.0,0.22483221476510068,0.5100671140939598,0.2651006711409396,0.1644295302013423,0.3712883793951174,0.0,1.0,0.1644295302013423,8,0.10437710437710437,0.9259259259259259,10043.838926174496,1352.6258043377923,6495.0,11807.0,5.308724832214765,1.5347789797297662,3,8,31,-0.020202020202020204,9.733245963504517,6.451178451178452,0.0,17.35519238449124,5.97979797979798,-0.7070707070707071,454.5441193878835,322.962962962963,0.0,2025_r09_R_VER_lap45,VER,2025,9,Spanish Grand Prix,R,45.0,80.301,MEDIUM,16.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
305,206.5344262295082,63.62528793556475,92.0,313.0,117.4,216.0,290.0,221.0,66.61639344262295,41.39166733906538,0.0,100.0,0.2,0.5147540983606558,0.28524590163934427,0.16721311475409836,0.37377929011941563,0.0,1.0,0.16721311475409836,6,0.10526315789473684,0.8092105263157895,10147.77049180328,1354.8658167373048,6492.0,11973.0,5.229508196721311,1.5685377306896593,2,8,30,-0.013157894736842105,9.782443249791077,6.276315789473684,0.0,17.887252314973868,6.078947368421052,-0.06907894736842106,439.552486003235,321.1019736842105,0.0,2025_r09_R_VER_lap46,VER,2025,9,Spanish Grand Prix,R,46.0,80.367,MEDIUM,17.0,Red Bull Racing,3.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
288,213.21180555555554,62.001407196043424,99.0,310.0,124.7,222.5,300.0,211.0,69.17013888888889,40.50485681698696,0.0,100.0,0.1875,0.5347222222222222,0.2777777777777778,0.1597222222222222,0.36698592372903566,0.0,1.0,0.1597222222222222,6,0.11149825783972125,0.8327526132404182,10199.645833333334,1191.2075416273879,7102.0,11963.0,5.489583333333333,1.6315367053504874,3,8,31,-0.07665505226480836,10.113052147459657,6.2787456445993035,0.0,16.4005798976445,6.104529616724738,-2.2125435540069684,434.12405994430753,303.87108013937285,0.09375,2025_r09_R_VER_lap49,VER,2025,9,Spanish Grand Prix,R,49.0,77.141,SOFT,5.0,Red Bull Racing,4.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
296,205.69594594594594,57.71674360169247,92.0,307.0,125.5,211.0,282.0,215.0,64.77364864864865,41.9177497479334,0.0,100.0,0.22297297297297297,0.47635135135135137,0.30067567567567566,0.16891891891891891,0.37531480144437956,0.0,1.0,0.16891891891891891,8,0.09830508474576272,0.9423728813559322,10166.128378378378,1202.6185964585238,7062.0,12046.0,5.253378378378378,1.498017471353413,2,8,28,-0.03728813559322034,8.851878203117005,6.261016949152542,0.0,16.734013591614946,6.447457627118644,-1.2033898305084745,462.05407919129283,320.2406779661017,0.0,2025_r09_R_VER_lap5,VER,2025,9,Spanish Grand Prix,R,5.0,80.964,SOFT,8.0,Red Bull Racing,1.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
291,214.213058419244,63.53068198144586,99.0,342.0,129.0,218.0,299.0,243.0,65.11683848797252,43.36882828958784,0.0,100.0,0.2611683848797251,0.5154639175257731,0.22336769759450173,0.19931271477663232,0.4001717844184839,0.0,1.0,0.19931271477663232,6,0.09655172413793103,0.8103448275862069,10240.171821305841,1160.5057479673644,6887.0,12060.0,5.453608247422681,1.5910565903156675,3,8,28,-0.03793103448275862,9.003763680286829,6.444827586206896,0.0,19.094193758682707,6.537931034482758,2.086206896551724,444.5210744410672,318.7896551724138,0.09278350515463918,2025_r09_R_VER_lap50,VER,2025,9,Spanish Grand Prix,R,50.0,77.997,SOFT,6.0,Red Bull Racing,4.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
292,210.45890410958904,61.83062183686204,95.0,316.0,124.1,218.0,291.90000000000003,221.0,64.08904109589041,42.46226078331111,0.0,100.0,0.22945205479452055,0.4828767123287671,0.2876712328767123,0.1780821917808219,0.3832387124848814,0.0,1.0,0.1780821917808219,6,0.10309278350515463,0.8041237113402062,10076.393835616438,1257.6395138377268,6835.0,12091.0,5.428082191780822,1.5008470987545177,3,8,31,-0.037800687285223365,9.2819038238187,6.34020618556701,0.0,16.97726674723869,6.288659793814433,-1.0481099656357389,448.274105363581,317.6872852233677,0.030821917808219176,2025_r09_R_VER_lap51,VER,2025,9,Spanish Grand Prix,R,51.0,78.734,SOFT,7.0,Red Bull Racing,4.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
287,210.89895470383274,67.02598571555139,81.0,339.0,121.0,220.0,291.2000000000001,258.0,64.85017421602788,42.213433611141724,0.0,100.0,0.22996515679442509,0.4912891986062718,0.2787456445993031,0.1916376306620209,0.39427693540932013,0.0,1.0,0.1916376306620209,6,0.0944055944055944,0.8181818181818182,10246.45993031359,1311.9402559861169,6666.0,12071.0,5.32404181184669,1.6353440128008843,2,8,34,-0.038461538461538464,9.819167957582621,6.821678321678322,0.0,17.16299568993221,6.27972027972028,2.5454545454545454,445.97878522862857,332.25174825174827,0.09407665505226481,2025_r09_R_VER_lap52,VER,2025,9,Spanish Grand Prix,R,52.0,78.682,SOFT,8.0,Red Bull Racing,4.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
299,211.33110367892976,62.041072689434195,95.0,314.0,125.8,220.0,290.79999999999995,219.0,63.16722408026756,43.02892888269358,0.0,100.0,0.23745819397993312,0.4983277591973244,0.26421404682274247,0.18394648829431437,0.38809007094636777,0.0,1.0,0.18394648829431437,6,0.10067114093959731,0.802013422818792,10173.38795986622,1267.7067190372277,6832.0,12017.0,5.40133779264214,1.5346550066839382,3,8,30,-0.010067114093959731,8.974143516087336,6.271812080536913,0.0,16.14580034209728,5.932885906040268,-0.2651006711409396,433.03931772661,307.9026845637584,0.0,2025_r09_R_VER_lap53,VER,2025,9,Spanish Grand Prix,R,53.0,78.941,SOFT,9.0,Red Bull Racing,4.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
291,212.07560137457045,61.27879581427369,95.0,313.0,126.0,220.0,292.0,218.0,65.19243986254295,41.90231757921395,0.0,100.0,0.22336769759450173,0.48109965635738833,0.29553264604810997,0.16838487972508592,0.37485234285382657,0.0,1.0,0.16838487972508592,6,0.10689655172413794,0.8103448275862069,10120.707903780069,1153.9775175181337,6807.0,12020.0,5.470790378006873,1.5497516132605411,3,8,29,-0.0034482758620689655,9.288344549468096,6.313793103448276,0.0,16.590946795494652,6.2620689655172415,-0.03103448275862069,453.07114529767654,313.5137931034483,0.0,2025_r09_R_VER_lap54,VER,2025,9,Spanish Grand Prix,R,54.0,78.584,SOFT,10.0,Red Bull Racing,4.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
303,204.17491749174917,59.06063023945181,92.0,308.0,125.0,208.0,281.0,216.0,63.65016501650165,42.78673888960359,0.0,100.0,0.24092409240924093,0.47854785478547857,0.28052805280528054,0.20462046204620463,0.4040913744658089,0.0,1.0,0.20462046204620463,8,0.08278145695364239,0.9370860927152318,10083.696369636964,1273.3066434153184,6649.0,12002.0,5.237623762376238,1.4770777140043492,3,8,27,-0.009933774834437087,9.301335987824027,6.135761589403973,0.0,17.065829159960074,6.033112582781457,-0.3675496688741722,400.0603202109214,302.6655629139073,0.0,2025_r09_R_VER_lap6,VER,2025,9,Spanish Grand Prix,R,6.0,80.822,SOFT,9.0,Red Bull Racing,1.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
293,209.66894197952217,61.98941821353142,95.0,306.0,125.0,218.0,289.0,211.0,66.94539249146757,41.51906338353634,0.0,100.0,0.20477815699658702,0.5358361774744027,0.2593856655290102,0.17064846416382254,0.3768451263941418,0.0,1.0,0.17064846416382254,7,0.10616438356164383,0.815068493150685,10321.962457337884,1266.3120849659958,6590.0,12161.0,5.2320819112627985,1.5770381789687598,3,8,30,0.017123287671232876,9.807934648747155,6.27054794520548,0.0,17.673052078219264,6.212328767123288,0.6404109589041096,433.3345859477693,309.6472602739726,0.9965870307167235,2025_r09_R_VER_lap61,VER,2025,9,Spanish Grand Prix,R,61.0,78.862,HARD,6.0,Red Bull Racing,5.0,,,,2025_9_R,1,True,True,True,True,True,True,True,True,True
