team,leader_driver,teammate_driver,season,round,session_key,event_name,leader_lap_key,teammate_lap_key,LapTimeSeconds_leader,LapTimeSeconds_teammate,LapTimeSeconds_leader_minus_teammate,LapTimeSeconds_abs_gap,speed_mean_leader,speed_mean_teammate,speed_mean_leader_minus_teammate,speed_mean_abs_gap,speed_min_leader,speed_min_teammate,speed_min_leader_minus_teammate,speed_min_abs_gap,speed_q10_leader,speed_q10_teammate,speed_q10_leader_minus_teammate,speed_q10_abs_gap,speed_q50_leader,speed_q50_teammate,speed_q50_leader_minus_teammate,speed_q50_abs_gap,speed_q90_leader,speed_q90_teammate,speed_q90_leader_minus_teammate,speed_q90_abs_gap,speed_std_leader,speed_std_teammate,speed_std_leader_minus_teammate,speed_std_abs_gap,throttle_mean_leader,throttle_mean_teammate,throttle_mean_leader_minus_teammate,throttle_mean_abs_gap,throttle_zero_frac_leader,throttle_zero_frac_teammate,throttle_zero_frac_leader_minus_teammate,throttle_zero_frac_abs_gap,throttle_full_frac_leader,throttle_full_frac_teammate,throttle_full_frac_leader_minus_teammate,throttle_full_frac_abs_gap,throttle_mid_frac_leader,throttle_mid_frac_teammate,throttle_mid_frac_leader_minus_teammate,throttle_mid_frac_abs_gap,throttle_diff_abs_mean_leader,throttle_diff_abs_mean_teammate,throttle_diff_abs_mean_leader_minus_teammate,throttle_diff_abs_mean_abs_gap,brake_active_frac_leader,brake_active_frac_teammate,brake_active_frac_leader_minus_teammate,brake_active_frac_abs_gap,brake_on_count_leader,brake_on_count_teammate,brake_on_count_leader_minus_teammate,brake_on_count_abs_gap,first_brake_frac_pos_leader,first_brake_frac_pos_teammate,first_brake_frac_pos_leader_minus_teammate,first_brake_frac_pos_abs_gap,last_brake_frac_pos_leader,last_brake_frac_pos_teammate,last_brake_frac_pos_leader_minus_teammate,last_brake_frac_pos_abs_gap,rpm_mean_leader,rpm_mean_teammate,rpm_mean_leader_minus_teammate,rpm_mean_abs_gap,rpm_std_leader,rpm_std_teammate,rpm_std_leader_minus_teammate,rpm_std_abs_gap,rpm_diff_abs_mean_leader,rpm_diff_abs_mean_teammate,rpm_diff_abs_mean_leader_minus_teammate,rpm_diff_abs_mean_abs_gap,gear_mean_leader,gear_mean_teammate,gear_mean_leader_minus_teammate,gear_mean_abs_gap,gear_change_count_leader,gear_change_count_teammate,gear_change_count_leader_minus_teammate,gear_change_count_abs_gap
Ferrari,LEC,SAI,2021,3,2021_3_Q,Portuguese Grand Prix,2021_r03_Q_LEC_lap20,2021_r03_Q_SAI_lap14,78.769,78.813,-0.04399999999999693,0.04399999999999693,211.59633027522935,211.25382262996942,0.3425076452599285,0.3425076452599285,74.0,76.0,-2.0,2.0,109.2,109.0,0.20000000000000284,0.20000000000000284,226.0,228.0,-2.0,2.0,295.40000000000003,295.40000000000003,0.0,0.0,69.980907027953,68.98172454521739,0.9991824827356055,0.9991824827356055,71.21712538226299,71.60244648318043,-0.3853211009174373,0.3853211009174373,0.11314984709480122,0.18960244648318042,-0.0764525993883792,0.0764525993883792,0.6024464831804281,0.636085626911315,-0.033639143730886834,0.033639143730886834,0.28440366972477066,0.1743119266055046,0.11009174311926606,0.11009174311926606,4.828220858895706,4.466257668711656,0.3619631901840492,0.3619631901840492,0.19571865443425077,0.2018348623853211,-0.006116207951070346,0.006116207951070346,8,7,1,1,0.08588957055214724,0.08588957055214724,0.0,0.0,0.8159509202453987,0.8159509202453987,0.0,0.0,10209.963302752294,10197.195718654435,12.767584097859071,12.767584097859071,1548.3098340472632,1577.0766322243173,-28.76679817705417,28.76679817705417,332.5674846625767,344.340490797546,-11.773006134969307,11.773006134969307,5.529051987767584,5.584097859327217,-0.05504587155963314,0.05504587155963314,37,30,7,7
Ferrari,LEC,SAI,2021,4,2021_4_Q,Spanish Grand Prix,2021_r04_Q_LEC_lap17,2021_r04_Q_SAI_lap11,77.51,77.62,-0.10999999999999943,0.10999999999999943,216.82298136645963,217.09006211180125,-0.26708074534161597,0.26708074534161597,89.0,86.0,3.0,3.0,127.0,130.0,-3.0,3.0,220.0,220.5,-0.5,0.5,303.90000000000003,301.90000000000003,2.0,2.0,63.29914415611674,62.55854300413229,0.7406011519844498,0.7406011519844498,73.9472049689441,73.16770186335404,0.7795031055900665,0.7795031055900665,0.15527950310559005,0.15217391304347827,0.0031055900621117793,0.0031055900621117793,0.6335403726708074,0.639751552795031,-0.006211180124223614,0.006211180124223614,0.2111801242236025,0.2080745341614907,0.003105590062111807,0.003105590062111807,5.442367601246106,5.5514018691588785,-0.10903426791277226,0.10903426791277226,0.16459627329192547,0.15527950310559005,0.009316770186335421,0.009316770186335421,10,8,2,2,0.10903426791277258,0.11214953271028037,-0.0031152647975077885,0.0031152647975077885,0.9003115264797508,0.8753894080996885,0.024922118380062308,0.024922118380062308,10511.546583850932,10534.211180124224,-22.664596273292773,22.664596273292773,1168.9718887293159,1155.7535574170179,13.218331312298005,13.218331312298005,314.98130841121497,333.19314641744546,-18.211838006230494,18.211838006230494,5.596273291925466,5.611801242236025,-0.015527950310558758,0.015527950310558758,35,32,3,3
Ferrari,LEC,SAI,2021,5,2021_5_Q,Monaco Grand Prix,2021_r05_Q_LEC_lap23,2021_r05_Q_SAI_lap21,70.346,70.611,-0.26500000000000057,0.26500000000000057,168.22525597269623,168.18707482993196,0.03818114276427309,0.03818114276427309,47.0,48.0,-1.0,1.0,80.4,82.0,-1.5999999999999943,1.5999999999999943,170.0,169.5,0.5,0.5,263.6,265.7,-2.099999999999966,2.099999999999966,68.10304272530361,68.35334593587349,-0.25030321056988214,0.25030321056988214,59.26621160409557,57.14965986394558,2.116551740149987,2.116551740149987,0.20136518771331058,0.2619047619047619,-0.06053957419145134,0.06053957419145134,0.447098976109215,0.4421768707482993,0.004922105360915696,0.004922105360915696,0.3515358361774744,0.29591836734693877,0.055617468830535643,0.055617468830535643,7.808219178082192,7.7542662116040955,0.05395296647809644,0.05395296647809644,0.2627986348122867,0.24489795918367346,0.01790067562861325,0.01790067562861325,16,13,3,3,0.02054794520547945,0.020477815699658702,7.01295058207485e-05,7.01295058207485e-05,0.9075342465753424,0.9112627986348123,-0.0037285520594698696,0.0037285520594698696,9964.42662116041,9967.258503401361,-2.8318822409510176,2.8318822409510176,1692.099989832237,1687.0537684346525,5.046221397584532,5.046221397584532,467.222602739726,503.679180887372,-36.456578147645985,36.456578147645985,4.126279863481229,4.183673469387755,-0.05739360590652609,0.05739360590652609,45,39,6,6
Ferrari,LEC,SAI,2021,6,2021_6_Q,Azerbaijan Grand Prix,2021_r06_Q_LEC_lap16,2021_r06_Q_SAI_lap15,101.218,101.576,-0.3579999999999899,0.3579999999999899,211.63571428571427,210.67298578199052,0.9627285037237527,0.9627285037237527,75.0,71.0,4.0,4.0,106.0,107.0,-1.0,1.0,213.0,213.0,0.0,0.0,315.1,313.90000000000003,1.1999999999999886,1.1999999999999886,78.95373806767168,78.40968104035466,0.5440570273170238,0.5440570273170238,72.12142857142857,71.09241706161137,1.0290115098171952,1.0290115098171952,0.11666666666666667,0.2014218009478673,-0.08475513428120063,0.08475513428120063,0.6190476190476191,0.6208530805687204,-0.0018054615211012814,0.0018054615211012814,0.2642857142857143,0.17772511848341233,0.08656059580230197,0.08656059580230197,5.310262529832936,5.268408551068884,0.041853978764051725,0.041853978764051725,0.18095238095238095,0.18009478672985782,0.0008575942225231281,0.0008575942225231281,14,12,2,2,0.01909307875894988,0.019002375296912115,9.070346203776669e-05,9.070346203776669e-05,0.7613365155131265,0.7577197149643705,0.003616800548756016,0.003616800548756016,10334.585714285715,10329.661137440758,4.924576844956391,4.924576844956391,1385.3511965357106,1552.266727011752,-166.91553047604134,166.91553047604134,359.618138424821,390.1377672209026,-30.519628796081633,30.519628796081633,5.483333333333333,5.514218009478673,-0.030884676145339185,0.030884676145339185,52,49,3,3
Ferrari,LEC,SAI,2021,7,2021_7_Q,French Grand Prix,2021_r07_Q_LEC_lap19,2021_r07_Q_SAI_lap18,90.987,90.84,0.14699999999999136,0.14699999999999136,228.70448548812664,228.79310344827587,-0.08861796014923584,0.08861796014923584,78.0,77.0,1.0,1.0,131.0,130.6,0.4000000000000057,0.4000000000000057,240.0,239.0,1.0,1.0,309.0,309.40000000000003,-0.4000000000000341,0.4000000000000341,67.85630831183471,68.0618433983327,-0.20553508649798857,0.20553508649798857,74.53298153034301,72.55702917771883,1.9759523526241765,1.9759523526241765,0.0079155672823219,0.15384615384615385,-0.14593058656383195,0.14593058656383195,0.6253298153034301,0.623342175066313,0.001987640237117172,0.001987640237117172,0.36675461741424803,0.22281167108753316,0.14394294632671487,0.14394294632671487,4.962962962962963,5.196808510638298,-0.23384554767533494,0.23384554767533494,0.16886543535620052,0.15119363395225463,0.01767180140394589,0.01767180140394589,14,13,1,1,0.04497354497354497,0.0425531914893617,0.00242035348418327,0.00242035348418327,0.9021164021164021,0.901595744680851,0.0005206574355510751,0.0005206574355510751,10529.435356200527,10430.729442970822,98.7059132297054,98.7059132297054,1074.593590171483,1218.7789520873007,-144.1853619158178,144.1853619158178,270.33068783068785,297.9175531914894,-27.58686536080154,27.58686536080154,5.944591029023747,6.047745358090186,-0.10315432906643895,0.10315432906643895,39,39,0,0
Ferrari,LEC,SAI,2021,8,2021_8_Q,Styrian Grand Prix,2021_r08_Q_LEC_lap17,2021_r08_Q_SAI_lap14,64.472,64.711,-0.23900000000000432,0.23900000000000432,240.2462686567164,239.82962962962964,0.4166390270867737,0.4166390270867737,73.0,74.0,-1.0,1.0,148.10000000000002,143.9,4.200000000000017,4.200000000000017,256.0,254.0,2.0,2.0,307.3,308.0,-0.6999999999999886,0.6999999999999886,61.015677553996284,61.49821416583756,-0.48253661184127594,0.48253661184127594,81.45149253731343,79.9074074074074,1.5440851299060228,1.5440851299060228,0.0037313432835820895,0.1037037037037037,-0.09997236042012161,0.09997236042012161,0.7276119402985075,0.7222222222222222,0.005389718076285299,0.005389718076285299,0.26865671641791045,0.17407407407407408,0.09458264234383637,0.09458264234383637,4.666666666666667,4.936802973977695,-0.2701363073110281,0.2701363073110281,0.14925373134328357,0.15555555555555556,-0.006301824212271989,0.006301824212271989,7,8,-1,1,0.0599250936329588,0.06319702602230483,-0.003271932389346026,0.003271932389346026,0.9176029962546817,0.9182156133828996,-0.0006126171282179182,0.0006126171282179182,10582.429104477613,10614.248148148148,-31.819043670535393,31.819043670535393,1201.8610220417813,1252.4634407980104,-50.6024187562291,50.6024187562291,296.99625468164794,311.59479553903344,-14.598540857385501,14.598540857385501,6.33955223880597,6.37037037037037,-0.030818131564400275,0.030818131564400275,34,31,3,3
Ferrari,LEC,SAI,2021,9,2021_9_Q,Austrian Grand Prix,2021_r09_Q_LEC_lap14,2021_r09_Q_SAI_lap14,64.6,64.559,0.04099999999999682,0.04099999999999682,239.62081784386618,240.1003717472119,-0.47955390334573167,0.47955390334573167,74.0,71.0,3.0,3.0,145.6,143.2,2.4000000000000057,2.4000000000000057,254.0,256.0,-2.0,2.0,308.0,310.0,-2.0,2.0,62.413681390395254,62.96066913613803,-0.5469877457427756,0.5469877457427756,80.2453531598513,79.29368029739777,0.9516728624535347,0.9516728624535347,0.01486988847583643,0.10408921933085502,-0.0892193308550186,0.0892193308550186,0.7063197026022305,0.7137546468401487,-0.0074349442379181285,0.0074349442379181285,0.2788104089219331,0.1821561338289963,0.09665427509293681,0.09665427509293681,4.977611940298507,5.141791044776119,-0.1641791044776122,0.1641791044776122,0.16356877323420074,0.17472118959107807,-0.011152416356877332,0.011152416356877332,11,7,4,4,0.05970149253731343,0.06343283582089553,-0.0037313432835820934,0.0037313432835820934,0.917910447761194,0.917910447761194,0.0,0.0,10656.877323420074,10575.115241635687,81.76208178438719,81.76208178438719,1117.9895784759663,1351.2027276825177,-233.2131492065514,233.2131492065514,299.20522388059703,317.7238805970149,-18.518656716417865,18.518656716417865,6.256505576208179,6.338289962825279,-0.08178438661709997,0.08178438661709997,32,31,1,1
Ferrari,LEC,SAI,2022,11,2022_11_Q,Austrian Grand Prix,2022_r11_Q_LEC_lap24,2022_r11_Q_SAI_lap24,65.013,65.066,-0.05299999999999727,0.05299999999999727,237.53781512605042,237.46443514644352,0.0733799796068979,0.0733799796068979,72.0,72.0,0.0,0.0,143.0,141.6,1.4000000000000057,1.4000000000000057,249.5,250.0,-0.5,0.5,308.0,309.0,-1.0,1.0,61.56315270300579,62.19876811510613,-0.6356154121003357,0.6356154121003357,79.60504201680672,80.25523012552301,-0.6501881087162928,0.6501881087162928,0.07983193277310924,0.09623430962343096,-0.016402376850321726,0.016402376850321726,0.6932773109243697,0.7154811715481172,-0.022203860623747462,0.022203860623747462,0.226890756302521,0.18828451882845187,0.03860623747406913,0.03860623747406913,5.168776371308017,5.336134453781512,-0.1673580824734957,0.1673580824734957,0.15966386554621848,0.15481171548117154,0.00485215006504694,0.00485215006504694,8,8,0,0,0.05485232067510549,0.058823529411764705,-0.003971208736659217,0.003971208736659217,0.9156118143459916,0.9159663865546218,-0.00035457220863022165,0.00035457220863022165,10507.529411764706,10621.903765690377,-114.37435392567022,114.37435392567022,1113.4782302198334,1156.8810699582637,-43.4028397384302,43.4028397384302,315.789029535865,336.3613445378151,-20.57231500195013,20.57231500195013,6.176470588235294,6.2092050209205025,-0.03273443268520815,0.03273443268520815,32,28,4,4
Ferrari,LEC,SAI,2022,12,2022_12_Q,French Grand Prix,2022_r12_Q_LEC_lap16,2022_r12_Q_SAI_lap5,90.872,91.081,-0.20900000000000318,0.20900000000000318,228.71597633136093,228.6451612903226,0.0708150410383439,0.0708150410383439,78.0,79.0,-1.0,1.0,127.20000000000002,125.0,2.200000000000017,2.200000000000017,239.5,240.0,-0.5,0.5,311.3,313.0,-1.6999999999999886,1.6999999999999886,70.44965232380804,70.21282907150166,0.23682325230637957,0.23682325230637957,74.05621301775147,74.80645161290323,-0.7502385951517567,0.7502385951517567,0.09171597633136094,0.06158357771260997,0.030132398618750972,0.030132398618750972,0.6124260355029586,0.6275659824046921,-0.015139946901733481,0.015139946901733481,0.2958579881656805,0.31085043988269795,-0.014992451717017463,0.014992451717017463,5.531157270029674,5.482352941176471,0.04880432885320296,0.04880432885320296,0.15088757396449703,0.17595307917888564,-0.025065505214388606,0.025065505214388606,11,13,-2,2,0.04154302670623145,0.041176470588235294,0.0003665561179961585,0.0003665561179961585,0.9020771513353115,0.8941176470588236,0.00795950427648795,0.00795950427648795,10592.89349112426,10507.57478005865,85.31871106560902,85.31871106560902,1044.7708367780187,1101.938195319166,-57.16735854114722,57.16735854114722,309.48961424332344,308.6294117647059,0.8602024786175662,0.8602024786175662,5.813609467455621,5.850439882697947,-0.036830415242326,0.036830415242326,41,37,4,4
Ferrari,LEC,SAI,2022,13,2022_13_Q,Hungarian Grand Prix,2022_r13_Q_LEC_lap21,2022_r13_Q_SAI_lap21,77.567,77.421,0.14599999999998658,0.14599999999998658,200.5689045936396,205.5441696113074,-4.975265017667823,4.975265017667823,91.0,98.0,-7.0,7.0,123.0,126.0,-3.0,3.0,199.0,207.0,-8.0,8.0,278.6,278.0,0.6000000000000227,0.6000000000000227,57.515751970067775,57.356611158135884,0.15914081193189134,0.15914081193189134,70.35689045936395,70.93992932862191,-0.5830388692579618,0.5830388692579618,0.12367491166077739,0.10247349823321555,0.021201413427561835,0.021201413427561835,0.5441696113074205,0.5653710247349824,-0.021201413427561877,0.021201413427561877,0.3321554770318021,0.3321554770318021,0.0,0.0,7.347517730496454,7.0177304964539005,0.32978723404255383,0.32978723404255383,0.2226148409893993,0.24381625441696114,-0.02120141342756185,0.02120141342756185,11,11,0,0,0.07446808510638298,0.0851063829787234,-0.010638297872340427,0.010638297872340427,0.9184397163120568,0.9290780141843972,-0.010638297872340385,0.010638297872340385,10453.713780918728,10556.964664310954,-103.25088339222566,103.25088339222566,1086.2162771597834,1122.901863250588,-36.68558609080446,36.68558609080446,367.9255319148936,387.0070921985816,-19.081560283687963,19.081560283687963,5.070671378091872,5.226148409893993,-0.15547703180212036,0.15547703180212036,41,38,3,3
Ferrari,LEC,SAI,2022,14,2022_14_Q,Belgian Grand Prix,2022_r14_Q_LEC_lap9,2022_r14_Q_SAI_lap10,104.551,104.297,0.2540000000000049,0.2540000000000049,238.5503875968992,241.04060913705584,-2.4902215401566252,2.4902215401566252,74.0,70.0,4.0,4.0,127.0,124.0,3.0,3.0,258.0,262.0,-4.0,4.0,309.0,312.0,-3.0,3.0,72.21692579728825,74.43270352698057,-2.21577772969232,2.21577772969232,77.4702842377261,76.83756345177665,0.6327207859494592,0.6327207859494592,0.10335917312661498,0.09390862944162437,0.009450543684990612,0.009450543684990612,0.6563307493540051,0.6573604060913706,-0.0010296567373654364,0.0010296567373654364,0.24031007751937986,0.24873096446700507,-0.008420886947625217,0.008420886947625217,4.580310880829016,4.582697201017812,-0.0023863201887959207,0.0023863201887959207,0.13695090439276486,0.1548223350253807,-0.017871430632615842,0.017871430632615842,11,11,0,0,0.025906735751295335,0.03307888040712468,-0.007172144655829344,0.007172144655829344,0.9300518134715026,0.9592875318066157,-0.02923571833511318,0.02923571833511318,10420.813953488372,10504.446700507615,-83.63274701924274,83.63274701924274,1339.3104758752736,1251.7795265768746,87.53094929839904,87.53094929839904,245.61658031088083,267.53435114503816,-21.917770834157324,21.917770834157324,6.235142118863049,6.279187817258883,-0.044045698395834165,0.044045698395834165,39,37,2,2
Ferrari,LEC,SAI,2022,15,2022_15_Q,Dutch Grand Prix,2022_r15_Q_LEC_lap17,2022_r15_Q_SAI_lap17,70.363,70.434,-0.07099999999999795,0.07099999999999795,216.69767441860466,218.38976377952756,-1.6920893609228926,1.6920893609228926,98.0,99.0,-1.0,1.0,124.0,127.3,-3.299999999999997,3.299999999999997,224.0,227.0,-3.0,3.0,292.50000000000006,296.1,-3.599999999999966,3.599999999999966,63.41728945307043,62.59324785801049,0.8240415950599385,0.8240415950599385,74.51937984496124,72.28740157480316,2.2319782701580806,2.2319782701580806,0.05426356589147287,0.0984251968503937,-0.04416163095892084,0.04416163095892084,0.5968992248062015,0.594488188976378,0.0024110358298234935,0.0024110358298234935,0.3488372093023256,0.30708661417322836,0.041750595129097234,0.041750595129097234,6.544747081712062,6.304347826086956,0.240399255625106,0.240399255625106,0.17829457364341086,0.20078740157480315,-0.02249282793139229,0.02249282793139229,11,10,1,1,0.042801556420233464,0.043478260869565216,-0.0006767044493317526,0.0006767044493317526,0.8521400778210116,0.8379446640316206,0.014195413789391043,0.014195413789391043,10476.957364341086,10475.377952755905,1.5794115851804236,1.5794115851804236,1099.7266737376115,1150.1296536579953,-50.402979920383814,50.402979920383814,318.61867704280155,333.8656126482214,-15.246935605419822,15.246935605419822,5.5271317829457365,5.649606299212598,-0.12247451626686168,0.12247451626686168,27,26,1,1
Ferrari,LEC,SAI,2022,16,2022_16_Q,Italian Grand Prix,2022_r16_Q_LEC_lap12,2022_r16_Q_SAI_lap11,80.161,80.429,-0.2680000000000007,0.2680000000000007,258.6830065359477,258.257328990228,0.42567754571967953,0.42567754571967953,73.0,73.0,0.0,0.0,143.0,151.4,-8.400000000000006,8.400000000000006,274.0,275.0,-1.0,1.0,331.0,330.0,1.0,1.0,70.65919711194627,68.52599981290847,2.1331972990378034,2.1331972990378034,81.2843137254902,81.52768729641694,-0.2433735709267495,0.2433735709267495,0.05228758169934641,0.06840390879478828,-0.01611632709544187,0.01611632709544187,0.738562091503268,0.752442996742671,-0.013880905239402996,0.013880905239402996,0.20915032679738563,0.1791530944625407,0.029997232334844914,0.029997232334844914,4.688524590163935,4.228758169934641,0.45976642022929415,0.45976642022929415,0.13398692810457516,0.14332247557003258,-0.009335547465457422,0.009335547465457422,7,7,0,0,0.10491803278688525,0.09803921568627451,0.006878817100610737,0.006878817100610737,0.8918032786885246,0.8856209150326797,0.0061823636558449024,0.0061823636558449024,10864.06862745098,10850.892508143323,13.176119307658155,13.176119307658155,1131.1345697780448,1160.1752846109591,-29.04071483291432,29.04071483291432,244.6655737704918,268.05555555555554,-23.389981785063753,23.389981785063753,6.555555555555555,6.602605863192182,-0.047050307636626876,0.047050307636626876,31,28,3,3
Ferrari,LEC,SAI,2022,18,2022_18_Q,Japanese Grand Prix,2022_r18_Q_LEC_lap11,2022_r18_Q_SAI_lap11,89.314,89.361,-0.047000000000011255,0.047000000000011255,233.0615835777126,232.91520467836258,0.1463788993500259,0.1463788993500259,74.0,73.0,1.0,1.0,123.0,140.2,-17.19999999999999,17.19999999999999,246.0,242.0,4.0,4.0,303.0,304.0,-1.0,1.0,64.33144201401484,63.212682497663074,1.1187595163517656,1.1187595163517656,80.0,77.49415204678363,2.5058479532163744,2.5058479532163744,0.05865102639296188,0.1023391812865497,-0.04368815489358782,0.04368815489358782,0.6656891495601173,0.6461988304093568,0.019490319150760493,0.019490319150760493,0.2756598240469208,0.25146198830409355,0.024197835742827245,0.024197835742827245,5.052941176470588,4.979472140762463,0.07346903570812469,0.07346903570812469,0.12609970674486803,0.16374269005847952,-0.03764298331361149,0.03764298331361149,12,12,0,0,0.09705882352941177,0.08797653958944282,0.009082283939968946,0.009082283939968946,0.9147058823529411,0.906158357771261,0.008547524581680177,0.008547524581680177,10476.627565982404,10449.69590643275,26.931659549654796,26.931659549654796,1269.8528049262475,1312.4072690316982,-42.554464105450734,42.554464105450734,252.3764705882353,290.0967741935484,-37.72030360531312,37.72030360531312,6.058651026392962,6.081871345029239,-0.023220318636277604,0.023220318636277604,28,32,-4,4
Ferrari,LEC,SAI,2022,19,2022_19_Q,United States Grand Prix,2022_r19_Q_LEC_lap12,2022_r19_Q_SAI_lap12,94.421,94.356,0.06500000000001194,0.06500000000001194,209.51694915254237,206.1323943661972,3.384554786345177,3.384554786345177,75.0,74.0,1.0,1.0,104.0,103.0,1.0,1.0,222.5,214.0,8.5,8.5,293.0,291.0,2.0,2.0,69.72756370098169,69.69414166677781,0.03342203420388046,0.03342203420388046,71.81920903954803,68.10140845070423,3.717800588843801,3.717800588843801,0.12429378531073447,0.15211267605633802,-0.02781889074560355,0.02781889074560355,0.5988700564971752,0.5605633802816902,0.038306676215485,0.038306676215485,0.2768361581920904,0.28732394366197184,-0.010487785469881439,0.010487785469881439,6.1671388101983,6.548022598870056,-0.3808837886717562,0.3808837886717562,0.192090395480226,0.2056338028169014,-0.013543407336675417,0.013543407336675417,12,15,-3,3,0.07365439093484419,0.06497175141242938,0.008682639522414812,0.008682639522414812,0.9603399433427762,0.9576271186440678,0.0027128246987083715,0.0027128246987083715,10283.629943502825,10174.69014084507,108.93980265775463,108.93980265775463,1430.2813254865948,1495.2784238171268,-64.99709833053203,64.99709833053203,380.5240793201133,376.07062146892656,4.453457851186727,4.453457851186727,5.403954802259887,5.363380281690141,0.040574520569745864,0.040574520569745864,46,46,0,0
Ferrari,LEC,SAI,2022,1,2022_1_Q,Bahrain Grand Prix,2022_r01_Q_LEC_lap14,2022_r01_Q_SAI_lap11,90.558,90.687,-0.12899999999999068,0.12899999999999068,214.7731343283582,211.29754601226995,3.475588316088249,3.475588316088249,70.0,65.0,5.0,5.0,111.0,109.0,2.0,2.0,232.0,224.5,7.5,7.5,297.20000000000005,296.0,1.2000000000000455,1.2000000000000455,69.46120181447944,69.33415493184626,0.12704688263318076,0.12704688263318076,74.7641791044776,72.0920245398773,2.672154564600305,2.672154564600305,0.07462686567164178,0.1656441717791411,-0.09101730610749931,0.09101730610749931,0.6447761194029851,0.6165644171779141,0.028211702225070967,0.028211702225070967,0.28059701492537314,0.21779141104294478,0.06280560388242837,0.06280560388242837,4.808383233532934,5.2,-0.3916167664670658,0.3916167664670658,0.1761194029850746,0.1687116564417178,0.007407746543356825,0.007407746543356825,10,9,1,1,0.0748502994011976,0.07692307692307693,-0.0020727775218793293,0.0020727775218793293,0.907185628742515,0.9015384615384615,0.005647167204053449,0.005647167204053449,10327.856716417911,10179.5,148.35671641791123,148.35671641791123,1472.7843819431862,1616.2303106064671,-143.44592866328094,143.44592866328094,356.18562874251495,380.32615384615383,-24.14052510363888,24.14052510363888,5.534328358208955,5.595092024539877,-0.06076366633092167,0.06076366633092167,45,40,5,5
Ferrari,LEC,SAI,2022,20,2022_20_Q,Mexico City Grand Prix,2022_r20_Q_LEC_lap17,2022_r20_Q_SAI_lap13,78.555,78.351,0.20400000000000773,0.20400000000000773,193.92881355932204,193.3112582781457,0.617555281176351,0.617555281176351,67.0,64.0,3.0,3.0,92.4,90.30000000000001,2.0999999999999943,2.0999999999999943,183.0,185.0,-2.0,2.0,317.20000000000005,313.90000000000003,3.3000000000000114,3.3000000000000114,82.98453886576971,83.89715943464459,-0.9126205688748854,0.9126205688748854,63.31186440677966,61.44039735099338,1.8714670557862831,1.8714670557862831,0.08135593220338982,0.18211920529801323,-0.1007632730946234,0.1007632730946234,0.4711864406779661,0.47019867549668876,0.0009877651812773558,0.0009877651812773558,0.44745762711864406,0.347682119205298,0.09977550791334605,0.09977550791334605,6.612244897959184,6.960132890365449,-0.3478879924062648,0.3478879924062648,0.21016949152542372,0.1986754966887417,0.011493994836682009,0.011493994836682009,11,10,1,1,0.1564625850340136,0.14950166112956811,0.0069609239044454985,0.0069609239044454985,0.9319727891156463,0.9335548172757475,-0.0015820281601012232,0.0015820281601012232,9912.62372881356,9828.344370860927,84.27935795263329,84.27935795263329,1706.0954619497024,1820.825246609113,-114.7297846594106,114.7297846594106,389.8673469387755,402.9136212624585,-13.046274323683008,13.046274323683008,4.9932203389830505,5.059602649006623,-0.06638231002357209,0.06638231002357209,33,29,4,4
Ferrari,LEC,SAI,2022,22,2022_22_Q,Abu Dhabi Grand Prix,2022_r22_Q_LEC_lap16,2022_r22_Q_SAI_lap15,84.092,84.242,-0.15000000000000568,0.15000000000000568,225.06148867313917,221.25324675324674,3.808241919892424,3.808241919892424,69.0,67.0,2.0,2.0,124.4,119.0,5.400000000000006,5.400000000000006,242.0,232.5,9.5,9.5,309.2,310.3,-1.1000000000000227,1.1000000000000227,67.70576697883455,68.78920846434156,-1.0834414855070094,1.0834414855070094,75.6116504854369,74.29545454545455,1.3161959399823502,1.3161959399823502,0.05177993527508091,0.12337662337662338,-0.07159668810154246,0.07159668810154246,0.656957928802589,0.6298701298701299,0.02708779893245905,0.02708779893245905,0.2912621359223301,0.24675324675324675,0.04450888916908333,0.04450888916908333,4.603896103896104,5.107491856677524,-0.5035957527814201,0.5035957527814201,0.1553398058252427,0.15584415584415584,-0.0005043500189131356,0.0005043500189131356,6,7,-1,1,0.048701298701298704,0.04234527687296417,0.006356021828334536,0.006356021828334536,0.961038961038961,0.9543973941368078,0.006641566902153229,0.006641566902153229,10616.860841423948,10492.405844155845,124.4549972681034,124.4549972681034,1089.3347770754604,1258.5900262984694,-169.25524922300906,169.25524922300906,315.55194805194805,343.9315960912052,-28.379648039257177,28.379648039257177,5.7216828478964405,5.694805194805195,0.02687765309124579,0.02687765309124579,38,39,-1,1
