team,leader_driver,teammate_driver,season,round,session_key,event_name,LapTimeSeconds_std_signed_gap,LapTimeSeconds_std_abs_gap,speed_min_std_signed_gap,speed_min_std_abs_gap,speed_mean_std_signed_gap,speed_mean_std_abs_gap,throttle_full_frac_std_signed_gap,throttle_full_frac_std_abs_gap,throttle_mid_frac_std_signed_gap,throttle_mid_frac_std_abs_gap,throttle_diff_abs_mean_std_signed_gap,throttle_diff_abs_mean_std_abs_gap,brake_active_frac_std_signed_gap,brake_active_frac_std_abs_gap,brake_on_count_std_signed_gap,brake_on_count_std_abs_gap,rpm_diff_abs_mean_std_signed_gap,rpm_diff_abs_mean_std_abs_gap,gear_change_count_std_signed_gap,gear_change_count_std_abs_gap,mean_style_distance_proxy,mean_signed_proxy
Red Bull Racing,VER,TSU,2025,15,2025_15_Q,Dutch Grand Prix,-0.06519259387731738,0.06519259387731738,0.0,0.0,-0.020411427975936397,0.020411427975936397,0.04383472703364086,0.04383472703364086,0.5569464426152846,0.5569464426152846,-0.2000926509414907,0.2000926509414907,-0.3273369807772868,0.3273369807772868,-0.4174881748335564,0.4174881748335564,-0.38542324815117474,0.38542324815117474,-0.2659378784085697,0.2659378784085697,0.2282664124614257,-0.10811017853164066
Red Bull Racing,VER,TSU,2025,16,2025_16_Q,Italian Grand Prix,-0.059954738415151546,0.059954738415151546,0.2559384752195285,0.2559384752195285,0.240311585036981,0.240311585036981,0.28308681729156804,0.28308681729156804,-0.24150663862785846,0.24150663862785846,0.21213257672150815,0.21213257672150815,0.22132735425742794,0.22132735425742794,0.0,0.0,-0.002182864361486644,0.002182864361486644,0.0,0.0,0.15164410499315104,0.0909152567122517
Red Bull Racing,VER,TSU,2025,18,2025_18_Q,Singapore Grand Prix,-0.09474906398525346,0.09474906398525346,0.0,0.0,0.040998424746193564,0.040998424746193564,0.0,0.0,0.599907620495025,0.599907620495025,0.23730810986528283,0.23730810986528283,-0.060753714309205134,0.060753714309205134,0.0,0.0,-0.17298265784349223,0.17298265784349223,-0.13296893920428485,0.13296893920428485,0.1339668530448737,0.04167597797642657
Red Bull Racing,VER,TSU,2025,19,2025_19_Q,United States Grand Prix,-0.08941767538983421,0.08941767538983421,0.0,0.0,0.009523821893343202,0.009523821893343202,0.10405723386214945,0.10405723386214945,0.43735834013479924,0.43735834013479924,0.17353733351448036,0.17353733351448036,-0.06951489537665036,0.06951489537665036,-0.8349763496671128,0.8349763496671128,0.2386593347742102,0.2386593347742102,0.7978136352257091,0.7978136352257091,0.2754858619838289,0.07670407789710944
Red Bull Racing,VER,LAW,2025,1,2025_1_Q,Australian Grand Prix,-0.1508689439370337,0.1508689439370337,0.06398461880488213,0.06398461880488213,0.012369474848404928,0.012369474848404928,0.10080207872937129,0.10080207872937129,0.267687540190546,0.267687540190546,0.556387341375884,0.556387341375884,0.14445524047458996,0.14445524047458996,0.8349763496671128,0.8349763496671128,-0.31756217207385246,0.31756217207385246,0.13296893920428485,0.13296893920428485,0.25820626993059625,0.16452004672841897
Red Bull Racing,VER,TSU,2025,20,2025_20_Q,Mexico City Grand Prix,-0.06977571740671332,0.06977571740671332,-0.12796923760976425,0.12796923760976425,-0.10157185993652061,0.10157185993652061,-0.24016223109458734,0.24016223109458734,0.3831565126313756,0.3831565126313756,0.6416588904145745,0.6416588904145745,-0.15550123886496747,0.15550123886496747,0.0,0.0,0.38840299101490283,0.38840299101490283,-0.2659378784085697,0.2659378784085697,0.23741365573819756,0.04523002307397303
Red Bull Racing,VER,TSU,2025,21,2025_21_Q,São Paulo Grand Prix,-0.02880820504191277,0.02880820504191277,0.12796923760976425,0.12796923760976425,-0.15680745492305456,0.15680745492305456,-0.14331088595902064,0.14331088595902064,0.23754879119550387,0.23754879119550387,0.1475228517514934,0.1475228517514934,0.7068814577126007,0.7068814577126007,-0.4174881748335564,0.4174881748335564,-0.04702786824343577,0.04702786824343577,-0.13296893920428485,0.13296893920428485,0.21463338664746273,0.029351081006409718
Red Bull Racing,VER,TSU,2025,23,2025_23_Q,Qatar Grand Prix,-0.10382177791079193,0.10382177791079193,0.19195385641464635,0.19195385641464635,0.12984504192446839,0.12984504192446839,0.5000776740756443,0.5000776740756443,-0.43940091557427313,0.43940091557427313,-0.45915469990661323,0.45915469990661323,-0.07629701426432021,0.07629701426432021,-0.4174881748335564,0.4174881748335564,-0.2489885626337422,0.2489885626337422,-0.13296893920428485,0.13296893920428485,0.2699996656742341,-0.1056243511912823
Red Bull Racing,VER,TSU,2025,24,2025_24_Q,Abu Dhabi Grand Prix,-0.07735190120020383,0.07735190120020383,0.06398461880488213,0.06398461880488213,0.18156141898862382,0.18156141898862382,0.045226515760704106,0.045226515760704106,0.34650387247912007,0.34650387247912007,-0.10165438776603118,0.10165438776603118,0.11202985953427697,0.11202985953427697,0.0,0.0,-0.16381608314642118,0.16381608314642118,0.0,0.0,0.10921286576802633,0.0406483913454951
Red Bull Racing,VER,LAW,2025,2,2025_2_Q,Chinese Grand Prix,-0.12692446182427577,0.12692446182427577,0.0,0.0,0.1122746489678337,0.1122746489678337,0.28910122279784856,0.28910122279784856,-0.5704748837239286,0.5704748837239286,0.12177366529360249,0.12177366529360249,0.8152320786825848,0.8152320786825848,-0.4174881748335564,0.4174881748335564,0.2398113159308086,0.2398113159308086,0.39890681761285457,0.39890681761285457,0.30919872696672934,0.08622122289037719
Red Bull Racing,VER,TSU,2025,3,2025_3_Q,Japanese Grand Prix,-0.0920366031209178,0.0920366031209178,0.06398461880488213,0.06398461880488213,0.2752468108894156,0.2752468108894156,0.3812137567208817,0.3812137567208817,-0.46954599277909,0.46954599277909,0.6078149742281564,0.6078149742281564,0.00704300024843555,0.00704300024843555,-1.2524645245006691,1.2524645245006691,0.005065771348667522,0.005065771348667522,-0.5318757568171394,0.5318757568171394,0.36862918094582553,-0.10055539449773772
Red Bull Racing,VER,TSU,2025,4,2025_4_Q,Bahrain Grand Prix,-0.07529417226863673,0.07529417226863673,-0.06398461880488213,0.06398461880488213,0.020669182135522147,0.020669182135522147,0.08246595401960981,0.08246595401960981,0.07274548216007785,0.07274548216007785,0.331708041936798,0.331708041936798,-0.1318510138533799,0.1318510138533799,0.4174881748335564,0.4174881748335564,0.22303492698513303,0.22303492698513303,0.2659378784085697,0.2659378784085697,0.16851794454061658,0.11429198355523681
Red Bull Racing,VER,TSU,2025,5,2025_5_Q,Saudi Arabian Grand Prix,-0.06509906074406396,0.06509906074406396,-0.06398461880488213,0.06398461880488213,0.03364781511047098,0.03364781511047098,0.38385858073908313,0.38385858073908313,-0.20928667356549546,0.20928667356549546,0.20409687949646654,0.20409687949646654,-0.1275859549938153,0.1275859549938153,0.0,0.0,-0.19757468122751257,0.19757468122751257,-0.6648446960214243,0.6648446960214243,0.19499789607032142,-0.0706772410011173
Red Bull Racing,VER,TSU,2025,6,2025_6_Q,Miami Grand Prix,-0.06912098547394209,0.06912098547394209,0.19195385641464635,0.19195385641464635,0.00769674954832796,0.00769674954832796,0.08578279605324267,0.08578279605324267,0.044181013931061296,0.044181013931061296,0.041208297745196375,0.041208297745196375,-0.11686752400397847,0.11686752400397847,-0.8349763496671128,0.8349763496671128,-0.29388560552185633,0.29388560552185633,-0.5318757568171394,0.5318757568171394,0.22175489351765038,-0.14759035077915544
Red Bull Racing,VER,TSU,2025,8,2025_8_Q,Monaco Grand Prix,-0.06977571740671332,0.06977571740671332,-0.06398461880488213,0.06398461880488213,-0.030229930888958076,0.030229930888958076,-0.27467347137939363,0.27467347137939363,0.13236752299603463,0.13236752299603463,0.20721583879038258,0.20721583879038258,0.6228105418991513,0.6228105418991513,0.0,0.0,-0.023009063692932888,0.023009063692932888,-0.6648446960214243,0.6648446960214243,0.2088911401879873,-0.01641235945087357
Red Bull Racing,VER,TSU,2025,9,2025_9_Q,Spanish Grand Prix,-0.14376042580980894,0.14376042580980894,0.3199230940244106,0.3199230940244106,0.2601946167301222,0.2601946167301222,0.6418044702808913,0.6418044702808913,-0.7316006088888064,0.7316006088888064,-0.45461443850819755,0.45461443850819755,0.5978769857105118,0.5978769857105118,0.0,0.0,-0.12448075629851137,0.12448075629851137,0.13296893920428485,0.13296893920428485,0.3407224335455545,0.04983118764448965
Ferrari,LEC,VET,2019,10,2019_10_Q,British Grand Prix,-0.057522876950574786,0.057522876950574786,0.0,0.0,0.08931799944335175,0.08931799944335175,0.31254884915928793,0.31254884915928793,-0.31388197534181933,0.31388197534181933,-0.5665302320775617,0.5665302320775617,0.015411180395013869,0.015411180395013869,0.4174881748335564,0.4174881748335564,-0.02656290453969161,0.02656290453969161,0.13296893920428485,0.13296893920428485,0.1932233131945142,0.000323715412584738
Ferrari,LEC,VET,2019,12,2019_12_Q,Hungarian Grand Prix,-0.0026189277310822543,0.0026189277310822543,0.19195385641464635,0.19195385641464635,0.01598412238108226,0.01598412238108226,0.20968559901373657,0.20968559901373657,0.9438322507321362,0.9438322507321362,-0.3625597659816029,0.3625597659816029,-0.4874762314809999,0.4874762314809999,0.0,0.0,-0.6595713954591307,0.6595713954591307,0.13296893920428485,0.13296893920428485,0.30066510883987024,-0.0017801552906929446
Ferrari,LEC,VET,2019,13,2019_13_Q,Belgian Grand Prix,-0.04845016302503632,0.04845016302503632,0.19195385641464635,0.19195385641464635,0.033167293793497366,0.033167293793497366,-0.07129820337939424,0.07129820337939424,0.18225422615793413,0.18225422615793413,-0.5798266095999234,0.5798266095999234,0.18417086055519766,0.18417086055519766,0.4174881748335564,0.4174881748335564,-0.3466290202491884,0.3466290202491884,-0.7978136352257091,0.7978136352257091,0.2853052043234083,-0.08349832197244196
Ferrari,LEC,VET,2019,14,2019_14_Q,Italian Grand Prix,0.06257366614623512,0.06257366614623512,-0.12796923760976425,0.12796923760976425,-0.0334418403867776,0.0334418403867776,-0.322366084955652,0.322366084955652,0.7215544532563432,0.7215544532563432,0.054723811746430345,0.054723811746430345,0.12269064702443129,0.12269064702443129,0.0,0.0,0.1565457916900261,0.1565457916900261,-0.13296893920428485,0.13296893920428485,0.17348344720199446,0.05013422677069873
Ferrari,LEC,VET,2019,15,2019_15_Q,Singapore Grand Prix,-0.020577289315652357,0.020577289315652357,-0.06398461880488213,0.06398461880488213,-0.011082971208188921,0.011082971208188921,-0.017061597458212053,0.017061597458212053,0.20136701404081706,0.20136701404081706,-0.27465240368827715,0.27465240368827715,0.3929530624935446,0.3929530624935446,0.0,0.0,-0.010906798898250006,0.010906798898250006,-0.39890681761285457,0.39890681761285457,0.1391492573520679,-0.020285242045195547
Ferrari,LEC,VET,2019,16,2019_16_Q,Russian Grand Prix,-0.03975158163251018,0.03975158163251018,0.2559384752195285,0.2559384752195285,0.0882951761526758,0.0882951761526758,0.23019148107086215,0.23019148107086215,0.12583041612805787,0.12583041612805787,-0.30107219495351994,0.30107219495351994,0.2078120210108762,0.2078120210108762,0.0,0.0,-0.05293082044105517,0.05293082044105517,0.0,0.0,0.1301822166609086,0.051431297255491525
Ferrari,LEC,VET,2019,17,2019_17_Q,Japanese Grand Prix,0.017677762184811197,0.017677762184811197,0.06398461880488213,0.06398461880488213,-0.014075028286958936,0.014075028286958936,-0.15732575080600178,0.15732575080600178,0.4230621859690718,0.4230621859690718,0.3116153971402701,0.3116153971402701,-1.4171153461155095,1.4171153461155095,-0.4174881748335564,0.4174881748335564,-0.08278089896910527,0.08278089896910527,0.13296893920428485,0.13296893920428485,0.30380941023144525,-0.11394762957078117
Ferrari,LEC,VET,2019,18,2019_18_Q,Mexican Grand Prix,-0.013655837454933074,0.013655837454933074,-0.06398461880488213,0.06398461880488213,0.021840687430481637,0.021840687430481637,0.23073703859851608,0.23073703859851608,0.2079788457640973,0.2079788457640973,-0.44419737315161,0.44419737315161,0.09762369853110907,0.09762369853110907,0.4174881748335564,0.4174881748335564,-0.2863696324698116,0.2863696324698116,-0.2659378784085697,0.2659378784085697,0.20498137854475668,-0.009847689513204605
Ferrari,LEC,VET,2019,19,2019_19_Q,United States Grand Prix,0.008979180792285052,0.008979180792285052,0.0,0.0,0.002375164074941549,0.002375164074941549,-0.06818163993737024,0.06818163993737024,-0.26853549843411106,0.26853549843411106,-0.2860920058147943,0.2860920058147943,-0.4623161679206903,0.4623161679206903,0.0,0.0,-0.20044700371749638,0.20044700371749638,-0.39890681761285457,0.39890681761285457,0.16958334783045434,-0.167312478857009
Ferrari,LEC,VET,2019,1,2019_1_Q,Australian Grand Prix,0.023570349579746932,0.023570349579746932,-0.06398461880488213,0.06398461880488213,-0.03809542894780218,0.03809542894780218,-0.26998934062790725,0.26998934062790725,0.737842584331473,0.737842584331473,-0.10159009385537159,0.10159009385537159,0.59778107218108,0.59778107218108,0.8349763496671128,0.8349763496671128,-0.2347729457478182,0.2347729457478182,0.13296893920428485,0.13296893920428485,0.3035571722947479,0.1618706866979916
Ferrari,LEC,VET,2019,20,2019_20_Q,Brazilian Grand Prix,0.009072713925537134,0.009072713925537134,-0.19195385641464635,0.19195385641464635,0.015577056446079936,0.015577056446079936,-0.37081242772955647,0.37081242772955647,0.26079575349177464,0.26079575349177464,-0.057270296577333804,0.057270296577333804,-0.2693947595026581,0.2693947595026581,0.8349763496671128,0.8349763496671128,0.11609035001311539,0.11609035001311539,-0.39890681761285457,0.39890681761285457,0.2524850381380669,-0.005182593429342947
Ferrari,LEC,VET,2019,21,2019_21_Q,Abu Dhabi Grand Prix,-0.011223975990356315,0.011223975990356315,0.2559384752195285,0.2559384752195285,-0.016512629653359673,0.016512629653359673,-0.23117837291264515,0.23117837291264515,-0.14865357949031158,0.14865357949031158,-0.29885878903573804,0.29885878903573804,0.4478687876731688,0.4478687876731688,-0.4174881748335564,0.4174881748335564,0.08744154988233324,0.08744154988233324,0.13296893920428485,0.13296893920428485,0.20481332738952823,-0.01996977699366517
Ferrari,LEC,VET,2019,2,2019_2_Q,Bahrain Grand Prix,-0.027498741176371643,0.027498741176371643,-0.12796923760976425,0.12796923760976425,0.005448464003093833,0.005448464003093833,0.021878743091196504,0.021878743091196504,0.6148243869173403,0.6148243869173403,-0.33428923090584817,0.33428923090584817,0.28855319107526006,0.28855319107526006,0.4174881748335564,0.4174881748335564,0.04850733900839265,0.04850733900839265,-0.6648446960214243,0.6648446960214243,0.2551302204642248,0.024209839321543147
Ferrari,LEC,VET,2019,3,2019_3_Q,Chinese Grand Prix,0.0015900632653000348,0.0015900632653000348,0.06398461880488213,0.06398461880488213,-0.04078879710650084,0.04078879710650084,-0.13680458498760292,0.13680458498760292,0.8082136360638289,0.8082136360638289,0.1519522284512877,0.1519522284512877,-0.2650356209993783,0.2650356209993783,-0.4174881748335564,0.4174881748335564,-0.5546587459810813,0.5546587459810813,-0.2659378784085697,0.2659378784085697,0.2706454348901988,-0.06549732557313907
Ferrari,LEC,VET,2019,4,2019_4_Q,Azerbaijan Grand Prix,0.058832340816115915,0.058832340816115915,-0.12796923760976425,0.12796923760976425,-0.10155247367442789,0.10155247367442789,-0.2505844396196452,0.2505844396196452,0.8445036611292255,0.8445036611292255,-0.35132187349876814,0.35132187349876814,0.39301213523963197,0.39301213523963197,0.0,0.0,0.14367626421330834,0.14367626421330834,0.0,0.0,0.2271452425800887,0.06085963769956761
Ferrari,LEC,VET,2019,5,2019_5_Q,Spanish Grand Prix,0.02955647010793608,0.02955647010793608,0.0,0.0,-0.07344313730511705,0.07344313730511705,-0.3136688602312816,0.3136688602312816,1.0020541714021294,1.0020541714021294,0.0171251464412808,0.0171251464412808,0.3041488205647901,0.3041488205647901,1.2524645245006691,1.2524645245006691,-0.6030700120227614,0.6030700120227614,0.13296893920428485,0.13296893920428485,0.37285000817802505,0.174813606266193
Ferrari,LEC,VET,2019,6,2019_6_Q,Monaco Grand Prix,0.11242682617006466,0.11242682617006466,0.0,0.0,-0.18374614683774412,0.18374614683774412,-0.33300139759689806,0.33300139759689806,0.49144217611343244,0.49144217611343244,-0.5127672941875709,0.5127672941875709,-0.4272687998228009,0.4272687998228009,-0.8349763496671128,0.8349763496671128,-1.1955398652923492,1.1955398652923492,0.6648446960214243,0.6648446960214243,0.47560135517093965,-0.22185861550995548
Ferrari,LEC,VET,2019,7,2019_7_Q,Canadian Grand Prix,0.06360253061201734,0.06360253061201734,-0.19195385641464635,0.19195385641464635,-0.04155489338954971,0.04155489338954971,0.09817943400668787,0.09817943400668787,-0.09972788185081502,0.09972788185081502,-0.455690455687547,0.455690455687547,0.4693440930928159,0.4693440930928159,0.0,0.0,-0.12826726431237315,0.12826726431237315,-0.2659378784085697,0.2659378784085697,0.1814258287775022,-0.05520061723519798
Ferrari,LEC,VET,2019,8,2019_8_Q,French Grand Prix,-0.05060142508985417,0.05060142508985417,0.0,0.0,0.09051593863903769,0.09051593863903769,0.022236426314014335,0.022236426314014335,0.4870174413777824,0.4870174413777824,0.18168615317927864,0.18168615317927864,-0.26187676621421196,0.26187676621421196,1.2524645245006691,1.2524645245006691,-0.18294293742450526,0.18294293742450526,-0.13296893920428485,0.13296893920428485,0.26623105519436385,0.1405530416077926
Ferrari,LEC,VET,2019,9,2019_9_Q,Austrian Grand Prix,-0.06210600047996939,0.06210600047996939,0.3199230940244106,0.3199230940244106,0.04957958062099277,0.04957958062099277,0.0060283459619917485,0.0060283459619917485,0.8782236920831737,0.8782236920831737,-0.3417317945691997,0.3417317945691997,0.4280764291631962,0.4280764291631962,0.0,0.0,0.3325294407940399,0.3325294407940399,0.6648446960214243,0.6648446960214243,0.30830430737183984,0.22753674836200605
Ferrari,LEC,VET,2020,10,2020_10_Q,Russian Grand Prix,-0.03460725930359642,0.03460725930359642,-0.06398461880488213,0.06398461880488213,0.04893719229902422,0.04893719229902422,-0.018205382866135034,0.018205382866135034,0.32667102506444196,0.32667102506444196,-0.3975218045796749,0.3975218045796749,-0.14162615367903184,0.14162615367903184,-0.4174881748335564,0.4174881748335564,0.21535974246059722,0.21535974246059722,0.2659378784085697,0.2659378784085697,0.193033923229951,-0.02165275558342437
Ferrari,LEC,VET,2020,11,2020_11_Q,Eifel Grand Prix,-0.06575379267683519,0.06575379267683519,0.19195385641464635,0.19195385641464635,0.06392528993450101,0.06392528993450101,0.25989568886802294,0.25989568886802294,-0.3275394196149702,0.3275394196149702,-0.15502091571205567,0.15502091571205567,-0.42885123008931414,0.42885123008931414,0.8349763496671128,0.8349763496671128,-0.4477495912574124,0.4477495912574124,0.13296893920428485,0.13296893920428485,0.29086350734391553,0.005880517473798033
Ferrari,LEC,VET,2020,12,2020_12_Q,Portuguese Grand Prix,-0.0332977954380553,0.0332977954380553,0.19195385641464635,0.19195385641464635,0.053651789220481444,0.053651789220481444,0.18902699378942986,0.18902699378942986,-0.18103067806375303,0.18103067806375303,-0.16938815318576705,0.16938815318576705,-0.1513220894021659,0.1513220894021659,-0.4174881748335564,0.4174881748335564,-0.07655488971035525,0.07655488971035525,-0.39890681761285457,0.39890681761285457,0.18626212376710652,-0.09933559588219498
Ferrari,LEC,VET,2020,13,2020_13_Q,Emilia Romagna Grand Prix,-0.06154480168045158,0.06154480168045158,0.12796923760976425,0.12796923760976425,0.1014884475994664,0.1014884475994664,0.3325252111699604,0.3325252111699604,-0.26035994461761586,0.26035994461761586,-0.17458181546786428,0.17458181546786428,-0.21545882298879923,0.21545882298879923,0.0,0.0,-0.08022159092348777,0.08022159092348777,-0.39890681761285457,0.39890681761285457,0.17530566896702643,-0.06290908969118822
Ferrari,LEC,VET,2020,15,2020_15_Q,Bahrain Grand Prix,-0.0004676656662644034,0.0004676656662644034,-0.19195385641464635,0.19195385641464635,-0.015446962955014755,0.015446962955014755,0.07756987561308362,0.07756987561308362,-0.050142852477920566,0.050142852477920566,-0.23909146902244063,0.23909146902244063,0.09282793216390142,0.09282793216390142,0.8349763496671128,0.8349763496671128,0.28884241087185925,0.28884241087185925,0.2659378784085697,0.2659378784085697,0.20572572532608135,0.10630516401882399
Ferrari,LEC,VET,2020,16,2020_16_Q,Sakhir Grand Prix,-0.05256562088816653,0.05256562088816653,-0.12796923760976425,0.12796923760976425,0.1395367688331603,0.1395367688331603,0.09990902070654624,0.09990902070654624,0.7370219487334769,0.7370219487334769,-0.24403714643385882,0.24403714643385882,0.22374828158757412,0.22374828158757412,0.0,0.0,0.07573703504539842,0.07573703504539842,-0.13296893920428485,0.13296893920428485,0.18334939990422303,0.07184121107700817
Ferrari,LEC,VET,2020,17,2020_17_Q,Abu Dhabi Grand Prix,-0.06537966014382288,0.06537966014382288,0.12796923760976425,0.12796923760976425,0.056976104279624754,0.056976104279624754,0.03221361287478748,0.03221361287478748,0.020475830226641137,0.020475830226641137,-0.26395553644606423,0.26395553644606423,-0.39481797792264023,0.39481797792264023,0.0,0.0,0.18164758737902778,0.18164758737902778,0.5318757568171394,0.5318757568171394,0.1675311303699512,0.022700495467445746
Ferrari,LEC,VET,2020,1,2020_1_Q,Austrian Grand Prix,-0.015432966986739934,0.015432966986739934,0.12796923760976425,0.12796923760976425,0.008118179480339823,0.008118179480339823,0.30891760033087357,0.30891760033087357,-0.07887394040423608,0.07887394040423608,-0.21340218611489561,0.21340218611489561,0.16593423351184317,0.16593423351184317,0.0,0.0,-0.2608063169735299,0.2608063169735299,-0.13296893920428485,0.13296893920428485,0.13124236006165071,-0.009054509875086556
Ferrari,LEC,VET,2020,3,2020_3_Q,Hungarian Grand Prix,0.004021924729876793,0.004021924729876793,0.0,0.0,-0.03486918783864918,0.03486918783864918,-0.11423883774115423,0.11423883774115423,0.3164824850872695,0.3164824850872695,-0.5280231404221155,0.5280231404221155,0.011312739549136693,0.011312739549136693,0.8349763496671128,0.8349763496671128,-0.3963686921568348,0.3963686921568348,0.13296893920428485,0.13296893920428485,0.23732622963964345,0.02262625800789269
Ferrari,LEC,VET,2020,4,2020_4_Q,British Grand Prix,-0.06079653661442694,0.06079653661442694,0.19195385641464635,0.19195385641464635,0.05846929657074216,0.05846929657074216,-0.11680910152398387,0.11680910152398387,0.062078968803923947,0.062078968803923947,0.22567521691077214,0.22567521691077214,-0.037471913264366906,0.037471913264366906,-0.4174881748335564,0.4174881748335564,-0.12105041727050467,0.12105041727050467,-0.39890681761285457,0.39890681761285457,0.1690700299819778,-0.061434562241960866
Ferrari,LEC,VET,2020,5,2020_5_Q,70th Anniversary Grand Prix,-0.04339937382937598,0.04339937382937598,-0.06398461880488213,0.06398461880488213,0.04421232942118412,0.04421232942118412,0.10073247533730327,0.10073247533730327,0.052266568052142554,0.052266568052142554,-0.48148554608735933,0.48148554608735933,-0.042810671530228425,0.042810671530228425,-0.4174881748335564,0.4174881748335564,-0.06242267593447849,0.06242267593447849,0.13296893920428485,0.13296893920428485,0.14417713730347956,-0.0781410749004966
Ferrari,LEC,VET,2020,6,2020_6_Q,Spanish Grand Prix,-0.020109623649387953,0.020109623649387953,0.3199230940244106,0.3199230940244106,0.047304457430368034,0.047304457430368034,0.24363217611589866,0.24363217611589866,-0.16470914861357014,0.16470914861357014,0.08870947148065118,0.08870947148065118,0.21631437401154746,0.21631437401154746,0.4174881748335564,0.4174881748335564,0.32544741683681955,0.32544741683681955,0.13296893920428485,0.13296893920428485,0.19766068762004946,0.16069693316745784
Ferrari,LEC,VET,2020,7,2020_7_Q,Belgian Grand Prix,-0.024786280312035978,0.024786280312035978,0.19195385641464635,0.19195385641464635,0.02367066351057157,0.02367066351057157,-0.00789582865816511,0.00789582865816511,0.625407271400427,0.625407271400427,-0.1308197400320383,0.1308197400320383,0.0058219260885425,0.0058219260885425,0.8349763496671128,0.8349763496671128,-0.20742164993124707,0.20742164993124707,0.13296893920428485,0.13296893920428485,0.21857225052190715,0.14438755073520984
Ferrari,LEC,VET,2020,8,2020_8_Q,Italian Grand Prix,-0.0662214583430996,0.0662214583430996,0.0,0.0,0.09957498878044933,0.09957498878044933,0.04632145505485282,0.04632145505485282,-0.31339520870901155,0.31339520870901155,-0.2566533063012339,0.2566533063012339,0.4143547967588499,0.4143547967588499,0.4174881748335564,0.4174881748335564,0.004950923601022926,0.004950923601022926,-0.13296893920428485,0.13296893920428485,0.1751929251586361,0.021345142647110148
Ferrari,LEC,VET,2020,9,2020_9_Q,Tuscan Grand Prix,-0.04994669315708427,0.04994669315708427,-0.19195385641464635,0.19195385641464635,0.08367656657579714,0.08367656657579714,-0.1435856112784802,0.1435856112784802,-0.027186574853876048,0.027186574853876048,0.024170512309155245,0.024170512309155245,-0.8328830114001234,0.8328830114001234,-0.8349763496671128,0.8349763496671128,-0.026871180055313273,0.026871180055313273,-0.2659378784085697,0.2659378784085697,0.24811882341201583,-0.22654940763502535
Ferrari,LEC,SAI,2021,10,2021_10_Q,British Grand Prix,-0.0018706626650589427,0.0018706626650589427,-0.44789233163417486,0.44789233163417486,0.012992682929650456,0.012992682929650456,0.008976485783216628,0.008976485783216628,0.8808056172306664,0.8808056172306664,-0.061887409437748696,0.061887409437748696,0.21886855424554397,0.21886855424554397,0.8349763496671128,0.8349763496671128,-0.13581540197507697,0.13581540197507697,0.13296893920428485,0.13296893920428485,0.27370544347725345,0.14421228233484157
Ferrari,LEC,SAI,2021,11,2021_11_Q,Hungarian Grand Prix,-0.014310569387704301,0.014310569387704301,0.19195385641464635,0.19195385641464635,0.011818953438683609,0.011818953438683609,0.2485674819473364,0.2485674819473364,0.43803007015259116,0.43803007015259116,-0.04356293782798945,0.04356293782798945,-0.7224373958481887,0.7224373958481887,-0.4174881748335564,0.4174881748335564,-0.509158287742172,0.509158287742172,0.7978136352257091,0.7978136352257091,0.3395141362818578,-0.0018773368460644035
Ferrari,LEC,SAI,2021,13,2021_13_Q,Dutch Grand Prix,-0.009353313325297373,0.009353313325297373,0.0,0.0,0.010041147534405513,0.010041147534405513,-0.07313601515773255,0.07313601515773255,0.6583964766352897,0.6583964766352897,0.625943130369297,0.625943130369297,0.07084429661661586,0.07084429661661586,0.8349763496671128,0.8349763496671128,-0.10495943966301802,0.10495943966301802,0.39890681761285457,0.39890681761285457,0.2786556986581623,0.24116594502895272
Ferrari,LEC,SAI,2021,14,2021_14_Q,Italian Grand Prix,0.004489590396142526,0.004489590396142526,0.06398461880488213,0.06398461880488213,-0.004090409815192323,0.004090409815192323,0.03919728294728095,0.03919728294728095,0.8818509243228985,0.8818509243228985,-0.342804912311005,0.342804912311005,-0.06843575515330735,0.06843575515330735,0.0,0.0,-0.2941308345017181,0.2941308345017181,0.39890681761285457,0.39890681761285457,0.20978911458652813,0.06789673223028357
Ferrari,LEC,SAI,2021,16,2021_16_Q,Turkish Grand Prix,-0.17883535077967108,0.17883535077967108,-0.06398461880488213,0.06398461880488213,0.2166576600465425,0.2166576600465425,0.4392942313130585,0.4392942313130585,0.6470078342289013,0.6470078342289013,0.07910406267497659,0.07910406267497659,-0.46098269773580264,0.46098269773580264,-0.8349763496671128,0.8349763496671128,-0.2585923253596308,0.2585923253596308,-0.13296893920428485,0.13296893920428485,0.3312404069814864,-0.05482764932879054
Ferrari,LEC,SAI,2021,17,2021_17_Q,United States Grand Prix,-0.017397162785052288,0.017397162785052288,0.06398461880488213,0.06398461880488213,0.014968730187204281,0.014968730187204281,-0.04954071977908136,0.04954071977908136,0.4737398868535875,0.4737398868535875,-0.24516137759099044,0.24516137759099044,0.33275519403338194,0.33275519403338194,2.0874408741677817,2.0874408741677817,0.07350214927080545,0.07350214927080545,0.0,0.0,0.3358490713472767,0.27342921931625186
Ferrari,LEC,SAI,2021,18,2021_18_Q,Mexico City Grand Prix,-0.0012159307322877147,0.0012159307322877147,-0.06398461880488213,0.06398461880488213,-0.025661232371529542,0.025661232371529542,0.06625802000183333,0.06625802000183333,0.7455978908604962,0.7455978908604962,-0.27526962046719466,0.27526962046719466,0.12836364716114115,0.12836364716114115,0.8349763496671128,0.8349763496671128,-0.28286696438531084,0.28286696438531084,0.2659378784085697,0.2659378784085697,0.2690132152860358,0.13921354193379484
