Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,season,round,event_name,session_name,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,session_max_rainfall,session_is_dry_by_weather,source_label,session_key,compound_upper,is_wet_compound,is_slick_compound,session_is_dry_final,dry_flag_source,lap_key
0 days 01:15:51.896000,VET,5,0 days 00:01:15.071000,17.0,5.0,,,0 days 00:00:26.918000,0 days 00:00:26.793000,0 days 00:00:21.360000,0 days 01:15:03.743000,0 days 01:15:30.536000,0 days 01:15:51.896000,289.0,262.0,265.0,313.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,12,Hungarian Grand Prix,Q,75.071,26.918,26.793,21.36,,,2018_2022_q_backfill,2019_12_Q,SOFT,False,True,True,compound_inference,2019_r12_Q_VET_lap17
0 days 01:28:39.233000,BOT,77,0 days 00:01:43.415000,18.0,7.0,,,0 days 00:00:30.767000,0 days 00:00:44.078000,0 days 00:00:28.570000,0 days 01:27:26.585000,0 days 01:28:10.663000,0 days 01:28:39.233000,333.0,210.0,228.0,309.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,13,Belgian Grand Prix,Q,103.415,30.767,44.078,28.57,,,2018_2022_q_backfill,2019_13_Q,SOFT,False,True,True,compound_inference,2019_r13_Q_BOT_lap18
0 days 00:34:57.821000,GAS,10,0 days 00:01:46.435000,3.0,2.0,,,0 days 00:00:31.305000,0 days 00:00:45.661000,0 days 00:00:29.469000,0 days 00:33:42.691000,0 days 00:34:28.352000,0 days 00:34:57.821000,330.0,203.0,223.0,306.0,True,SOFT,2.0,True,Toro Rosso,1.0,,,,False,True,2019,13,Belgian Grand Prix,Q,106.435,31.305,45.661,29.469,,,2018_2022_q_backfill,2019_13_Q,SOFT,False,True,True,compound_inference,2019_r13_Q_GAS_lap3
0 days 01:21:08.797000,HAM,44,0 days 00:01:43.282000,14.0,5.0,,,0 days 00:00:30.726000,0 days 00:00:43.970000,0 days 00:00:28.586000,0 days 01:19:56.241000,0 days 01:20:40.211000,0 days 01:21:08.797000,330.0,210.0,228.0,307.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,13,Belgian Grand Prix,Q,103.282,30.726,43.97,28.586,,,2018_2022_q_backfill,2019_13_Q,SOFT,False,True,True,compound_inference,2019_r13_Q_HAM_lap14
0 days 01:07:51.096000,RIC,3,0 days 00:01:44.103000,10.0,5.0,,,0 days 00:00:30.376000,0 days 00:00:45.323000,0 days 00:00:28.404000,0 days 01:06:37.369000,0 days 01:07:22.692000,0 days 01:07:51.096000,335.0,209.0,227.0,316.0,True,SOFT,2.0,True,Renault,1.0,,,,False,True,2019,13,Belgian Grand Prix,Q,104.103,30.376,45.323,28.404,,,2018_2022_q_backfill,2019_13_Q,SOFT,False,True,True,compound_inference,2019_r13_Q_RIC_lap10
0 days 00:34:13.844000,SAI,55,0 days 00:01:46.507000,3.0,2.0,,,0 days 00:00:31.194000,0 days 00:00:46.351000,0 days 00:00:28.962000,0 days 00:32:58.531000,0 days 00:33:44.882000,0 days 00:34:13.844000,324.0,211.0,228.0,304.0,True,SOFT,3.0,False,McLaren,1.0,,,,False,True,2019,13,Belgian Grand Prix,Q,106.507,31.194,46.351,28.962,,,2018_2022_q_backfill,2019_13_Q,SOFT,False,True,True,compound_inference,2019_r13_Q_SAI_lap3
0 days 01:08:32.226000,VET,5,0 days 00:01:43.037000,9.0,4.0,,,0 days 00:00:30.169000,0 days 00:00:44.357000,0 days 00:00:28.511000,0 days 01:07:19.358000,0 days 01:08:03.715000,0 days 01:08:32.226000,339.0,212.0,230.0,313.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,13,Belgian Grand Prix,Q,103.037,30.169,44.357,28.511,,,2018_2022_q_backfill,2019_13_Q,SOFT,False,True,True,compound_inference,2019_r13_Q_VET_lap9
0 days 00:25:04.305000,BOT,77,0 days 00:01:20.156000,2.0,1.0,,,0 days 00:00:27.084000,0 days 00:00:26.572000,0 days 00:00:26.500000,0 days 00:24:11.233000,0 days 00:24:37.805000,0 days 00:25:04.305000,314.0,327.0,312.0,333.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,14,Italian Grand Prix,Q,80.156,27.084,26.572,26.5,,,2018_2022_q_backfill,2019_14_Q,SOFT,False,True,True,compound_inference,2019_r14_Q_BOT_lap2
0 days 00:36:39.775000,GAS,10,0 days 00:01:20.508000,8.0,3.0,,,0 days 00:00:27.050000,0 days 00:00:26.507000,0 days 00:00:26.951000,0 days 00:35:46.317000,0 days 00:36:12.824000,0 days 00:36:39.775000,318.0,338.0,310.0,342.0,True,SOFT,2.0,True,Toro Rosso,1.0,,,,False,True,2019,14,Italian Grand Prix,Q,80.508,27.05,26.507,26.951,,,2018_2022_q_backfill,2019_14_Q,SOFT,False,True,True,compound_inference,2019_r14_Q_GAS_lap8
0 days 00:25:07.377000,HAM,44,0 days 00:01:20.272000,2.0,1.0,,,0 days 00:00:27.045000,0 days 00:00:26.715000,0 days 00:00:26.512000,0 days 00:24:14.150000,0 days 00:24:40.865000,0 days 00:25:07.377000,317.0,330.0,308.0,338.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,14,Italian Grand Prix,Q,80.272,27.045,26.715,26.512,,,2018_2022_q_backfill,2019_14_Q,SOFT,False,True,True,compound_inference,2019_r14_Q_HAM_lap2
0 days 01:11:11.716000,RIC,3,0 days 00:01:19.839000,10.0,4.0,,,0 days 00:00:26.644000,0 days 00:00:26.592000,0 days 00:00:26.603000,0 days 01:10:18.521000,0 days 01:10:45.113000,0 days 01:11:11.716000,324.0,335.0,317.0,340.0,True,SOFT,2.0,True,Renault,1.0,,,,False,True,2019,14,Italian Grand Prix,Q,79.839,26.644,26.592,26.603,,,2018_2022_q_backfill,2019_14_Q,SOFT,False,True,True,compound_inference,2019_r14_Q_RIC_lap10
0 days 00:58:55.100000,SAI,55,0 days 00:01:20.202000,13.0,5.0,,,0 days 00:00:26.829000,0 days 00:00:26.793000,0 days 00:00:26.580000,0 days 00:58:01.727000,0 days 00:58:28.520000,0 days 00:58:55.100000,318.0,329.0,315.0,346.0,True,SOFT,2.0,True,McLaren,1.0,,,,False,True,2019,14,Italian Grand Prix,Q,80.202,26.829,26.793,26.58,,,2018_2022_q_backfill,2019_14_Q,SOFT,False,True,True,compound_inference,2019_r14_Q_SAI_lap13
0 days 01:11:08.978000,VET,5,0 days 00:01:19.457000,14.0,5.0,,,0 days 00:00:26.734000,0 days 00:00:26.330000,0 days 00:00:26.393000,0 days 01:10:16.255000,0 days 01:10:42.585000,0 days 01:11:08.978000,321.0,336.0,313.0,339.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,14,Italian Grand Prix,Q,79.457,26.734,26.33,26.393,,,2018_2022_q_backfill,2019_14_Q,SOFT,False,True,True,compound_inference,2019_r14_Q_VET_lap14
0 days 00:44:45.388000,BOT,77,0 days 00:01:37.142000,8.0,3.0,,,0 days 00:00:26.662000,0 days 00:00:37.294000,0 days 00:00:33.186000,0 days 00:43:34.908000,0 days 00:44:12.202000,0 days 00:44:45.388000,311.0,283.0,263.0,302.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,15,Singapore Grand Prix,Q,97.142,26.662,37.294,33.186,,,2018_2022_q_backfill,2019_15_Q,SOFT,False,True,True,compound_inference,2019_r15_Q_BOT_lap8
0 days 00:45:30.627000,GAS,10,0 days 00:01:38.699000,8.0,3.0,,,0 days 00:00:27.201000,0 days 00:00:38.064000,0 days 00:00:33.434000,0 days 00:44:19.129000,0 days 00:44:57.193000,0 days 00:45:30.627000,311.0,282.0,258.0,302.0,True,SOFT,2.0,True,Toro Rosso,1.0,,,,False,True,2019,15,Singapore Grand Prix,Q,98.699,27.201,38.064,33.434,,,2018_2022_q_backfill,2019_15_Q,SOFT,False,True,True,compound_inference,2019_r15_Q_GAS_lap8
0 days 01:15:50.820000,HAM,44,0 days 00:01:36.408000,17.0,6.0,,,0 days 00:00:26.442000,0 days 00:00:37.132000,0 days 00:00:32.834000,0 days 01:14:40.854000,0 days 01:15:17.986000,0 days 01:15:50.820000,315.0,284.0,264.0,306.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,15,Singapore Grand Prix,Q,96.408,26.442,37.132,32.834,,,2018_2022_q_backfill,2019_15_Q,SOFT,False,True,True,compound_inference,2019_r15_Q_HAM_lap17
0 days 01:15:28.337000,RIC,3,0 days 00:01:38.095000,17.0,6.0,,,0 days 00:00:26.910000,0 days 00:00:37.637000,0 days 00:00:33.548000,0 days 01:14:17.152000,0 days 01:14:54.789000,0 days 01:15:28.337000,316.0,286.0,263.0,304.0,True,SOFT,2.0,True,Renault,1.0,,,,False,True,2019,15,Singapore Grand Prix,Q,98.095,26.91,37.637,33.548,,,2018_2022_q_backfill,2019_15_Q,SOFT,False,True,True,compound_inference,2019_r15_Q_RIC_lap17
0 days 01:15:12.467000,SAI,55,0 days 00:01:37.818000,18.0,6.0,,,0 days 00:00:26.775000,0 days 00:00:37.557000,0 days 00:00:33.486000,0 days 01:14:01.424000,0 days 01:14:38.981000,0 days 01:15:12.467000,316.0,286.0,267.0,307.0,True,SOFT,2.0,True,McLaren,1.0,,,,False,True,2019,15,Singapore Grand Prix,Q,97.818,26.775,37.557,33.486,,,2018_2022_q_backfill,2019_15_Q,SOFT,False,True,True,compound_inference,2019_r15_Q_SAI_lap18
0 days 01:06:39.971000,VET,5,0 days 00:01:36.437000,13.0,4.0,,,0 days 00:00:26.334000,0 days 00:00:37.089000,0 days 00:00:33.014000,0 days 01:05:29.868000,0 days 01:06:06.957000,0 days 01:06:39.971000,317.0,287.0,267.0,308.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,15,Singapore Grand Prix,Q,96.437,26.334,37.089,33.014,,,2018_2022_q_backfill,2019_15_Q,SOFT,False,True,True,compound_inference,2019_r15_Q_VET_lap13
0 days 01:12:48.878000,BOT,77,0 days 00:01:32.632000,15.0,5.0,,,0 days 00:00:33.749000,0 days 00:00:31.692000,0 days 00:00:27.191000,0 days 01:11:49.995000,0 days 01:12:21.687000,0 days 01:12:48.878000,272.0,321.0,169.0,319.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,16,Russian Grand Prix,Q,92.632,33.749,31.692,27.191,,,2018_2022_q_backfill,2019_16_Q,SOFT,False,True,True,compound_inference,2019_r16_Q_BOT_lap15
0 days 00:50:38.354000,GAS,10,0 days 00:01:33.950000,10.0,3.0,,,0 days 00:00:34.351000,0 days 00:00:32.123000,0 days 00:00:27.476000,0 days 00:49:38.755000,0 days 00:50:10.878000,0 days 00:50:38.354000,269.0,326.0,170.0,322.0,True,SOFT,2.0,True,Toro Rosso,1.0,,,,False,True,2019,16,Russian Grand Prix,Q,93.95,34.351,32.123,27.476,,,2018_2022_q_backfill,2019_16_Q,SOFT,False,True,True,compound_inference,2019_r16_Q_GAS_lap10
0 days 01:21:27.224000,HAM,44,0 days 00:01:32.030000,17.0,6.0,,,0 days 00:00:33.807000,0 days 00:00:31.518000,0 days 00:00:26.705000,0 days 01:20:29.001000,0 days 01:21:00.519000,0 days 01:21:27.224000,271.0,324.0,169.0,318.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,16,Russian Grand Prix,Q,92.03,33.807,31.518,26.705,,,2018_2022_q_backfill,2019_16_Q,SOFT,False,True,True,compound_inference,2019_r16_Q_HAM_lap17
0 days 01:20:21.514000,RIC,3,0 days 00:01:33.661000,17.0,6.0,,,0 days 00:00:34.129000,0 days 00:00:32.170000,0 days 00:00:27.362000,0 days 01:19:21.982000,0 days 01:19:54.152000,0 days 01:20:21.514000,270.0,324.0,172.0,319.0,True,SOFT,2.0,True,Renault,1.0,,,,False,True,2019,16,Russian Grand Prix,Q,93.661,34.129,32.17,27.362,,,2018_2022_q_backfill,2019_16_Q,SOFT,False,True,True,compound_inference,2019_r16_Q_RIC_lap17
0 days 01:20:28.316000,SAI,55,0 days 00:01:33.222000,19.0,6.0,,,0 days 00:00:34.138000,0 days 00:00:31.815000,0 days 00:00:27.269000,0 days 01:19:29.232000,0 days 01:20:01.047000,0 days 01:20:28.316000,268.0,322.0,170.0,316.0,True,SOFT,2.0,True,McLaren,1.0,,,,False,True,2019,16,Russian Grand Prix,Q,93.222,34.138,31.815,27.269,,,2018_2022_q_backfill,2019_16_Q,SOFT,False,True,True,compound_inference,2019_r16_Q_SAI_lap19
0 days 01:21:04.758000,VET,5,0 days 00:01:32.053000,20.0,6.0,,,0 days 00:00:33.476000,0 days 00:00:31.521000,0 days 00:00:27.056000,0 days 01:20:06.181000,0 days 01:20:37.702000,0 days 01:21:04.758000,272.0,323.0,172.0,318.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,16,Russian Grand Prix,Q,92.053,33.476,31.521,27.056,,,2018_2022_q_backfill,2019_16_Q,SOFT,False,True,True,compound_inference,2019_r16_Q_VET_lap20
0 days 01:31:51.684000,BOT,77,0 days 00:01:27.293000,20.0,6.0,,,0 days 00:00:30.462000,0 days 00:00:39.502000,0 days 00:00:17.329000,0 days 01:30:54.853000,0 days 01:31:34.355000,0 days 01:31:51.684000,280.0,308.0,273.0,305.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,17,Japanese Grand Prix,Q,87.293,30.462,39.502,17.329,,,2018_2022_q_backfill,2019_17_Q,SOFT,False,True,True,compound_inference,2019_r17_Q_BOT_lap20
0 days 01:10:49.565000,GAS,10,0 days 00:01:28.779000,14.0,6.0,,,0 days 00:00:30.885000,0 days 00:00:40.189000,0 days 00:00:17.705000,0 days 01:09:51.671000,0 days 01:10:31.860000,0 days 01:10:49.565000,279.0,306.0,268.0,305.0,True,SOFT,2.0,True,Toro Rosso,1.0,,,,False,True,2019,17,Japanese Grand Prix,Q,88.779,30.885,40.189,17.705,,,2018_2022_q_backfill,2019_17_Q,SOFT,False,True,True,compound_inference,2019_r17_Q_GAS_lap14
0 days 01:31:56.534000,HAM,44,0 days 00:01:27.302000,19.0,6.0,,,0 days 00:00:30.483000,0 days 00:00:39.524000,0 days 00:00:17.295000,0 days 01:30:59.715000,0 days 01:31:39.239000,0 days 01:31:56.534000,281.0,308.0,272.0,306.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,17,Japanese Grand Prix,Q,87.302,30.483,39.524,17.295,,,2018_2022_q_backfill,2019_17_Q,SOFT,False,True,True,compound_inference,2019_r17_Q_HAM_lap19
0 days 00:48:11.067000,RIC,3,0 days 00:01:29.822000,7.0,4.0,,,0 days 00:00:31.655000,0 days 00:00:40.456000,0 days 00:00:17.711000,0 days 00:47:12.900000,0 days 00:47:53.356000,0 days 00:48:11.067000,279.0,309.0,271.0,308.0,True,SOFT,2.0,True,Renault,1.0,,,,False,True,2019,17,Japanese Grand Prix,Q,89.822,31.655,40.456,17.711,,,2018_2022_q_backfill,2019_17_Q,SOFT,False,True,True,compound_inference,2019_r17_Q_RIC_lap7
0 days 01:30:54.689000,SAI,55,0 days 00:01:28.304000,20.0,8.0,,,0 days 00:00:30.694000,0 days 00:00:40.073000,0 days 00:00:17.537000,0 days 01:29:57.079000,0 days 01:30:37.152000,0 days 01:30:54.689000,274.0,303.0,272.0,302.0,True,SOFT,2.0,True,McLaren,1.0,,,,False,True,2019,17,Japanese Grand Prix,Q,88.304,30.694,40.073,17.537,,,2018_2022_q_backfill,2019_17_Q,SOFT,False,True,True,compound_inference,2019_r17_Q_SAI_lap20
0 days 01:31:37.208000,VET,5,0 days 00:01:27.064000,15.0,6.0,,,0 days 00:00:30.256000,0 days 00:00:39.372000,0 days 00:00:17.436000,0 days 01:30:40.400000,0 days 01:31:19.772000,0 days 01:31:37.208000,284.0,313.0,274.0,311.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,17,Japanese Grand Prix,Q,87.064,30.256,39.372,17.436,,,2018_2022_q_backfill,2019_17_Q,SOFT,False,True,True,compound_inference,2019_r17_Q_VET_lap15
0 days 01:07:34.421000,BOT,77,0 days 00:01:15.338000,15.0,4.0,,,0 days 00:00:27.068000,0 days 00:00:28.792000,0 days 00:00:19.478000,0 days 01:06:46.151000,0 days 01:07:14.943000,0 days 01:07:34.421000,315.0,298.0,258.0,340.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,18,Mexican Grand Prix,Q,75.338,27.068,28.792,19.478,,,2018_2022_q_backfill,2019_18_Q,SOFT,False,True,True,compound_inference,2019_r18_Q_BOT_lap15
0 days 01:15:17.645000,GAS,10,0 days 00:01:16.586000,21.0,6.0,,,0 days 00:00:27.120000,0 days 00:00:29.495000,0 days 00:00:19.971000,0 days 01:14:28.179000,0 days 01:14:57.674000,0 days 01:15:17.645000,320.0,297.0,256.0,346.0,True,SOFT,2.0,True,Toro Rosso,1.0,,,,False,True,2019,18,Mexican Grand Prix,Q,76.586,27.12,29.495,19.971,,,2018_2022_q_backfill,2019_18_Q,SOFT,False,True,True,compound_inference,2019_r18_Q_GAS_lap21
0 days 01:15:43.238000,HAM,44,0 days 00:01:15.262000,19.0,5.0,,,0 days 00:00:26.965000,0 days 00:00:28.611000,0 days 00:00:19.686000,0 days 01:14:54.941000,0 days 01:15:23.552000,0 days 01:15:43.238000,319.0,299.0,258.0,347.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,18,Mexican Grand Prix,Q,75.262,26.965,28.611,19.686,,,2018_2022_q_backfill,2019_18_Q,SOFT,False,True,True,compound_inference,2019_r18_Q_HAM_lap19
0 days 00:54:58.556000,RIC,3,0 days 00:01:16.933000,13.0,4.0,,,0 days 00:00:27.309000,0 days 00:00:29.658000,0 days 00:00:19.966000,0 days 00:54:08.932000,0 days 00:54:38.590000,0 days 00:54:58.556000,319.0,300.0,252.0,346.0,True,SOFT,2.0,True,Renault,1.0,,,,False,True,2019,18,Mexican Grand Prix,Q,76.933,27.309,29.658,19.966,,,2018_2022_q_backfill,2019_18_Q,SOFT,False,True,True,compound_inference,2019_r18_Q_RIC_lap13
0 days 01:15:23.857000,SAI,55,0 days 00:01:16.014000,18.0,6.0,,,0 days 00:00:27.086000,0 days 00:00:29.056000,0 days 00:00:19.872000,0 days 01:14:34.929000,0 days 01:15:03.985000,0 days 01:15:23.857000,321.0,300.0,255.0,344.0,True,SOFT,2.0,True,McLaren,1.0,,,,False,True,2019,18,Mexican Grand Prix,Q,76.014,27.086,29.056,19.872,,,2018_2022_q_backfill,2019_18_Q,SOFT,False,True,True,compound_inference,2019_r18_Q_SAI_lap18
0 days 01:07:42.884000,VET,5,0 days 00:01:15.170000,13.0,4.0,,,0 days 00:00:26.528000,0 days 00:00:28.967000,0 days 00:00:19.675000,0 days 01:06:54.242000,0 days 01:07:23.209000,0 days 01:07:42.884000,327.0,304.0,261.0,356.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,18,Mexican Grand Prix,Q,75.17,26.528,28.967,19.675,,,2018_2022_q_backfill,2019_18_Q,SOFT,False,True,True,compound_inference,2019_r18_Q_VET_lap13
0 days 01:07:30.960000,BOT,77,0 days 00:01:32.029000,13.0,4.0,,,0 days 00:00:24.758000,0 days 00:00:36.718000,0 days 00:00:30.553000,0 days 01:06:23.689000,0 days 01:07:00.407000,0 days 01:07:30.960000,246.0,196.0,215.0,323.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,19,United States Grand Prix,Q,92.029,24.758,36.718,30.553,,,2018_2022_q_backfill,2019_19_Q,SOFT,False,True,True,compound_inference,2019_r19_Q_BOT_lap13
0 days 00:34:13.592000,GAS,10,0 days 00:01:33.556000,7.0,2.0,,,0 days 00:00:25.180000,0 days 00:00:37.282000,0 days 00:00:31.094000,0 days 00:33:05.216000,0 days 00:33:42.498000,0 days 00:34:13.592000,232.0,194.0,213.0,328.0,True,SOFT,2.0,True,Toro Rosso,1.0,,,,False,True,2019,19,United States Grand Prix,Q,93.556,25.18,37.282,31.094,,,2018_2022_q_backfill,2019_19_Q,SOFT,False,True,True,compound_inference,2019_r19_Q_GAS_lap7
0 days 01:07:23.903000,HAM,44,0 days 00:01:32.321000,14.0,4.0,,,0 days 00:00:24.652000,0 days 00:00:36.866000,0 days 00:00:30.803000,0 days 01:06:16.234000,0 days 01:06:53.100000,0 days 01:07:23.903000,246.0,197.0,215.0,322.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,19,United States Grand Prix,Q,92.321,24.652,36.866,30.803,,,2018_2022_q_backfill,2019_19_Q,SOFT,False,True,True,compound_inference,2019_r19_Q_HAM_lap14
0 days 01:12:37.565000,RIC,3,0 days 00:01:33.488000,14.0,5.0,,,0 days 00:00:25.111000,0 days 00:00:37.293000,0 days 00:00:31.084000,0 days 01:11:29.188000,0 days 01:12:06.481000,0 days 01:12:37.565000,244.0,195.0,213.0,320.0,True,SOFT,2.0,True,Renault,1.0,,,,False,True,2019,19,United States Grand Prix,Q,93.488,25.111,37.293,31.084,,,2018_2022_q_backfill,2019_19_Q,SOFT,False,True,True,compound_inference,2019_r19_Q_RIC_lap14
0 days 01:07:02.058000,SAI,55,0 days 00:01:32.847000,11.0,4.0,,,0 days 00:00:24.998000,0 days 00:00:37.104000,0 days 00:00:30.745000,0 days 01:05:54.209000,0 days 01:06:31.313000,0 days 01:07:02.058000,242.0,194.0,214.0,324.0,True,SOFT,2.0,True,McLaren,1.0,,,,False,True,2019,19,United States Grand Prix,Q,92.847,24.998,37.104,30.745,,,2018_2022_q_backfill,2019_19_Q,SOFT,False,True,True,compound_inference,2019_r19_Q_SAI_lap11
0 days 01:07:37.162000,VET,5,0 days 00:01:32.041000,12.0,4.0,,,0 days 00:00:24.615000,0 days 00:00:36.765000,0 days 00:00:30.661000,0 days 01:06:29.736000,0 days 01:07:06.501000,0 days 01:07:37.162000,243.0,196.0,216.0,326.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,19,United States Grand Prix,Q,92.041,24.615,36.765,30.661,,,2018_2022_q_backfill,2019_19_Q,SOFT,False,True,True,compound_inference,2019_r19_Q_VET_lap12
0 days 01:07:53.417000,BOT,77,0 days 00:01:07.874000,13.0,4.0,,,0 days 00:00:17.621000,0 days 00:00:34.330000,0 days 00:00:15.923000,0 days 01:07:03.164000,0 days 01:07:37.494000,0 days 01:07:53.417000,324.0,265.0,319.0,322.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,20,Brazilian Grand Prix,Q,67.874,17.621,34.33,15.923,,,2018_2022_q_backfill,2019_20_Q,SOFT,False,True,True,compound_inference,2019_r20_Q_BOT_lap13
0 days 00:46:29.838000,GAS,10,0 days 00:01:08.770000,12.0,3.0,,,0 days 00:00:17.773000,0 days 00:00:35.016000,0 days 00:00:15.981000,0 days 00:45:38.841000,0 days 00:46:13.857000,0 days 00:46:29.838000,326.0,269.0,324.0,330.0,True,SOFT,2.0,True,Toro Rosso,1.0,,,,False,True,2019,20,Brazilian Grand Prix,Q,68.77,17.773,35.016,15.981,,,2018_2022_q_backfill,2019_20_Q,SOFT,False,True,True,compound_inference,2019_r20_Q_GAS_lap12
0 days 01:15:54.045000,HAM,44,0 days 00:01:07.699000,15.0,5.0,,,0 days 00:00:17.532000,0 days 00:00:34.309000,0 days 00:00:15.858000,0 days 01:15:03.878000,0 days 01:15:38.187000,0 days 01:15:54.045000,325.0,266.0,323.0,325.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,20,Brazilian Grand Prix,Q,67.699,17.532,34.309,15.858,,,2018_2022_q_backfill,2019_20_Q,SOFT,False,True,True,compound_inference,2019_r20_Q_HAM_lap15
0 days 00:46:24.387000,RIC,3,0 days 00:01:08.903000,8.0,3.0,,,0 days 00:00:17.840000,0 days 00:00:35.052000,0 days 00:00:16.011000,0 days 00:45:33.324000,0 days 00:46:08.376000,0 days 00:46:24.387000,327.0,267.0,323.0,330.0,True,SOFT,2.0,True,Renault,1.0,,,,False,True,2019,20,Brazilian Grand Prix,Q,68.903,17.84,35.052,16.011,,,2018_2022_q_backfill,2019_20_Q,SOFT,False,True,True,compound_inference,2019_r20_Q_RIC_lap8
0 days 01:08:03.264000,VET,5,0 days 00:01:07.631000,11.0,4.0,,,0 days 00:00:17.462000,0 days 00:00:34.346000,0 days 00:00:15.823000,0 days 01:07:13.095000,0 days 01:07:47.441000,0 days 01:08:03.264000,328.0,269.0,325.0,326.0,True,SOFT,2.0,True,Ferrari,1.0,,,,False,True,2019,20,Brazilian Grand Prix,Q,67.631,17.462,34.346,15.823,,,2018_2022_q_backfill,2019_20_Q,SOFT,False,True,True,compound_inference,2019_r20_Q_VET_lap11
0 days 01:16:19.078000,BOT,77,0 days 00:01:34.973000,14.0,4.0,,,0 days 00:00:16.964000,0 days 00:00:40.687000,0 days 00:00:37.322000,0 days 01:15:01.069000,0 days 01:15:41.756000,0 days 01:16:19.078000,288.0,322.0,228.0,324.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,21,Abu Dhabi Grand Prix,Q,94.973,16.964,40.687,37.322,,,2018_2022_q_backfill,2019_21_Q,SOFT,False,True,True,compound_inference,2019_r21_Q_BOT_lap14
0 days 00:54:55.901000,GAS,10,0 days 00:01:37.089000,11.0,4.0,,,0 days 00:00:17.192000,0 days 00:00:41.420000,0 days 00:00:38.477000,0 days 00:53:36.004000,0 days 00:54:17.424000,0 days 00:54:55.901000,287.0,320.0,224.0,323.0,True,SOFT,2.0,True,Toro Rosso,1.0,,,,False,True,2019,21,Abu Dhabi Grand Prix,Q,97.089,17.192,41.42,38.477,,,2018_2022_q_backfill,2019_21_Q,SOFT,False,True,True,compound_inference,2019_r21_Q_GAS_lap11
0 days 01:16:07.290000,HAM,44,0 days 00:01:34.779000,17.0,5.0,,,0 days 00:00:16.903000,0 days 00:00:40.641000,0 days 00:00:37.235000,0 days 01:14:49.414000,0 days 01:15:30.055000,0 days 01:16:07.290000,288.0,319.0,223.0,321.0,True,SOFT,2.0,True,Mercedes,1.0,,,,False,True,2019,21,Abu Dhabi Grand Prix,Q,94.779,16.903,40.641,37.235,,,2018_2022_q_backfill,2019_21_Q,SOFT,False,True,True,compound_inference,2019_r21_Q_HAM_lap17
0 days 01:13:07.479000,RIC,3,0 days 00:01:36.456000,14.0,5.0,,,0 days 00:00:17.103000,0 days 00:00:41.090000,0 days 00:00:38.263000,0 days 01:11:48.126000,0 days 01:12:29.216000,0 days 01:13:07.479000,293.0,320.0,224.0,324.0,True,SOFT,2.0,True,Renault,1.0,,,,False,True,2019,21,Abu Dhabi Grand Prix,Q,96.456,17.103,41.09,38.263,,,2018_2022_q_backfill,2019_21_Q,SOFT,False,True,True,compound_inference,2019_r21_Q_RIC_lap14
0 days 00:55:26.654000,SAI,55,0 days 00:01:36.308000,10.0,4.0,,,0 days 00:00:17.114000,0 days 00:00:40.849000,0 days 00:00:38.345000,0 days 00:54:07.460000,0 days 00:54:48.309000,0 days 00:55:26.654000,289.0,322.0,229.0,325.0,True,SOFT,2.0,True,McLaren,1.0,,,,False,True,2019,21,Abu Dhabi Grand Prix,Q,96.308,17.114,40.849,38.345,,,2018_2022_q_backfill,2019_21_Q,SOFT,False,True,True,compound_inference,2019_r21_Q_SAI_lap10
