team,leader_driver,teammate_driver,season,round,session_key,event_name,feature,leader_minus_teammate,abs_gap
Ferrari,LEC,SAI,2021,4,2021_4_Q,Spanish Grand Prix,gear_change_count,3.0,3.0
Ferrari,LEC,SAI,2021,5,2021_5_Q,Monaco Grand Prix,LapTimeSeconds,-0.26500000000000057,0.26500000000000057
Ferrari,LEC,SAI,2021,5,2021_5_Q,Monaco Grand Prix,speed_min,-1.0,1.0
Ferrari,LEC,SAI,2021,5,2021_5_Q,Monaco Grand Prix,speed_mean,0.03818114276427309,0.03818114276427309
Ferrari,LEC,SAI,2021,5,2021_5_Q,Monaco Grand Prix,throttle_full_frac,0.004922105360915696,0.004922105360915696
Ferrari,LEC,SAI,2021,5,2021_5_Q,Monaco Grand Prix,throttle_mid_frac,0.055617468830535643,0.055617468830535643
Ferrari,LEC,SAI,2021,5,2021_5_Q,Monaco Grand Prix,throttle_diff_abs_mean,0.05395296647809644,0.05395296647809644
Ferrari,LEC,SAI,2021,5,2021_5_Q,Monaco Grand Prix,brake_active_frac,0.01790067562861325,0.01790067562861325
Ferrari,LEC,SAI,2021,5,2021_5_Q,Monaco Grand Prix,brake_on_count,3.0,3.0
Ferrari,LEC,SAI,2021,5,2021_5_Q,Monaco Grand Prix,rpm_diff_abs_mean,-36.456578147645985,36.456578147645985
Ferrari,LEC,SAI,2021,5,2021_5_Q,Monaco Grand Prix,gear_change_count,6.0,6.0
Ferrari,LEC,SAI,2021,6,2021_6_Q,Azerbaijan Grand Prix,LapTimeSeconds,-0.3579999999999899,0.3579999999999899
Ferrari,LEC,SAI,2021,6,2021_6_Q,Azerbaijan Grand Prix,speed_min,4.0,4.0
Ferrari,LEC,SAI,2021,6,2021_6_Q,Azerbaijan Grand Prix,speed_mean,0.9627285037237527,0.9627285037237527
Ferrari,LEC,SAI,2021,6,2021_6_Q,Azerbaijan Grand Prix,throttle_full_frac,-0.0018054615211012814,0.0018054615211012814
Ferrari,LEC,SAI,2021,6,2021_6_Q,Azerbaijan Grand Prix,throttle_mid_frac,0.08656059580230197,0.08656059580230197
Ferrari,LEC,SAI,2021,6,2021_6_Q,Azerbaijan Grand Prix,throttle_diff_abs_mean,0.041853978764051725,0.041853978764051725
Ferrari,LEC,SAI,2021,6,2021_6_Q,Azerbaijan Grand Prix,brake_active_frac,0.0008575942225231281,0.0008575942225231281
Ferrari,LEC,SAI,2021,6,2021_6_Q,Azerbaijan Grand Prix,brake_on_count,2.0,2.0
Ferrari,LEC,SAI,2021,6,2021_6_Q,Azerbaijan Grand Prix,rpm_diff_abs_mean,-30.519628796081633,30.519628796081633
Ferrari,LEC,SAI,2021,6,2021_6_Q,Azerbaijan Grand Prix,gear_change_count,3.0,3.0
Ferrari,LEC,SAI,2021,7,2021_7_Q,French Grand Prix,LapTimeSeconds,0.14699999999999136,0.14699999999999136
Ferrari,LEC,SAI,2021,7,2021_7_Q,French Grand Prix,speed_min,1.0,1.0
Ferrari,LEC,SAI,2021,7,2021_7_Q,French Grand Prix,speed_mean,-0.08861796014923584,0.08861796014923584
Ferrari,LEC,SAI,2021,7,2021_7_Q,French Grand Prix,throttle_full_frac,0.001987640237117172,0.001987640237117172
Ferrari,LEC,SAI,2021,7,2021_7_Q,French Grand Prix,throttle_mid_frac,0.14394294632671487,0.14394294632671487
Ferrari,LEC,SAI,2021,7,2021_7_Q,French Grand Prix,throttle_diff_abs_mean,-0.23384554767533494,0.23384554767533494
Ferrari,LEC,SAI,2021,7,2021_7_Q,French Grand Prix,brake_active_frac,0.01767180140394589,0.01767180140394589
Ferrari,LEC,SAI,2021,7,2021_7_Q,French Grand Prix,brake_on_count,1.0,1.0
Ferrari,LEC,SAI,2021,7,2021_7_Q,French Grand Prix,rpm_diff_abs_mean,-27.58686536080154,27.58686536080154
Ferrari,LEC,SAI,2021,7,2021_7_Q,French Grand Prix,gear_change_count,0.0,0.0
Ferrari,LEC,SAI,2021,8,2021_8_Q,Styrian Grand Prix,LapTimeSeconds,-0.23900000000000432,0.23900000000000432
Ferrari,LEC,SAI,2021,8,2021_8_Q,Styrian Grand Prix,speed_min,-1.0,1.0
Ferrari,LEC,SAI,2021,8,2021_8_Q,Styrian Grand Prix,speed_mean,0.4166390270867737,0.4166390270867737
Ferrari,LEC,SAI,2021,8,2021_8_Q,Styrian Grand Prix,throttle_full_frac,0.005389718076285299,0.005389718076285299
Ferrari,LEC,SAI,2021,8,2021_8_Q,Styrian Grand Prix,throttle_mid_frac,0.09458264234383637,0.09458264234383637
Ferrari,LEC,SAI,2021,8,2021_8_Q,Styrian Grand Prix,throttle_diff_abs_mean,-0.2701363073110281,0.2701363073110281
Ferrari,LEC,SAI,2021,8,2021_8_Q,Styrian Grand Prix,brake_active_frac,-0.006301824212271989,0.006301824212271989
Ferrari,LEC,SAI,2021,8,2021_8_Q,Styrian Grand Prix,brake_on_count,-1.0,1.0
Ferrari,LEC,SAI,2021,8,2021_8_Q,Styrian Grand Prix,rpm_diff_abs_mean,-14.598540857385501,14.598540857385501
Ferrari,LEC,SAI,2021,8,2021_8_Q,Styrian Grand Prix,gear_change_count,3.0,3.0
Ferrari,LEC,SAI,2021,9,2021_9_Q,Austrian Grand Prix,LapTimeSeconds,0.04099999999999682,0.04099999999999682
Ferrari,LEC,SAI,2021,9,2021_9_Q,Austrian Grand Prix,speed_min,3.0,3.0
Ferrari,LEC,SAI,2021,9,2021_9_Q,Austrian Grand Prix,speed_mean,-0.47955390334573167,0.47955390334573167
Ferrari,LEC,SAI,2021,9,2021_9_Q,Austrian Grand Prix,throttle_full_frac,-0.0074349442379181285,0.0074349442379181285
Ferrari,LEC,SAI,2021,9,2021_9_Q,Austrian Grand Prix,throttle_mid_frac,0.09665427509293681,0.09665427509293681
Ferrari,LEC,SAI,2021,9,2021_9_Q,Austrian Grand Prix,throttle_diff_abs_mean,-0.1641791044776122,0.1641791044776122
Ferrari,LEC,SAI,2021,9,2021_9_Q,Austrian Grand Prix,brake_active_frac,-0.011152416356877332,0.011152416356877332
Ferrari,LEC,SAI,2021,9,2021_9_Q,Austrian Grand Prix,brake_on_count,4.0,4.0
Ferrari,LEC,SAI,2021,9,2021_9_Q,Austrian Grand Prix,rpm_diff_abs_mean,-18.518656716417865,18.518656716417865
Ferrari,LEC,SAI,2021,9,2021_9_Q,Austrian Grand Prix,gear_change_count,1.0,1.0
Ferrari,LEC,SAI,2022,11,2022_11_Q,Austrian Grand Prix,LapTimeSeconds,-0.05299999999999727,0.05299999999999727
Ferrari,LEC,SAI,2022,11,2022_11_Q,Austrian Grand Prix,speed_min,0.0,0.0
Ferrari,LEC,SAI,2022,11,2022_11_Q,Austrian Grand Prix,speed_mean,0.0733799796068979,0.0733799796068979
Ferrari,LEC,SAI,2022,11,2022_11_Q,Austrian Grand Prix,throttle_full_frac,-0.022203860623747462,0.022203860623747462
Ferrari,LEC,SAI,2022,11,2022_11_Q,Austrian Grand Prix,throttle_mid_frac,0.03860623747406913,0.03860623747406913
Ferrari,LEC,SAI,2022,11,2022_11_Q,Austrian Grand Prix,throttle_diff_abs_mean,-0.1673580824734957,0.1673580824734957
Ferrari,LEC,SAI,2022,11,2022_11_Q,Austrian Grand Prix,brake_active_frac,0.00485215006504694,0.00485215006504694
Ferrari,LEC,SAI,2022,11,2022_11_Q,Austrian Grand Prix,brake_on_count,0.0,0.0
Ferrari,LEC,SAI,2022,11,2022_11_Q,Austrian Grand Prix,rpm_diff_abs_mean,-20.57231500195013,20.57231500195013
Ferrari,LEC,SAI,2022,11,2022_11_Q,Austrian Grand Prix,gear_change_count,4.0,4.0
Ferrari,LEC,SAI,2022,12,2022_12_Q,French Grand Prix,LapTimeSeconds,-0.20900000000000318,0.20900000000000318
Ferrari,LEC,SAI,2022,12,2022_12_Q,French Grand Prix,speed_min,-1.0,1.0
Ferrari,LEC,SAI,2022,12,2022_12_Q,French Grand Prix,speed_mean,0.0708150410383439,0.0708150410383439
Ferrari,LEC,SAI,2022,12,2022_12_Q,French Grand Prix,throttle_full_frac,-0.015139946901733481,0.015139946901733481
Ferrari,LEC,SAI,2022,12,2022_12_Q,French Grand Prix,throttle_mid_frac,-0.014992451717017463,0.014992451717017463
Ferrari,LEC,SAI,2022,12,2022_12_Q,French Grand Prix,throttle_diff_abs_mean,0.04880432885320296,0.04880432885320296
Ferrari,LEC,SAI,2022,12,2022_12_Q,French Grand Prix,brake_active_frac,-0.025065505214388606,0.025065505214388606
Ferrari,LEC,SAI,2022,12,2022_12_Q,French Grand Prix,brake_on_count,-2.0,2.0
Ferrari,LEC,SAI,2022,12,2022_12_Q,French Grand Prix,rpm_diff_abs_mean,0.8602024786175662,0.8602024786175662
Ferrari,LEC,SAI,2022,12,2022_12_Q,French Grand Prix,gear_change_count,4.0,4.0
Ferrari,LEC,SAI,2022,13,2022_13_Q,Hungarian Grand Prix,LapTimeSeconds,0.14599999999998658,0.14599999999998658
Ferrari,LEC,SAI,2022,13,2022_13_Q,Hungarian Grand Prix,speed_min,-7.0,7.0
Ferrari,LEC,SAI,2022,13,2022_13_Q,Hungarian Grand Prix,speed_mean,-4.975265017667823,4.975265017667823
Ferrari,LEC,SAI,2022,13,2022_13_Q,Hungarian Grand Prix,throttle_full_frac,-0.021201413427561877,0.021201413427561877
Ferrari,LEC,SAI,2022,13,2022_13_Q,Hungarian Grand Prix,throttle_mid_frac,0.0,0.0
Ferrari,LEC,SAI,2022,13,2022_13_Q,Hungarian Grand Prix,throttle_diff_abs_mean,0.32978723404255383,0.32978723404255383
Ferrari,LEC,SAI,2022,13,2022_13_Q,Hungarian Grand Prix,brake_active_frac,-0.02120141342756185,0.02120141342756185
Ferrari,LEC,SAI,2022,13,2022_13_Q,Hungarian Grand Prix,brake_on_count,0.0,0.0
Ferrari,LEC,SAI,2022,13,2022_13_Q,Hungarian Grand Prix,rpm_diff_abs_mean,-19.081560283687963,19.081560283687963
Ferrari,LEC,SAI,2022,13,2022_13_Q,Hungarian Grand Prix,gear_change_count,3.0,3.0
Ferrari,LEC,SAI,2022,14,2022_14_Q,Belgian Grand Prix,LapTimeSeconds,0.2540000000000049,0.2540000000000049
Ferrari,LEC,SAI,2022,14,2022_14_Q,Belgian Grand Prix,speed_min,4.0,4.0
Ferrari,LEC,SAI,2022,14,2022_14_Q,Belgian Grand Prix,speed_mean,-2.4902215401566252,2.4902215401566252
Ferrari,LEC,SAI,2022,14,2022_14_Q,Belgian Grand Prix,throttle_full_frac,-0.0010296567373654364,0.0010296567373654364
Ferrari,LEC,SAI,2022,14,2022_14_Q,Belgian Grand Prix,throttle_mid_frac,-0.008420886947625217,0.008420886947625217
Ferrari,LEC,SAI,2022,14,2022_14_Q,Belgian Grand Prix,throttle_diff_abs_mean,-0.0023863201887959207,0.0023863201887959207
Ferrari,LEC,SAI,2022,14,2022_14_Q,Belgian Grand Prix,brake_active_frac,-0.017871430632615842,0.017871430632615842
Ferrari,LEC,SAI,2022,14,2022_14_Q,Belgian Grand Prix,brake_on_count,0.0,0.0
Ferrari,LEC,SAI,2022,14,2022_14_Q,Belgian Grand Prix,rpm_diff_abs_mean,-21.917770834157324,21.917770834157324
Ferrari,LEC,SAI,2022,14,2022_14_Q,Belgian Grand Prix,gear_change_count,2.0,2.0
Ferrari,LEC,SAI,2022,15,2022_15_Q,Dutch Grand Prix,LapTimeSeconds,-0.07099999999999795,0.07099999999999795
Ferrari,LEC,SAI,2022,15,2022_15_Q,Dutch Grand Prix,speed_min,-1.0,1.0
Ferrari,LEC,SAI,2022,15,2022_15_Q,Dutch Grand Prix,speed_mean,-1.6920893609228926,1.6920893609228926
Ferrari,LEC,SAI,2022,15,2022_15_Q,Dutch Grand Prix,throttle_full_frac,0.0024110358298234935,0.0024110358298234935
Ferrari,LEC,SAI,2022,15,2022_15_Q,Dutch Grand Prix,throttle_mid_frac,0.041750595129097234,0.041750595129097234
Ferrari,LEC,SAI,2022,15,2022_15_Q,Dutch Grand Prix,throttle_diff_abs_mean,0.240399255625106,0.240399255625106
Ferrari,LEC,SAI,2022,15,2022_15_Q,Dutch Grand Prix,brake_active_frac,-0.02249282793139229,0.02249282793139229
Ferrari,LEC,SAI,2022,15,2022_15_Q,Dutch Grand Prix,brake_on_count,1.0,1.0
Ferrari,LEC,SAI,2022,15,2022_15_Q,Dutch Grand Prix,rpm_diff_abs_mean,-15.246935605419822,15.246935605419822
Ferrari,LEC,SAI,2022,15,2022_15_Q,Dutch Grand Prix,gear_change_count,1.0,1.0
Ferrari,LEC,SAI,2022,16,2022_16_Q,Italian Grand Prix,LapTimeSeconds,-0.2680000000000007,0.2680000000000007
Ferrari,LEC,SAI,2022,16,2022_16_Q,Italian Grand Prix,speed_min,0.0,0.0
Ferrari,LEC,SAI,2022,16,2022_16_Q,Italian Grand Prix,speed_mean,0.42567754571967953,0.42567754571967953
Ferrari,LEC,SAI,2022,16,2022_16_Q,Italian Grand Prix,throttle_full_frac,-0.013880905239402996,0.013880905239402996
Ferrari,LEC,SAI,2022,16,2022_16_Q,Italian Grand Prix,throttle_mid_frac,0.029997232334844914,0.029997232334844914
Ferrari,LEC,SAI,2022,16,2022_16_Q,Italian Grand Prix,throttle_diff_abs_mean,0.45976642022929415,0.45976642022929415
Ferrari,LEC,SAI,2022,16,2022_16_Q,Italian Grand Prix,brake_active_frac,-0.009335547465457422,0.009335547465457422
Ferrari,LEC,SAI,2022,16,2022_16_Q,Italian Grand Prix,brake_on_count,0.0,0.0
Ferrari,LEC,SAI,2022,16,2022_16_Q,Italian Grand Prix,rpm_diff_abs_mean,-23.389981785063753,23.389981785063753
Ferrari,LEC,SAI,2022,16,2022_16_Q,Italian Grand Prix,gear_change_count,3.0,3.0
Ferrari,LEC,SAI,2022,18,2022_18_Q,Japanese Grand Prix,LapTimeSeconds,-0.047000000000011255,0.047000000000011255
Ferrari,LEC,SAI,2022,18,2022_18_Q,Japanese Grand Prix,speed_min,1.0,1.0
Ferrari,LEC,SAI,2022,18,2022_18_Q,Japanese Grand Prix,speed_mean,0.1463788993500259,0.1463788993500259
Ferrari,LEC,SAI,2022,18,2022_18_Q,Japanese Grand Prix,throttle_full_frac,0.019490319150760493,0.019490319150760493
Ferrari,LEC,SAI,2022,18,2022_18_Q,Japanese Grand Prix,throttle_mid_frac,0.024197835742827245,0.024197835742827245
Ferrari,LEC,SAI,2022,18,2022_18_Q,Japanese Grand Prix,throttle_diff_abs_mean,0.07346903570812469,0.07346903570812469
Ferrari,LEC,SAI,2022,18,2022_18_Q,Japanese Grand Prix,brake_active_frac,-0.03764298331361149,0.03764298331361149
Ferrari,LEC,SAI,2022,18,2022_18_Q,Japanese Grand Prix,brake_on_count,0.0,0.0
Ferrari,LEC,SAI,2022,18,2022_18_Q,Japanese Grand Prix,rpm_diff_abs_mean,-37.72030360531312,37.72030360531312
Ferrari,LEC,SAI,2022,18,2022_18_Q,Japanese Grand Prix,gear_change_count,-4.0,4.0
Ferrari,LEC,SAI,2022,19,2022_19_Q,United States Grand Prix,LapTimeSeconds,0.06500000000001194,0.06500000000001194
Ferrari,LEC,SAI,2022,19,2022_19_Q,United States Grand Prix,speed_min,1.0,1.0
Ferrari,LEC,SAI,2022,19,2022_19_Q,United States Grand Prix,speed_mean,3.384554786345177,3.384554786345177
Ferrari,LEC,SAI,2022,19,2022_19_Q,United States Grand Prix,throttle_full_frac,0.038306676215485,0.038306676215485
Ferrari,LEC,SAI,2022,19,2022_19_Q,United States Grand Prix,throttle_mid_frac,-0.010487785469881439,0.010487785469881439
Ferrari,LEC,SAI,2022,19,2022_19_Q,United States Grand Prix,throttle_diff_abs_mean,-0.3808837886717562,0.3808837886717562
Ferrari,LEC,SAI,2022,19,2022_19_Q,United States Grand Prix,brake_active_frac,-0.013543407336675417,0.013543407336675417
Ferrari,LEC,SAI,2022,19,2022_19_Q,United States Grand Prix,brake_on_count,-3.0,3.0
Ferrari,LEC,SAI,2022,19,2022_19_Q,United States Grand Prix,rpm_diff_abs_mean,4.453457851186727,4.453457851186727
Ferrari,LEC,SAI,2022,19,2022_19_Q,United States Grand Prix,gear_change_count,0.0,0.0
Ferrari,LEC,SAI,2022,1,2022_1_Q,Bahrain Grand Prix,LapTimeSeconds,-0.12899999999999068,0.12899999999999068
Ferrari,LEC,SAI,2022,1,2022_1_Q,Bahrain Grand Prix,speed_min,5.0,5.0
Ferrari,LEC,SAI,2022,1,2022_1_Q,Bahrain Grand Prix,speed_mean,3.475588316088249,3.475588316088249
Ferrari,LEC,SAI,2022,1,2022_1_Q,Bahrain Grand Prix,throttle_full_frac,0.028211702225070967,0.028211702225070967
Ferrari,LEC,SAI,2022,1,2022_1_Q,Bahrain Grand Prix,throttle_mid_frac,0.06280560388242837,0.06280560388242837
Ferrari,LEC,SAI,2022,1,2022_1_Q,Bahrain Grand Prix,throttle_diff_abs_mean,-0.3916167664670658,0.3916167664670658
Ferrari,LEC,SAI,2022,1,2022_1_Q,Bahrain Grand Prix,brake_active_frac,0.007407746543356825,0.007407746543356825
Ferrari,LEC,SAI,2022,1,2022_1_Q,Bahrain Grand Prix,brake_on_count,1.0,1.0
Ferrari,LEC,SAI,2022,1,2022_1_Q,Bahrain Grand Prix,rpm_diff_abs_mean,-24.14052510363888,24.14052510363888
Ferrari,LEC,SAI,2022,1,2022_1_Q,Bahrain Grand Prix,gear_change_count,5.0,5.0
Ferrari,LEC,SAI,2022,20,2022_20_Q,Mexico City Grand Prix,LapTimeSeconds,0.20400000000000773,0.20400000000000773
Ferrari,LEC,SAI,2022,20,2022_20_Q,Mexico City Grand Prix,speed_min,3.0,3.0
Ferrari,LEC,SAI,2022,20,2022_20_Q,Mexico City Grand Prix,speed_mean,0.617555281176351,0.617555281176351
Ferrari,LEC,SAI,2022,20,2022_20_Q,Mexico City Grand Prix,throttle_full_frac,0.0009877651812773558,0.0009877651812773558
Ferrari,LEC,SAI,2022,20,2022_20_Q,Mexico City Grand Prix,throttle_mid_frac,0.09977550791334605,0.09977550791334605
Ferrari,LEC,SAI,2022,20,2022_20_Q,Mexico City Grand Prix,throttle_diff_abs_mean,-0.3478879924062648,0.3478879924062648
Ferrari,LEC,SAI,2022,20,2022_20_Q,Mexico City Grand Prix,brake_active_frac,0.011493994836682009,0.011493994836682009
Ferrari,LEC,SAI,2022,20,2022_20_Q,Mexico City Grand Prix,brake_on_count,1.0,1.0
Ferrari,LEC,SAI,2022,20,2022_20_Q,Mexico City Grand Prix,rpm_diff_abs_mean,-13.046274323683008,13.046274323683008
Ferrari,LEC,SAI,2022,20,2022_20_Q,Mexico City Grand Prix,gear_change_count,4.0,4.0
Ferrari,LEC,SAI,2022,22,2022_22_Q,Abu Dhabi Grand Prix,LapTimeSeconds,-0.15000000000000568,0.15000000000000568
Ferrari,LEC,SAI,2022,22,2022_22_Q,Abu Dhabi Grand Prix,speed_min,2.0,2.0
Ferrari,LEC,SAI,2022,22,2022_22_Q,Abu Dhabi Grand Prix,speed_mean,3.808241919892424,3.808241919892424
Ferrari,LEC,SAI,2022,22,2022_22_Q,Abu Dhabi Grand Prix,throttle_full_frac,0.02708779893245905,0.02708779893245905
Ferrari,LEC,SAI,2022,22,2022_22_Q,Abu Dhabi Grand Prix,throttle_mid_frac,0.04450888916908333,0.04450888916908333
Ferrari,LEC,SAI,2022,22,2022_22_Q,Abu Dhabi Grand Prix,throttle_diff_abs_mean,-0.5035957527814201,0.5035957527814201
Ferrari,LEC,SAI,2022,22,2022_22_Q,Abu Dhabi Grand Prix,brake_active_frac,-0.0005043500189131356,0.0005043500189131356
Ferrari,LEC,SAI,2022,22,2022_22_Q,Abu Dhabi Grand Prix,brake_on_count,-1.0,1.0
Ferrari,LEC,SAI,2022,22,2022_22_Q,Abu Dhabi Grand Prix,rpm_diff_abs_mean,-28.379648039257177,28.379648039257177
Ferrari,LEC,SAI,2022,22,2022_22_Q,Abu Dhabi Grand Prix,gear_change_count,-1.0,1.0
Ferrari,LEC,SAI,2022,2,2022_2_Q,Saudi Arabian Grand Prix,LapTimeSeconds,-0.1770000000000067,0.1770000000000067
Ferrari,LEC,SAI,2022,2,2022_2_Q,Saudi Arabian Grand Prix,speed_min,-4.0,4.0
Ferrari,LEC,SAI,2022,2,2022_2_Q,Saudi Arabian Grand Prix,speed_mean,0.4179941002950045,0.4179941002950045
Ferrari,LEC,SAI,2022,2,2022_2_Q,Saudi Arabian Grand Prix,throttle_full_frac,0.0028962188254223475,0.0028962188254223475
Ferrari,LEC,SAI,2022,2,2022_2_Q,Saudi Arabian Grand Prix,throttle_mid_frac,0.08559935639581656,0.08559935639581656
Ferrari,LEC,SAI,2022,2,2022_2_Q,Saudi Arabian Grand Prix,throttle_diff_abs_mean,-0.8216309059189579,0.8216309059189579
Ferrari,LEC,SAI,2022,2,2022_2_Q,Saudi Arabian Grand Prix,brake_active_frac,-0.008822740681147759,0.008822740681147759
Ferrari,LEC,SAI,2022,2,2022_2_Q,Saudi Arabian Grand Prix,brake_on_count,-1.0,1.0
Ferrari,LEC,SAI,2022,2,2022_2_Q,Saudi Arabian Grand Prix,rpm_diff_abs_mean,-35.59830758439594,35.59830758439594
Ferrari,LEC,SAI,2022,2,2022_2_Q,Saudi Arabian Grand Prix,gear_change_count,2.0,2.0
Ferrari,LEC,SAI,2022,3,2022_3_Q,Australian Grand Prix,LapTimeSeconds,-0.6009999999999991,0.6009999999999991
Ferrari,LEC,SAI,2022,3,2022_3_Q,Australian Grand Prix,speed_min,1.0,1.0
Ferrari,LEC,SAI,2022,3,2022_3_Q,Australian Grand Prix,speed_mean,2.144908208381395,2.144908208381395
Ferrari,LEC,SAI,2022,3,2022_3_Q,Australian Grand Prix,throttle_full_frac,0.009395424836601274,0.009395424836601274
Ferrari,LEC,SAI,2022,3,2022_3_Q,Australian Grand Prix,throttle_mid_frac,0.07364955786236063,0.07364955786236063
Ferrari,LEC,SAI,2022,3,2022_3_Q,Australian Grand Prix,throttle_diff_abs_mean,-0.7737127371273713,0.7737127371273713
Ferrari,LEC,SAI,2022,3,2022_3_Q,Australian Grand Prix,brake_active_frac,0.01086120722798925,0.01086120722798925
Ferrari,LEC,SAI,2022,3,2022_3_Q,Australian Grand Prix,brake_on_count,2.0,2.0
Ferrari,LEC,SAI,2022,3,2022_3_Q,Australian Grand Prix,rpm_diff_abs_mean,-23.162117692605477,23.162117692605477
Ferrari,LEC,SAI,2022,3,2022_3_Q,Australian Grand Prix,gear_change_count,1.0,1.0
Ferrari,LEC,SAI,2022,5,2022_5_Q,Miami Grand Prix,LapTimeSeconds,-0.18999999999999773,0.18999999999999773
Ferrari,LEC,SAI,2022,5,2022_5_Q,Miami Grand Prix,speed_min,0.0,0.0
Ferrari,LEC,SAI,2022,5,2022_5_Q,Miami Grand Prix,speed_mean,-2.159325780602387,2.159325780602387
Ferrari,LEC,SAI,2022,5,2022_5_Q,Miami Grand Prix,throttle_full_frac,-0.029013539651837617,0.029013539651837617
Ferrari,LEC,SAI,2022,5,2022_5_Q,Miami Grand Prix,throttle_mid_frac,0.08697614442295293,0.08697614442295293
Ferrari,LEC,SAI,2022,5,2022_5_Q,Miami Grand Prix,throttle_diff_abs_mean,-0.10171250648676722,0.10171250648676722
Ferrari,LEC,SAI,2022,5,2022_5_Q,Miami Grand Prix,brake_active_frac,0.0024408215897577523,0.0024408215897577523
Ferrari,LEC,SAI,2022,5,2022_5_Q,Miami Grand Prix,brake_on_count,3.0,3.0
Ferrari,LEC,SAI,2022,5,2022_5_Q,Miami Grand Prix,rpm_diff_abs_mean,-15.756162428645553,15.756162428645553
Ferrari,LEC,SAI,2022,5,2022_5_Q,Miami Grand Prix,gear_change_count,2.0,2.0
Ferrari,LEC,SAI,2022,6,2022_6_Q,Spanish Grand Prix,LapTimeSeconds,-0.4159999999999968,0.4159999999999968
Ferrari,LEC,SAI,2022,6,2022_6_Q,Spanish Grand Prix,speed_min,1.0,1.0
Ferrari,LEC,SAI,2022,6,2022_6_Q,Spanish Grand Prix,speed_mean,-0.36744588744588214,0.36744588744588214
Ferrari,LEC,SAI,2022,6,2022_6_Q,Spanish Grand Prix,throttle_full_frac,0.021212121212121238,0.021212121212121238
Ferrari,LEC,SAI,2022,6,2022_6_Q,Spanish Grand Prix,throttle_mid_frac,0.10813852813852814,0.10813852813852814
Ferrari,LEC,SAI,2022,6,2022_6_Q,Spanish Grand Prix,throttle_diff_abs_mean,0.33601690760733405,0.33601690760733405
Ferrari,LEC,SAI,2022,6,2022_6_Q,Spanish Grand Prix,brake_active_frac,-0.021038961038961024,0.021038961038961024
Ferrari,LEC,SAI,2022,6,2022_6_Q,Spanish Grand Prix,brake_on_count,0.0,0.0
Ferrari,LEC,SAI,2022,6,2022_6_Q,Spanish Grand Prix,rpm_diff_abs_mean,-21.956303857592616,21.956303857592616
Ferrari,LEC,SAI,2022,6,2022_6_Q,Spanish Grand Prix,gear_change_count,0.0,0.0
Ferrari,LEC,SAI,2022,7,2022_7_Q,Monaco Grand Prix,LapTimeSeconds,-0.22499999999999432,0.22499999999999432
Ferrari,LEC,SAI,2022,7,2022_7_Q,Monaco Grand Prix,speed_min,2.0,2.0
Ferrari,LEC,SAI,2022,7,2022_7_Q,Monaco Grand Prix,speed_mean,-0.6016979718669404,0.6016979718669404
Ferrari,LEC,SAI,2022,7,2022_7_Q,Monaco Grand Prix,throttle_full_frac,0.08191604472435704,0.08191604472435704
Ferrari,LEC,SAI,2022,7,2022_7_Q,Monaco Grand Prix,throttle_mid_frac,-0.03427850067974364,0.03427850067974364
Ferrari,LEC,SAI,2022,7,2022_7_Q,Monaco Grand Prix,throttle_diff_abs_mean,0.2723270440251575,0.2723270440251575
Ferrari,LEC,SAI,2022,7,2022_7_Q,Monaco Grand Prix,brake_active_frac,-0.02814693560469439,0.02814693560469439
Ferrari,LEC,SAI,2022,7,2022_7_Q,Monaco Grand Prix,brake_on_count,2.0,2.0
Ferrari,LEC,SAI,2022,7,2022_7_Q,Monaco Grand Prix,rpm_diff_abs_mean,17.957721872816194,17.957721872816194
Ferrari,LEC,SAI,2022,7,2022_7_Q,Monaco Grand Prix,gear_change_count,2.0,2.0
Ferrari,LEC,SAI,2022,8,2022_8_Q,Azerbaijan Grand Prix,LapTimeSeconds,-0.4549999999999983,0.4549999999999983
Ferrari,LEC,SAI,2022,8,2022_8_Q,Azerbaijan Grand Prix,speed_min,2.0,2.0
Ferrari,LEC,SAI,2022,8,2022_8_Q,Azerbaijan Grand Prix,speed_mean,4.242303019726563,4.242303019726563
Ferrari,LEC,SAI,2022,8,2022_8_Q,Azerbaijan Grand Prix,throttle_full_frac,0.020229952948915053,0.020229952948915053
Ferrari,LEC,SAI,2022,8,2022_8_Q,Azerbaijan Grand Prix,throttle_mid_frac,0.12810513668977833,0.12810513668977833
Ferrari,LEC,SAI,2022,8,2022_8_Q,Azerbaijan Grand Prix,throttle_diff_abs_mean,0.12873104118313794,0.12873104118313794
Ferrari,LEC,SAI,2022,8,2022_8_Q,Azerbaijan Grand Prix,brake_active_frac,-0.012564854651748142,0.012564854651748142
Ferrari,LEC,SAI,2022,8,2022_8_Q,Azerbaijan Grand Prix,brake_on_count,3.0,3.0
Ferrari,LEC,SAI,2022,8,2022_8_Q,Azerbaijan Grand Prix,rpm_diff_abs_mean,-40.03426080854973,40.03426080854973
Ferrari,LEC,SAI,2022,8,2022_8_Q,Azerbaijan Grand Prix,gear_change_count,4.0,4.0
Ferrari,LEC,SAI,2023,11,2023_11_Q,Hungarian Grand Prix,LapTimeSeconds,-0.7109999999999985,0.7109999999999985
Ferrari,LEC,SAI,2023,11,2023_11_Q,Hungarian Grand Prix,speed_min,4.0,4.0
Ferrari,LEC,SAI,2023,11,2023_11_Q,Hungarian Grand Prix,speed_mean,-1.2682037009176952,1.2682037009176952
