Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,season,round,event_name,session_name,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,session_max_rainfall,session_is_dry_by_weather
0 days 00:19:52.597000,HAM,44,0 days 00:01:44.341000,3.0,1.0,,,0 days 00:00:37.057000,0 days 00:00:42.420000,0 days 00:00:24.864000,0 days 00:18:45.313000,0 days 00:19:27.733000,0 days 00:19:52.597000,205.0,227.0,338.0,322.0,True,MEDIUM,3.0,True,Mercedes,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,104.341,37.057,42.42,24.864,False,True
0 days 00:25:59.853000,HAM,44,0 days 00:01:43.436000,6.0,2.0,,,0 days 00:00:36.782000,0 days 00:00:41.811000,0 days 00:00:24.843000,0 days 00:24:53.199000,0 days 00:25:35.010000,0 days 00:25:59.853000,214.0,231.0,339.0,322.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.436,36.782,41.811,24.843,False,True
0 days 00:42:13.331000,HAM,44,0 days 00:01:43.370000,12.0,3.0,,,0 days 00:00:36.733000,0 days 00:00:41.829000,0 days 00:00:24.808000,0 days 00:41:06.694000,0 days 00:41:48.523000,0 days 00:42:13.331000,217.0,239.0,341.0,323.0,True,SOFT,8.0,False,Mercedes,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.37,36.733,41.829,24.808,False,True
0 days 00:52:33.105000,HAM,44,0 days 00:01:42.765000,15.0,4.0,,,0 days 00:00:36.512000,0 days 00:00:41.602000,0 days 00:00:24.651000,0 days 00:51:26.852000,0 days 00:52:08.454000,0 days 00:52:33.105000,217.0,240.0,343.0,324.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.765,36.512,41.602,24.651,False,True
0 days 01:05:38.147000,HAM,44,0 days 00:01:42.499000,18.0,5.0,,,0 days 00:00:36.283000,0 days 00:00:41.407000,0 days 00:00:24.809000,0 days 01:04:31.931000,0 days 01:05:13.338000,0 days 01:05:38.147000,222.0,243.0,341.0,324.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.499,36.283,41.407,24.809,False,True
0 days 01:13:17.492000,HAM,44,0 days 00:01:42.289000,21.0,6.0,,,0 days 00:00:36.174000,0 days 00:00:41.422000,0 days 00:00:24.693000,0 days 01:12:11.377000,0 days 01:12:52.799000,0 days 01:13:17.492000,220.0,237.0,341.0,323.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.289,36.174,41.422,24.693,False,True
0 days 00:18:14.434000,ALO,14,0 days 00:02:01.400000,2.0,1.0,,,0 days 00:00:37.072000,0 days 00:00:56.448000,0 days 00:00:27.880000,0 days 00:16:50.106000,0 days 00:17:46.554000,0 days 00:18:14.434000,219.0,78.0,343.0,310.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,121.4,37.072,56.448,27.88,False,True
0 days 00:19:58.566000,ALO,14,0 days 00:01:44.132000,3.0,1.0,,,0 days 00:00:36.895000,0 days 00:00:42.481000,0 days 00:00:24.756000,0 days 00:18:51.329000,0 days 00:19:33.810000,0 days 00:19:58.566000,208.0,223.0,345.0,324.0,True,SOFT,3.0,True,Aston Martin,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,104.132,36.895,42.481,24.756,False,True
0 days 00:42:43.605000,ALO,14,0 days 00:01:43.587000,9.0,3.0,,,0 days 00:00:36.676000,0 days 00:00:42.230000,0 days 00:00:24.681000,0 days 00:41:36.694000,0 days 00:42:18.924000,0 days 00:42:43.605000,199.0,223.0,344.0,323.0,True,SOFT,5.0,False,Aston Martin,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.587,36.676,42.23,24.681,False,True
0 days 00:53:08.327000,ALO,14,0 days 00:01:42.426000,12.0,4.0,,,0 days 00:00:36.194000,0 days 00:00:41.708000,0 days 00:00:24.524000,0 days 00:52:02.095000,0 days 00:52:43.803000,0 days 00:53:08.327000,212.0,230.0,345.0,324.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.426,36.194,41.708,24.524,False,True
0 days 01:06:04.699000,ALO,14,0 days 00:01:43.014000,15.0,5.0,,,0 days 00:00:36.446000,0 days 00:00:41.844000,0 days 00:00:24.724000,0 days 01:04:58.131000,0 days 01:05:39.975000,0 days 01:06:04.699000,211.0,227.0,344.0,325.0,True,SOFT,5.0,False,Aston Martin,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.014,36.446,41.844,24.724,False,True
0 days 01:13:44.517000,ALO,14,0 days 00:01:42.369000,18.0,6.0,,,0 days 00:00:36.064000,0 days 00:00:41.611000,0 days 00:00:24.694000,0 days 01:12:38.212000,0 days 01:13:19.823000,0 days 01:13:44.517000,219.0,235.0,343.0,322.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.369,36.064,41.611,24.694,False,True
0 days 00:17:50.406000,COL,43,0 days 00:01:44.204000,2.0,1.0,,,0 days 00:00:37.376000,0 days 00:00:41.771000,0 days 00:00:25.057000,0 days 00:16:43.578000,0 days 00:17:25.349000,0 days 00:17:50.406000,212.0,222.0,336.0,320.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,104.204,37.376,41.771,25.057,False,True
0 days 00:42:01.303000,COL,43,0 days 00:01:43.572000,10.0,3.0,,,0 days 00:00:36.773000,0 days 00:00:41.926000,0 days 00:00:24.873000,0 days 00:40:54.504000,0 days 00:41:36.430000,0 days 00:42:01.303000,217.0,220.0,337.0,322.0,True,SOFT,5.0,False,Williams,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.572,36.773,41.926,24.873,False,True
0 days 00:52:55.026000,COL,43,0 days 00:01:42.473000,13.0,4.0,,,0 days 00:00:36.224000,0 days 00:00:41.483000,0 days 00:00:24.766000,0 days 00:51:48.777000,0 days 00:52:30.260000,0 days 00:52:55.026000,212.0,228.0,339.0,320.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.473,36.224,41.483,24.766,False,True
0 days 01:06:25.703000,COL,43,0 days 00:01:42.890000,16.0,5.0,,,0 days 00:00:36.594000,0 days 00:00:41.403000,0 days 00:00:24.893000,0 days 01:05:19.407000,0 days 01:06:00.810000,0 days 01:06:25.703000,210.0,231.0,338.0,321.0,True,SOFT,5.0,False,Williams,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.89,36.594,41.403,24.893,False,True
0 days 01:13:55.834000,COL,43,0 days 00:01:42.530000,19.0,6.0,,,0 days 00:00:36.158000,0 days 00:00:41.455000,0 days 00:00:24.917000,0 days 01:12:49.462000,0 days 01:13:30.917000,0 days 01:13:55.834000,215.0,235.0,337.0,320.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.53,36.158,41.455,24.917,False,True
0 days 00:17:28.102000,ALB,23,0 days 00:01:44.207000,2.0,1.0,,,0 days 00:00:36.948000,0 days 00:00:42.339000,0 days 00:00:24.920000,0 days 00:16:20.843000,0 days 00:17:03.182000,0 days 00:17:28.102000,202.0,227.0,341.0,321.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,104.207,36.948,42.339,24.92,False,True
0 days 00:41:49.839000,ALB,23,0 days 00:01:43.233000,10.0,3.0,,,0 days 00:00:36.666000,0 days 00:00:41.656000,0 days 00:00:24.911000,0 days 00:40:43.272000,0 days 00:41:24.928000,0 days 00:41:49.839000,213.0,235.0,337.0,319.0,True,SOFT,5.0,False,Williams,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.233,36.666,41.656,24.911,False,True
0 days 00:52:16.693000,ALB,23,0 days 00:01:42.840000,13.0,4.0,,,0 days 00:00:36.338000,0 days 00:00:41.412000,0 days 00:00:25.090000,0 days 00:51:10.191000,0 days 00:51:51.603000,0 days 00:52:16.693000,212.0,244.0,337.0,319.0,True,SOFT,2.0,True,Williams,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.84,36.338,41.412,25.09,False,True
0 days 01:06:19.012000,ALB,23,0 days 00:01:42.859000,16.0,5.0,,,0 days 00:00:36.554000,0 days 00:00:41.353000,0 days 00:00:24.952000,0 days 01:05:12.707000,0 days 01:05:54.060000,0 days 01:06:19.012000,220.0,237.0,339.0,321.0,True,SOFT,5.0,False,Williams,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.859,36.554,41.353,24.952,False,True
0 days 00:18:03.023000,BEA,50,0 days 00:01:44.450000,2.0,1.0,,,0 days 00:00:37.056000,0 days 00:00:42.263000,0 days 00:00:25.131000,0 days 00:16:55.629000,0 days 00:17:37.892000,0 days 00:18:03.023000,213.0,224.0,334.0,316.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,104.45,37.056,42.263,25.131,False,True
0 days 00:42:36.334000,BEA,50,0 days 00:01:43.180000,10.0,3.0,,,0 days 00:00:36.460000,0 days 00:00:41.689000,0 days 00:00:25.031000,0 days 00:41:29.614000,0 days 00:42:11.303000,0 days 00:42:36.334000,223.0,226.0,338.0,319.0,True,SOFT,5.0,False,Haas F1 Team,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.18,36.46,41.689,25.031,False,True
0 days 00:53:03.858000,BEA,50,0 days 00:01:42.968000,13.0,4.0,,,0 days 00:00:36.032000,0 days 00:00:41.930000,0 days 00:00:25.006000,0 days 00:51:56.922000,0 days 00:52:38.852000,0 days 00:53:03.858000,225.0,227.0,337.0,318.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,102.968,36.032,41.93,25.006,False,True
0 days 00:17:18.629000,TSU,22,0 days 00:01:44.531000,2.0,1.0,,,0 days 00:00:37.236000,0 days 00:00:42.366000,0 days 00:00:24.929000,0 days 00:16:11.334000,0 days 00:16:53.700000,0 days 00:17:18.629000,216.0,218.0,346.0,322.0,True,SOFT,2.0,True,RB,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,104.531,37.236,42.366,24.929,False,True
0 days 00:28:24.386000,TSU,22,0 days 00:01:43.337000,7.0,2.0,,,0 days 00:00:36.874000,0 days 00:00:41.578000,0 days 00:00:24.885000,0 days 00:27:17.923000,0 days 00:27:59.501000,0 days 00:28:24.386000,213.0,229.0,342.0,319.0,True,SOFT,2.0,True,RB,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.337,36.874,41.578,24.885,False,True
0 days 00:42:50.130000,TSU,22,0 days 00:01:43.777000,12.0,3.0,,,0 days 00:00:36.842000,0 days 00:00:41.896000,0 days 00:00:25.039000,0 days 00:41:43.195000,0 days 00:42:25.091000,0 days 00:42:50.130000,208.0,225.0,340.0,320.0,True,SOFT,7.0,False,RB,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.777,36.842,41.896,25.039,False,True
0 days 00:52:27.294000,TSU,22,0 days 00:01:43.035000,15.0,4.0,,,0 days 00:00:36.510000,0 days 00:00:41.668000,0 days 00:00:24.857000,0 days 00:51:20.769000,0 days 00:52:02.437000,0 days 00:52:27.294000,212.0,230.0,341.0,318.0,True,SOFT,2.0,True,RB,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.035,36.51,41.668,24.857,False,True
0 days 00:16:38.428000,HUL,27,0 days 00:01:45.473000,2.0,1.0,,,0 days 00:00:37.524000,0 days 00:00:42.517000,0 days 00:00:25.432000,0 days 00:15:30.479000,0 days 00:16:12.996000,0 days 00:16:38.428000,213.0,232.0,337.0,318.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,105.473,37.524,42.517,25.432,False,True
0 days 00:20:43.184000,HUL,27,0 days 00:01:44.083000,4.0,1.0,,,0 days 00:00:36.904000,0 days 00:00:42.146000,0 days 00:00:25.033000,0 days 00:19:36.005000,0 days 00:20:18.151000,0 days 00:20:43.184000,218.0,226.0,335.0,319.0,True,SOFT,4.0,True,Haas F1 Team,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,104.083,36.904,42.146,25.033,False,True
0 days 00:42:20.106000,HUL,27,0 days 00:01:43.479000,10.0,3.0,,,0 days 00:00:36.665000,0 days 00:00:41.869000,0 days 00:00:24.945000,0 days 00:41:13.292000,0 days 00:41:55.161000,0 days 00:42:20.106000,219.0,234.0,337.0,319.0,True,SOFT,5.0,False,Haas F1 Team,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.479,36.665,41.869,24.945,False,True
0 days 00:52:39.804000,HUL,27,0 days 00:01:43.191000,13.0,4.0,,,0 days 00:00:36.337000,0 days 00:00:42.005000,0 days 00:00:24.849000,0 days 00:51:32.950000,0 days 00:52:14.955000,0 days 00:52:39.804000,220.0,233.0,343.0,320.0,True,SOFT,2.0,True,Haas F1 Team,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.191,36.337,42.005,24.849,False,True
0 days 00:18:17.346000,STR,18,0 days 00:01:44.400000,2.0,1.0,,,0 days 00:00:37.129000,0 days 00:00:42.329000,0 days 00:00:24.942000,0 days 00:17:10.075000,0 days 00:17:52.404000,0 days 00:18:17.346000,221.0,225.0,343.0,321.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,104.4,37.129,42.329,24.942,False,True
0 days 00:44:36.438000,STR,18,0 days 00:01:43.816000,10.0,3.0,,,0 days 00:00:36.775000,0 days 00:00:42.142000,0 days 00:00:24.899000,0 days 00:43:29.397000,0 days 00:44:11.539000,0 days 00:44:36.438000,219.0,226.0,337.0,321.0,True,SOFT,5.0,False,Aston Martin,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.816,36.775,42.142,24.899,False,True
0 days 00:52:48.223000,STR,18,0 days 00:01:43.404000,13.0,4.0,,,0 days 00:00:36.487000,0 days 00:00:41.946000,0 days 00:00:24.971000,0 days 00:51:41.306000,0 days 00:52:23.252000,0 days 00:52:48.223000,214.0,236.0,341.0,318.0,True,SOFT,2.0,True,Aston Martin,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.404,36.487,41.946,24.971,False,True
0 days 00:17:09.931000,RIC,3,0 days 00:01:44.881000,2.0,1.0,,,0 days 00:00:37.287000,0 days 00:00:42.555000,0 days 00:00:25.039000,0 days 00:16:02.337000,0 days 00:16:44.892000,0 days 00:17:09.931000,210.0,221.0,347.0,321.0,True,SOFT,2.0,True,RB,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,104.881,37.287,42.555,25.039,False,True
0 days 00:27:54.875000,RIC,3,0 days 00:01:43.547000,7.0,2.0,,,0 days 00:00:36.969000,0 days 00:00:41.617000,0 days 00:00:24.961000,0 days 00:26:48.297000,0 days 00:27:29.914000,0 days 00:27:54.875000,215.0,227.0,338.0,319.0,True,SOFT,2.0,True,RB,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.547,36.969,41.617,24.961,False,True
0 days 00:16:59.531000,GAS,10,0 days 00:01:45.012000,2.0,1.0,,,0 days 00:00:37.328000,0 days 00:00:42.546000,0 days 00:00:25.138000,0 days 00:15:51.847000,0 days 00:16:34.393000,0 days 00:16:59.531000,212.0,227.0,339.0,318.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,105.012,37.328,42.546,25.138,False,True
0 days 00:23:43.489000,GAS,10,0 days 00:01:44.100000,5.0,2.0,,,0 days 00:00:36.776000,0 days 00:00:42.245000,0 days 00:00:25.079000,0 days 00:22:36.165000,0 days 00:23:18.410000,0 days 00:23:43.489000,214.0,231.0,340.0,317.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,104.1,36.776,42.245,25.079,False,True
0 days 00:44:10.899000,GAS,10,0 days 00:01:43.640000,11.0,4.0,,,0 days 00:00:36.770000,0 days 00:00:41.863000,0 days 00:00:25.007000,0 days 00:43:04.029000,0 days 00:43:45.892000,0 days 00:44:10.899000,211.0,225.0,336.0,317.0,True,SOFT,5.0,False,Alpine,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.64,36.77,41.863,25.007,False,True
0 days 00:52:06.784000,GAS,10,0 days 00:01:43.179000,14.0,5.0,,,0 days 00:00:36.266000,0 days 00:00:41.849000,0 days 00:00:25.064000,0 days 00:50:59.871000,0 days 00:51:41.720000,0 days 00:52:06.784000,212.0,228.0,337.0,315.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.179,36.266,41.849,25.064,False,True
0 days 00:19:08.589000,NOR,4,0 days 00:01:43.906000,2.0,1.0,,,0 days 00:00:37.089000,0 days 00:00:42.014000,0 days 00:00:24.803000,0 days 00:18:01.772000,0 days 00:18:43.786000,0 days 00:19:08.589000,215.0,227.0,341.0,322.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.906,37.089,42.014,24.803,False,True
0 days 00:23:13.518000,NOR,4,0 days 00:01:43.609000,4.0,1.0,,,0 days 00:00:36.680000,0 days 00:00:41.881000,0 days 00:00:25.048000,0 days 00:22:06.589000,0 days 00:22:48.470000,0 days 00:23:13.518000,210.0,232.0,339.0,319.0,True,SOFT,4.0,True,McLaren,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.609,36.68,41.881,25.048,False,True
0 days 00:16:51.762000,BOT,77,0 days 00:01:44.876000,2.0,1.0,,,0 days 00:00:37.319000,0 days 00:00:42.468000,0 days 00:00:25.089000,0 days 00:15:44.205000,0 days 00:16:26.673000,0 days 00:16:51.762000,217.0,232.0,337.0,318.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,104.876,37.319,42.468,25.089,False,True
0 days 00:28:39.533000,BOT,77,0 days 00:01:43.618000,6.0,2.0,,,0 days 00:00:36.474000,0 days 00:00:42.320000,0 days 00:00:24.824000,0 days 00:27:32.389000,0 days 00:28:14.709000,0 days 00:28:39.533000,226.0,211.0,346.0,320.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,103.618,36.474,42.32,24.824,False,True
0 days 00:16:47.896000,ZHO,24,0 days 00:01:45.864000,2.0,1.0,,,0 days 00:00:37.661000,0 days 00:00:43.031000,0 days 00:00:25.172000,0 days 00:15:39.693000,0 days 00:16:22.724000,0 days 00:16:47.896000,203.0,213.0,338.0,318.0,True,SOFT,2.0,True,Kick Sauber,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,105.864,37.661,43.031,25.172,False,True
0 days 00:20:51.551000,ZHO,24,0 days 00:01:45.266000,4.0,1.0,,,0 days 00:00:37.202000,0 days 00:00:42.939000,0 days 00:00:25.125000,0 days 00:19:43.487000,0 days 00:20:26.426000,0 days 00:20:51.551000,206.0,222.0,342.0,320.0,True,SOFT,4.0,True,Kick Sauber,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,105.266,37.202,42.939,25.125,False,True
0 days 00:17:04.996000,OCO,31,0 days 00:01:45.665000,2.0,1.0,,,0 days 00:00:37.633000,0 days 00:00:42.815000,0 days 00:00:25.217000,0 days 00:15:56.964000,0 days 00:16:39.779000,0 days 00:17:04.996000,204.0,230.0,342.0,318.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,105.665,37.633,42.815,25.217,False,True
0 days 00:23:17.915000,OCO,31,0 days 00:01:44.504000,5.0,2.0,,,0 days 00:00:37.116000,0 days 00:00:42.214000,0 days 00:00:25.174000,0 days 00:22:10.527000,0 days 00:22:52.741000,0 days 00:23:17.915000,214.0,233.0,340.0,319.0,True,SOFT,2.0,True,Alpine,1,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,104.504,37.116,42.214,25.174,False,True
0 days 00:19:07.206000,NOR,4,0 days 00:01:30.724000,2.0,1.0,,,0 days 00:00:26.863000,0 days 00:00:38.252000,0 days 00:00:25.609000,0 days 00:18:03.345000,0 days 00:18:41.597000,0 days 00:19:07.206000,312.0,279.0,259.0,305.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2024,18,Singapore Grand Prix,Q,90.724,26.863,38.252,25.609,False,True
0 days 00:28:25.561000,NOR,4,0 days 00:01:30.002000,5.0,2.0,,,0 days 00:00:26.735000,0 days 00:00:37.824000,0 days 00:00:25.443000,0 days 00:27:22.294000,0 days 00:28:00.118000,0 days 00:28:25.561000,310.0,278.0,259.0,303.0,True,SOFT,5.0,False,McLaren,1,,,,False,True,2024,18,Singapore Grand Prix,Q,90.002,26.735,37.824,25.443,False,True
0 days 00:43:28.075000,NOR,4,0 days 00:01:30.007000,8.0,3.0,,,0 days 00:00:26.586000,0 days 00:00:37.678000,0 days 00:00:25.743000,0 days 00:42:24.654000,0 days 00:43:02.332000,0 days 00:43:28.075000,312.0,279.0,257.0,303.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2024,18,Singapore Grand Prix,Q,90.007,26.586,37.678,25.743,False,True
0 days 01:28:47.747000,NOR,4,0 days 00:01:29.525000,15.0,6.0,,,0 days 00:00:26.599000,0 days 00:00:37.630000,0 days 00:00:25.296000,0 days 01:27:44.821000,0 days 01:28:22.451000,0 days 01:28:47.747000,312.0,279.0,261.0,304.0,True,SOFT,2.0,True,McLaren,1,,,,False,True,2024,18,Singapore Grand Prix,Q,89.525,26.599,37.63,25.296,False,True
0 days 00:23:00.211000,VER,1,0 days 00:01:30.854000,2.0,1.0,,,0 days 00:00:26.800000,0 days 00:00:38.253000,0 days 00:00:25.801000,0 days 00:21:56.157000,0 days 00:22:34.410000,0 days 00:23:00.211000,312.0,278.0,260.0,302.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,18,Singapore Grand Prix,Q,90.854,26.8,38.253,25.801,False,True
0 days 00:30:54.398000,VER,1,0 days 00:01:30.157000,5.0,2.0,,,0 days 00:00:26.763000,0 days 00:00:37.949000,0 days 00:00:25.445000,0 days 00:29:51.004000,0 days 00:30:28.953000,0 days 00:30:54.398000,313.0,278.0,262.0,303.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,18,Singapore Grand Prix,Q,90.157,26.763,37.949,25.445,False,True
0 days 00:42:21.146000,VER,1,0 days 00:01:30.371000,8.0,3.0,,,0 days 00:00:26.728000,0 days 00:00:37.912000,0 days 00:00:25.731000,0 days 00:41:17.503000,0 days 00:41:55.415000,0 days 00:42:21.146000,311.0,277.0,206.0,301.0,True,SOFT,5.0,False,Red Bull Racing,1,,,,False,True,2024,18,Singapore Grand Prix,Q,90.371,26.728,37.912,25.731,False,True
0 days 00:50:26.283000,VER,1,0 days 00:01:29.680000,11.0,4.0,,,0 days 00:00:26.615000,0 days 00:00:37.663000,0 days 00:00:25.402000,0 days 00:49:23.218000,0 days 00:50:00.881000,0 days 00:50:26.283000,310.0,277.0,258.0,302.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,18,Singapore Grand Prix,Q,89.68,26.615,37.663,25.402,False,True
0 days 01:29:51.825000,VER,1,0 days 00:01:29.728000,17.0,6.0,,,0 days 00:00:26.641000,0 days 00:00:37.726000,0 days 00:00:25.361000,0 days 01:28:48.738000,0 days 01:29:26.464000,0 days 01:29:51.825000,312.0,278.0,260.0,303.0,True,SOFT,2.0,True,Red Bull Racing,1,,,,False,True,2024,18,Singapore Grand Prix,Q,89.728,26.641,37.726,25.361,False,True
0 days 00:21:40.525000,HAM,44,0 days 00:01:31.355000,2.0,1.0,,,0 days 00:00:26.870000,0 days 00:00:38.376000,0 days 00:00:26.109000,0 days 00:20:36.040000,0 days 00:21:14.416000,0 days 00:21:40.525000,311.0,279.0,254.0,302.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,18,Singapore Grand Prix,Q,91.355,26.87,38.376,26.109,False,True
0 days 00:30:29.968000,HAM,44,0 days 00:01:30.393000,5.0,2.0,,,0 days 00:00:26.883000,0 days 00:00:37.977000,0 days 00:00:25.533000,0 days 00:29:26.458000,0 days 00:30:04.435000,0 days 00:30:29.968000,312.0,278.0,258.0,304.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,18,Singapore Grand Prix,Q,90.393,26.883,37.977,25.533,False,True
0 days 00:46:21.272000,HAM,44,0 days 00:01:29.929000,8.0,3.0,,,0 days 00:00:26.742000,0 days 00:00:37.797000,0 days 00:00:25.390000,0 days 00:45:18.085000,0 days 00:45:55.882000,0 days 00:46:21.272000,312.0,278.0,256.0,303.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,18,Singapore Grand Prix,Q,89.929,26.742,37.797,25.39,False,True
0 days 01:29:42.301000,HAM,44,0 days 00:01:29.841000,15.0,6.0,,,0 days 00:00:26.626000,0 days 00:00:37.987000,0 days 00:00:25.228000,0 days 01:28:39.086000,0 days 01:29:17.073000,0 days 01:29:42.301000,313.0,279.0,257.0,305.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,18,Singapore Grand Prix,Q,89.841,26.626,37.987,25.228,False,True
0 days 00:21:52.760000,RUS,63,0 days 00:01:31.415000,2.0,1.0,,,0 days 00:00:27.023000,0 days 00:00:38.627000,0 days 00:00:25.765000,0 days 00:20:48.368000,0 days 00:21:26.995000,0 days 00:21:52.760000,315.0,280.0,257.0,303.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,18,Singapore Grand Prix,Q,91.415,27.023,38.627,25.765,False,True
0 days 00:30:38.137000,RUS,63,0 days 00:01:30.811000,5.0,2.0,,,0 days 00:00:27.002000,0 days 00:00:38.212000,0 days 00:00:25.597000,0 days 00:29:34.328000,0 days 00:30:12.540000,0 days 00:30:38.137000,313.0,279.0,257.0,303.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,18,Singapore Grand Prix,Q,90.811,27.002,38.212,25.597,False,True
0 days 00:46:29.122000,RUS,63,0 days 00:01:30.153000,8.0,3.0,,,0 days 00:00:26.827000,0 days 00:00:37.956000,0 days 00:00:25.370000,0 days 00:45:25.796000,0 days 00:46:03.752000,0 days 00:46:29.122000,313.0,279.0,258.0,304.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,18,Singapore Grand Prix,Q,90.153,26.827,37.956,25.37,False,True
0 days 01:29:58.242000,RUS,63,0 days 00:01:29.867000,16.0,6.0,,,0 days 00:00:26.727000,0 days 00:00:37.913000,0 days 00:00:25.227000,0 days 01:28:55.102000,0 days 01:29:33.015000,0 days 01:29:58.242000,314.0,280.0,261.0,304.0,True,SOFT,2.0,True,Mercedes,1,,,,False,True,2024,18,Singapore Grand Prix,Q,89.867,26.727,37.913,25.227,False,True
