lap_key,Driver,Team,season,round,session_key,event_name,speed_mean_session_z,speed_min_session_z,speed_q10_session_z,speed_q50_session_z,speed_q90_session_z,speed_std_session_z,throttle_mean_session_z,throttle_zero_frac_session_z,throttle_full_frac_session_z,throttle_mid_frac_session_z,throttle_diff_abs_mean_session_z,brake_active_frac_session_z,brake_on_count_session_z,rpm_mean_session_z,rpm_std_session_z,rpm_diff_abs_mean_session_z,gear_mean_session_z,gear_change_count_session_z
2018_r08_Q_OCO_lap13,OCO,Force India,2018,8,2018_8_Q,French Grand Prix,-1.0860263734941535,-0.6533787840633862,-0.9562732767372236,-0.7565344158359995,0.7844297427377966,1.5397434793010722,-0.42443612011630044,-1.3212223589541134,-1.5082353437470952,1.4579190409388576,0.1513111304064335,1.4626825428869625,1.4356319030444264,0.43844487271548194,-0.1744321002729965,0.5485694279777888,-0.3078696091212233,1.2598815766974243
2018_r08_Q_RIC_lap15,RIC,Red Bull Racing,2018,8,2018_8_Q,French Grand Prix,0.17316467003212374,1.6334469601584594,0.3170253797878816,0.3026137663344046,-1.3381448552586188,-1.6820061625562153,-0.5238858615952394,0.3764610199039734,1.0469002625660582,-0.5323498673543627,0.20676659691153465,-0.5684466246664462,-0.7490253407188308,-1.3876573815592075,-1.1178825137076225,-0.9268376252039882,0.21146373123320586,-0.06299407883487097
2018_r08_Q_SAI_lap15,SAI,Renault,2018,8,2018_8_Q,French Grand Prix,-0.6919562220864417,0.7758873060752672,-0.7379935070472077,-0.7565344158359995,-0.5537151125208223,-0.18843114001630717,-1.5607239717142158,0.5073697788977486,0.5896054722475853,-0.5618377825360732,-0.5088829147763939,0.5635143278119982,-0.31209389196617926,-0.9548289894819868,-0.21708013518065045,0.5951682705368905,-0.3569152114318355,0.3779644730092274
2018_r08_Q_VET_lap18,VET,Ferrari,2018,8,2018_8_Q,French Grand Prix,0.7147670956910283,-1.2250852201188476,0.4989251878628966,0.3026137663344046,0.27685755626038494,0.5293160781467479,1.6037797330578498,-1.514819322370047,0.11564569542604825,1.3219743989144606,1.3200259233295997,0.9472280274759892,1.4356319030444264,0.2510661899085653,1.5974230238748957,-0.8347421768834362,0.8052389917859668,-0.9449111825230678
2018_r09_Q_ALO_lap7,ALO,McLaren,2018,9,2018_9_Q,Austrian Grand Prix,-1.3569807933346545,-0.5475629414279009,-1.3396870309843651,-0.9386679716361955,-0.601810331626777,-0.21456631288374173,-0.17440272300852347,0.7209824019690942,0.7471446865136019,-0.8685912530706154,-0.85526301867989,0.41589619434293457,0.724568837309472,1.0729421333931586,-0.8369303390367187,-0.2823391435896609,0.2384056306102548,1.2932132892994856
2018_r09_Q_BOT_lap16,BOT,Mercedes,2018,9,2018_9_Q,Austrian Grand Prix,1.0236584210532749,-0.23466983204052894,0.11196231671050275,1.0490994977110422,0.8216019310035153,0.6651263979307612,-0.8424648516662616,0.8828392572298926,-0.8179026843485341,-0.5239631554597425,0.2498507986491348,-0.8455367928120047,-1.20761472884912,0.5843666126484639,-0.09821074160153415,0.40350495956000615,1.0236000068262667,1.2932132892994856
2018_r09_Q_GAS_lap11,GAS,Toro Rosso,2018,9,2018_9_Q,Austrian Grand Prix,-0.9794920740642489,0.3911163867342149,0.42082388004983523,-0.7178049194865025,-0.7692705978185663,-0.5201845276269361,-0.8758043017925458,0.6230222030257194,-0.5958189196656183,-0.3639628336962135,-0.8787858168348628,-0.5662520612739468,-1.20761472884912,-1.1652632002337158,-0.08830751651626964,0.05917199632729829,-1.3410045904927264,-0.36209972100385596
2018_r09_Q_HAM_lap19,HAM,Mercedes,2018,9,2018_9_Q,Austrian Grand Prix,0.9869828074677451,-0.5475629414279009,-0.6293054353038969,1.0490994977110422,1.0727923302912112,1.0352961954936164,0.5257991079593121,0.37022723136760516,0.1499847677023782,-0.3732531749599023,0.6599221022749873,-0.36011333085299935,0.724568837309472,1.0386886882573392,0.3180683174476903,0.6964237533452131,-0.07365880096277891,-0.36209972100385596
2018_r09_Q_OCO_lap18,OCO,Force India,2018,9,2018_9_Q,Austrian Grand Prix,-0.868283102329879,-1.4862422695900166,-1.0617116239789641,-1.6012571280852748,0.8634669975514626,0.9850796340294992,-1.2811560007431906,-1.1219653096698763,-1.7725314041795697,1.541589385500396,-0.08121594189284032,2.0304309783834724,0.724568837309472,0.4714384903023775,0.7398861283557383,1.2835188077817992,-0.5546489632812535,0.4655567841478148
2018_r09_Q_RIC_lap18,RIC,Red Bull Racing,2018,9,2018_9_Q,Austrian Grand Prix,0.019873245305496133,1.9555819336710747,1.3782947264017642,0.3865103412619629,-1.4391116625857712,-1.6799810550104308,1.5425498528614783,0.07713655917319527,0.8456538738639696,-0.33138929148772445,-1.2927802263396553,-1.1826364191724252,-1.20761472884912,-0.49139258921629997,-1.8988339875199098,-1.9637313181622147,-1.2286680723196557,0.05172853157197942
2018_r09_Q_SAI_lap10,SAI,Renault,2018,9,2018_9_Q,Austrian Grand Prix,-0.018459445382423518,0.07822327734684298,1.2547501010660382,-0.05521576303742327,-0.8111356643665255,-0.9538475964004163,1.0933299792228697,0.38707915576521873,1.2199887857953566,-0.7213379234996706,0.42672948076609263,0.17875124618406263,0.724568837309472,-1.6114417857036067,0.5513262522419022,0.5124561825888151,0.5205351888660094,-0.7759279735796913
2018_r09_Q_VET_lap16,VET,Ferrari,2018,9,2018_9_Q,Austrian Grand Prix,1.1927009412847682,0.3911163867342149,-0.13512693396096673,0.828236445561349,0.8634669975514626,0.6830772644676512,0.012148937166908826,-1.9393214988608483,0.22348089431839277,1.6409082466734757,1.7715426220569874,0.32946018520091486,0.724568837309472,0.10066165055229444,1.3130018866291007,-0.7090052378512597,1.4154396007538836,-1.6035844787313622
2019_r10_Q_BOT_lap16,BOT,Mercedes,2019,10,2019_10_Q,British Grand Prix,1.4096774826056089,1.235507891831865,0.8696348913001085,1.1952286093343936,-0.7886003723456486,-1.131549123047385,0.9057913199831212,0.3432644752221431,1.3151454070054946,-0.913371008690938,-1.3596197473895106,-1.4455903999669104,-0.2214037213850242,1.294185210550802,-0.831617367868607,-1.0422604350123499,0.4165610115282205,-0.40824829046386374
2019_r10_Q_GAS_lap20,GAS,Red Bull Racing,2019,10,2019_10_Q,British Grand Prix,-0.08178719138105128,-0.3530022548091027,0.18713662217850857,-1.1952286093343936,-0.5520202606419568,-0.2836302395898979,-0.48607817464241926,0.9189209708125347,0.34484157721538977,-1.0338838188367236,0.765428141846796,-0.7390586632062907,-1.5498260496951672,-0.05650213088767614,-0.05330508285347802,0.8630622751322485,0.14965849298913794,-1.0206207261596583
2019_r10_Q_HAM_lap15,HAM,Mercedes,2019,10,2019_10_Q,British Grand Prix,0.7615413347915885,0.706004509618209,0.9797152572874636,0.0,-0.7886003723456486,-0.9221313492175607,1.245021533354812,-0.46153683900131653,0.447296018870246,0.24355196870860268,-1.2064058668697437,-0.1895339790591422,-0.2214037213850242,0.4501231374788652,0.8139008891009274,-0.898416227465982,0.5461865180025154,0.8164965809277253
2019_r10_Q_RIC_lap20,RIC,Renault,2019,10,2019_10_Q,British Grand Prix,-0.652527296464145,0.1765011274045532,-1.4420527944343473,-0.5976143046671968,1.8137808563949622,1.5071664071419766,-1.265125126657643,0.7921493461726415,-1.6819275661581412,-0.011768964234744488,0.7182862748593772,0.9487130120255535,1.1070186069251187,-1.5478590798994056,-0.2737874525318324,0.6675455029588503,-1.8393697856295586,0.2041241452319308
2019_r10_Q_SAI_lap4,SAI,McLaren,2019,10,2019_10_Q,British Grand Prix,-1.4141662393034269,-0.08825056370227473,-1.0017313304849271,-0.5976143046671968,-0.07886003723457294,0.7089291600746565,-0.7967997471543311,0.18562298068352728,-0.3392856860117941,-0.02712560074598606,0.4759449794958127,1.1666616479141263,1.1070186069251187,0.527362592708668,-1.152119986286604,1.1621054253462069,-0.29159070296493256,1.4288690166235198
2019_r10_Q_VET_lap15,VET,Ferrari,2019,10,2019_10_Q,British Grand Prix,-0.0227380902486468,-1.6767607103432423,0.40729735415321866,1.1952286093343936,0.3943001861728109,0.12121514463819735,0.3971901951164434,-1.7784209338895298,-0.08606975092121562,1.74259742379979,0.6063662180572704,0.25880838229265946,-0.2214037213850242,-0.667309729951143,1.4969290004395928,-0.7520365409589708,1.0185544660746337,-1.0206207261596583
2019_r11_Q_BOT_lap18,BOT,Mercedes,2019,11,2019_11_Q,German Grand Prix,0.04084083699793907,0.9115378695115457,0.09804702022494644,0.061141784051570836,0.22923114293239297,0.09232761218355759,-0.623156150628591,0.8637438425935476,-1.2845147788123086,0.2790825533446031,-1.102093877705529,-1.545224153350755,-0.730296743340222,0.5531571740968172,0.26886044965222483,-1.4332664813374576,0.019796661022812703,0.15339299776947354
2019_r11_Q_GAS_lap14,GAS,Red Bull Racing,2019,11,2019_11_Q,German Grand Prix,-0.060879117544976144,-0.7458037114185379,-0.2083499179780041,-0.24456713620630072,1.0479137962622815,0.5318349429549126,0.2290547967922377,-1.2021527075831135,-0.7332647579891266,1.5518823125270997,0.28954729609101454,0.14832816419615924,-0.730296743340222,-0.5438221344405189,-1.1697437162587956,-0.5172535706888347,0.7688647908175861,-0.613571991077897
2019_r11_Q_HAM_lap15,HAM,Mercedes,2019,11,2019_11_Q,German Grand Prix,1.6377309306149188,0.7043701718952853,1.568752323599108,1.2839774650830569,-1.4081341637273839,-1.6516571156703674,1.5805533462449872,-0.514234872928852,1.1240589636225429,-0.4426987762056385,-0.5229392092105349,-0.2569063460882355,-0.730296743340222,1.496328486071525,-0.16616548399694392,0.6578052248470467,0.7735892039183662,-1.3805369799252674
2019_r11_Q_RIC_lap11,RIC,Renault,2019,11,2019_11_Q,German Grand Prix,-0.8535587558875072,0.49720247427902475,-0.26962930561859505,-1.4674028172377869,-0.5894515103974955,0.037940890137226416,-1.0158530578844573,1.1947089021626642,0.173485276262858,-1.1149362305219428,1.5441916625326653,0.5469466008432565,1.0954451150103315,-0.8663314594605352,-0.45705782995222854,1.0990893492003024,-1.6726692733820652,0.920357986616844
2019_r11_Q_SAI_lap11,SAI,McLaren,2019,11,2019_11_Q,German Grand Prix,-0.7641338941803426,-1.3673068042673193,-1.1888201202274467,0.3668507043094424,0.7204407349303447,0.9895536703947215,-0.17059893452420336,-0.3420651642442569,0.7202352969160344,-0.27332985914412716,-0.20870587170761756,1.1068557343995824,1.0954451150103315,-0.6393320662673345,1.5241065805557321,0.19362547797894758,0.11041861762329368,0.920357986616844
2019_r12_Q_BOT_lap17,BOT,Mercedes,2019,12,2019_12_Q,Hungarian Grand Prix,0.9658808736389364,1.057696299127125,1.3045578862998533,1.087295133860835,0.4514419419793738,-0.6067904850964889,0.2763146944203792,0.6648224409868952,0.4550238963300555,-0.764295425298254,0.7000459711782684,-1.0380831613694357,-1.1070186069251198,0.8270902033494252,-0.8486049214584374,-0.780023183438281,0.5008339136087638,0.35355339059327373
2019_r12_Q_GAS_lap18,GAS,Red Bull Racing,2019,12,2019_12_Q,Hungarian Grand Prix,-0.21995091732758176,0.8310470921713127,-0.18636541232854614,0.558340744415025,-1.4317158731345738,-1.4588898895063787,0.5956119394095812,0.714667884714787,1.4555381740598996,-1.2364574737916783,0.5572273009689424,-0.4814244303405499,1.5498260496951657,-0.11240213363947799,-0.9808161284306804,-0.9663060650266313,-0.07007613092920398,-1.0606601717798212
2019_r12_Q_HAM_lap20,HAM,Mercedes,2019,12,2019_12_Q,Hungarian Grand Prix,0.8010754409818641,0.37774867825968816,0.8253325403121524,0.558340744415025,0.42564525958054655,-0.1391681989681671,1.3221472371853702,-0.6359387960217845,0.2821459190896613,0.4231220035862001,-1.9995552145600728,-1.0380831613694357,-1.1070186069251198,0.8364586412035646,1.093123686623836,-0.6902581605459152,0.40486359506962183,-0.35355339059327373
2019_r12_Q_RIC_lap5,RIC,Renault,2019,12,2019_12_Q,Hungarian Grand Prix,-1.6799010947147284,-1.4354449773868099,-1.3578051469651349,-1.557476813368215,-0.5804253539734806,0.39220167890640933,-1.630083273784014,1.176156168638583,-1.4227886150742348,-0.3957865680582509,0.14984248986894913,0.41520956015623967,0.221403721385023,-1.3730607969322555,-0.5577884241435209,1.4478548156318343,-1.94144522714596,1.414213562373095
2019_r12_Q_SAI_lap19,SAI,McLaren,2019,12,2019_12_Q,Hungarian Grand Prix,-0.4560823171842978,0.1510994713038759,-0.8253325403121373,-0.852204294107135,-0.32245852998526703,0.32005931292579765,-0.3300011010261105,-0.5033121600914876,-0.014797430052667785,0.4370916203966054,0.2558013332919651,0.8012835279239701,0.221403721385023,-1.0116672708316263,-0.05098757716826255,0.049236845833868684,0.8689083117706495,0.7071067811865475
2019_r12_Q_VET_lap17,VET,Ferrari,2019,12,2019_12_Q,Hungarian Grand Prix,0.5889780146058176,-0.9821465634751854,0.23961267299385802,0.20570448478448503,1.457512555533401,1.4925875817387906,-0.23398949620521292,-1.4163955382269922,-0.755121944352709,1.5363258431653761,0.3366381192519507,1.341097664999209,0.221403721385023,0.8335813568503276,1.3450733645770707,0.9394957475451213,0.23691553762612336,-1.0606601717798212
2019_r13_Q_BOT_lap18,BOT,Mercedes,2019,13,2019_13_Q,Belgian Grand Prix,0.8293538150445147,0.5908993240588318,1.034861945594449,0.9091219567475234,-0.2793272061188299,-1.1089040133827188,0.895451384661707,0.49183977690683744,1.1498605888617226,-0.9324451705075546,-0.4718508529872536,-1.47078051968272,0.40824829046386374,-0.25461888407591526,1.033183571493722,-1.225341731370615,0.9807416774469664,-1.6782927833565469
2019_r13_Q_GAS_lap3,GAS,Toro Rosso,2019,13,2019_13_Q,Belgian Grand Prix,-0.8764400238523679,-0.5908993240588318,-1.072838530753868,-1.0744168579743356,-0.8673844821584787,0.03359043755122265,-0.11379742624846453,0.9656253052729228,0.8858922055114782,-1.2605781954559039,1.6009110409962821,0.8222869505497756,0.40824829046386374,0.7407369671487267,-0.9449141798355165,0.8894610585157117,-0.8729800602999451,0.2581988897471616
2019_r13_Q_HAM_lap14,HAM,Mercedes,2019,13,2019_13_Q,Belgian Grand Prix,0.7112622698851229,1.0636187833058974,0.9209321901161601,0.16529490122682627,-0.779175890752528,-1.3322502940530239,1.3527075076930999,-0.8392787072995659,0.11873855918029091,0.7262627726939663,-1.318859278837538,-0.48157503387278916,-2.0412414523193143,1.1342584274249623,0.6774292276891766,-1.2858973447218558,0.21027166747557183,-0.1290994448735801
2019_r13_Q_RIC_lap10,RIC,Renault,2019,13,2019_13_Q,Belgian Grand Prix,-0.334909996061648,0.8272590536823646,-0.21836536466671305,-0.8264745061341032,1.4848446220001168,1.0057444199571073,-1.0201975253616693,0.47630781371382774,-1.3560475281610047,0.1234350962055565,-0.09436609681061446,0.032890184464227805,0.40824829046386374,-0.007364506454410362,-1.3371533464042682,0.7799129335887277,-1.5602367892037794,1.4200938936093868
2019_r13_Q_SAI_lap3,SAI,McLaren,2019,13,2019_13_Q,Belgian Grand Prix,-1.3629147901197607,-1.5363382425529628,-1.2437331639712974,-0.5785321542938708,-0.5733558441386543,0.6899096742321636,-1.1461132632318318,0.5240709624220227,-0.9997615080499167,-0.06878748059583512,-0.31931253338447924,1.3627612781042062,0.40824829046386374,-1.7549198596380096,-0.27529813387597196,0.2073534093697914,0.5071636319961381,-0.1290994448735801
2019_r13_Q_VET_lap9,VET,Ferrari,2019,13,2019_13_Q,Belgian Grand Prix,1.0336487251041473,-0.3545395944352991,0.5791429236813014,1.405006660427988,1.0143988011684077,0.7119097756952489,0.03194932248714548,-1.6185651510160426,0.20131768265742478,1.4121129776597723,0.6034777210236074,-0.26558285956269945,0.40824829046386374,0.14190785559469368,0.8467528609328518,0.6345116746182086,0.7350398725850348,0.2581988897471616
2019_r14_Q_BOT_lap2,BOT,Mercedes,2019,14,2019_14_Q,Italian Grand Prix,-0.3161892083010372,0.8951435925492937,1.4169542253689325,1.0660035817780522,-1.482407821863147,-1.4687189966987162,0.9428042160201879,0.18762566890286522,0.4314477053304219,-0.4679616405335534,-0.5181667235931307,-0.5263890782628898,-0.6454972243679021,-0.8093055790957978,1.705027145672541,-1.2709670740388614,0.9983266879097374,-1.3521679662509476
2019_r14_Q_GAS_lap8,GAS,Toro Rosso,2019,14,2019_14_Q,Italian Grand Prix,-0.19944788627611648,-0.1790287185098557,-0.42236135563880783,0.21320071635561041,0.8138709610229129,0.2194891922978066,-0.441267484263763,1.1182946496635242,0.4351470776883966,-0.6169975902862515,-0.4431784512650375,-0.5831738966096439,-0.6454972243679021,1.4257034403803932,-0.8728111565318828,0.6382858786011641,-0.4088092417882431,-0.5795005569646918
2019_r14_Q_HAM_lap2,HAM,Mercedes,2019,14,2019_14_Q,Italian Grand Prix,-1.1511216586368986,0.8951435925492937,0.9877805898004609,0.21320071635561041,-0.9010714211324972,-0.9336537072178361,1.1400814266309276,-0.0016510994169384786,0.37333002944571775,-0.37932504422854707,1.5408332962630735,-0.5263890782628898,1.290994448735806,0.9847990617008084,-0.46628458318333765,1.3017184315147992,-0.028067190978748657,1.3521679662509476
2019_r14_Q_RIC_lap10,RIC,Renault,2019,14,2019_14_Q,Italian Grand Prix,-0.025291595906539288,0.358057437019719,-0.07493507922623702,-1.9188064472004938,0.8138709610229129,0.4980104685226571,-0.6768372462726343,0.21234464984015292,0.36541474896142057,-0.40468128446505386,-0.5545826623546338,-0.9116619045231056,-0.6454972243679021,-1.0147254267451244,-0.9658789112941096,-1.0709959859667326,-1.7570217224563227,0.5795005569646918
2019_r14_Q_SAI_lap13,SAI,McLaren,2019,14,2019_14_Q,Italian Grand Prix,-0.17940327136565445,-1.7902871850985798,-1.0354665493080546,0.21320071635561041,-0.05813364007306167,1.1999045241476187,-1.4024740925015984,0.36398132942224004,-2.0402155566259834,2.0175698755322924,-0.9750161793019689,1.395135903857944,-0.6454972243679021,-0.5586814941501911,0.31961082444801175,0.36672788727420985,0.7274201444351749,-0.5795005569646918
2019_r14_Q_VET_lap14,VET,Ferrari,2019,14,2019_14_Q,Italian Grand Prix,1.871453620486169,-0.1790287185098557,-0.8719718309962532,0.21320071635561041,0.8138709610229129,0.48496851894848214,0.4376931803868699,-1.8805951984118445,0.43487599520002534,-0.14860431601888657,0.9501107202516927,1.1524780538005908,1.290994448735806,-0.027790002090106247,0.28033668088877184,0.03523086261541559,0.4681513228783884,0.5795005569646918
2019_r15_Q_BOT_lap8,BOT,Mercedes,2019,15,2019_15_Q,Singapore Grand Prix,0.28845536727233356,0.609937545592835,1.0415540479662295,1.1317441560693597,-0.44463050485614486,-1.4836279207672036,-0.48505374979273447,0.5626170319744512,0.7873307845918057,-0.6956201825587232,0.0023364006114827123,0.838753701858675,1.2909944487358047,1.1920624077701987,-1.0736039593388065,-0.5964807813980653,-0.8800628872952722,1.7351072884708925
2019_r15_Q_GAS_lap8,GAS,Toro Rosso,2019,15,2019_15_Q,Singapore Grand Prix,-1.3918512513330477,-0.8539125638299648,-1.3478934738386494,-1.1964152507019021,-1.6405332420553778,-0.44633073564696424,-0.44936421776692065,0.7176147476170035,0.9184164415473474,-0.8736984373594348,-1.473382758192561,-1.4283683945544488,-0.645497224367904,-0.028888914472334694,-1.3997153428297544,-0.0668627936399558,-0.7119439236480094,0.06940429153883475
2019_r15_Q_HAM_lap17,HAM,Mercedes,2019,15,2019_15_Q,Singapore Grand Prix,1.166664532248903,1.3418626003042349,1.0415540479662295,0.7437175882741495,0.2913096411126079,-0.284951877694683,1.5653354719994899,-0.09747975304015266,-1.1833306149815934,0.2859562901209925,-0.08200496890662674,0.49080411975385163,-0.645497224367904,0.7542074718759277,0.9580142634909652,-0.6125168436079979,-0.02320888129100689,0.06940429153883475
2019_r15_Q_RIC_lap17,RIC,Renault,2019,15,2019_15_Q,Singapore Grand Prix,-0.6370005150730895,0.609937545592835,-0.8577503924427706,-1.002401966804297,-0.07666043187175543,-0.007238778874612028,-0.7499573331609329,0.43578410931184697,-1.2361432260956124,-0.2471043154695408,0.10006325452337388,-0.6642303339332113,-0.645497224367904,-1.2625568649114962,0.25260807170139526,-1.1329663894404072,-0.5936327583505498,-0.763447206927194
2019_r15_Q_SAI_lap18,SAI,McLaren,2019,15,2019_15_Q,Singapore Grand Prix,-0.43704140893769755,-1.2198750911856648,-0.30633942587241125,-0.4203621151114815,1.3032273418196592,1.268258163926485,-0.8188303226548521,0.34382591037330734,-0.06361095768839815,-0.33902389003321054,-0.21073943296421685,1.182472893907515,-0.645497224367904,-1.1022915884114362,0.8651940686428581,1.4040718940535257,1.7849317275299017,-1.1798729561602084
2019_r15_Q_VET_lap13,VET,Ferrari,2019,15,2019_15_Q,Singapore Grand Prix,1.0107732758226398,-0.4879500364742649,0.42887519622138964,0.7437175882741495,0.5672871958509065,0.9538911490570214,0.9378701513759554,-1.9623620462364533,0.7773375726264234,1.8694905352999167,1.6637275049285558,-0.41943198703237144,1.2909944487358047,0.4474674881491333,0.39750289833333896,1.0047549140328809,0.42391672305494965,0.06940429153883475
2019_r16_Q_BOT_lap15,BOT,Mercedes,2019,16,2019_16_Q,Russian Grand Prix,0.44567478318944037,-0.22587697572631282,0.793613303356069,-0.03999360153559506,-0.7021978076057329,-0.789980859369316,0.998609084684382,0.3382221085410961,0.2361751932555964,-0.3533272407990204,-0.7595585662242346,0.2783161706736738,1.7928429140015905,0.1288205877960179,0.2807787508968079,-0.5858667262728873,0.39710482120232704,0.22140372138502384
2019_r16_Q_GAS_lap10,GAS,Toro Rosso,2019,16,2019_16_Q,Russian Grand Prix,-1.1584995377357856,0.0,-0.7836931370641272,-1.4797632568168535,0.050156986257549295,0.7489604995037517,-1.22865473192305,1.0851856869633707,-0.34310910161043945,-0.9026884157397456,-0.4886067128701111,-0.996859578057769,-0.5976143046671968,-0.35443756263865345,-1.4324600209096967,-0.844085158865657,-0.21183788514266477,-0.22140372138502384
2019_r16_Q_HAM_lap17,HAM,Mercedes,2019,16,2019_16_Q,Russian Grand Prix,0.9630942076061525,1.8070158058105026,1.5673862741282376,0.9198528353185772,-1.3793171220826699,-1.6161096793844272,1.2839145685136686,-0.006141461339828087,1.6206495066961297,-0.3344933628211591,0.9957326132132642,1.1132605365960688,0.5976143046671968,1.5705850817197287,-1.0851774953866462,1.563848568941767,0.09794120168915728,1.107018606925119
2019_r16_Q_RIC_lap17,RIC,Renault,2019,16,2019_16_Q,Russian Grand Prix,-0.8884212396894482,-0.9035079029052513,-1.0812981258226542,-0.7598784291762243,0.4263343831891904,0.9894424612934098,-0.4928809882022499,0.30073678820411515,-0.6484075813371394,-0.1340754714280581,-1.1579158978830781,-1.3598658130981076,-0.5976143046671968,-1.0142194864024858,0.8708134537155792,-0.9633460603614861,-1.8661790856787415,-1.107018606925119
2019_r16_Q_SAI_lap19,SAI,McLaren,2019,16,2019_16_Q,Russian Grand Prix,-0.558076090508297,-0.9035079029052513,-0.3075251550504858,0.199968007677948,0.050156986257549295,0.30856354843306616,-0.7519096150937085,0.17582454317875604,0.4055527754263585,-0.24300310207095646,0.05036894234560411,0.9152815453712729,-0.5976143046671968,-0.9739852425955685,0.6943234763362165,0.7513471109557693,0.9532215268226191,1.107018606925119
2019_r16_Q_VET_lap20,VET,Ferrari,2019,16,2019_16_Q,Russian Grand Prix,1.1962278771380201,0.22587697572631282,-0.1884831595470733,1.1598144445321203,1.5548665739841139,0.35912402952351535,0.1909216820208859,-1.8938276655475068,-1.2708607924304094,1.9675875928589426,1.3599796214185509,0.049867138514856336,-0.5976143046671968,0.6432366221209899,0.6717218353477282,0.07810226560246845,0.6297494211073532,-1.107018606925119
2019_r17_Q_BOT_lap20,BOT,Mercedes,2019,17,2019_17_Q,Japanese Grand Prix,0.5240054526444715,1.253201029569005,0.9535792482765493,0.7905694150420949,-0.6083811305998367,-0.3931811310721388,0.7809553883657125,0.08584719099615942,0.2872314421184304,-0.27038164310214824,-1.0495353325247416,-0.12087237765410626,0.40824829046386263,0.0010949752682122152,0.9524177324829637,-1.035713353743016,0.670261161449679,-0.7128324356402502
2019_r17_Q_GAS_lap14,GAS,Toro Rosso,2019,17,2019_17_Q,Japanese Grand Prix,-0.40782118651853067,-0.8951435925492937,-0.9161839836382553,0.0,0.10271369737398371,0.9254237069668014,-0.9634162994378358,1.2738286475526694,0.14912394684468036,-1.1619114138563928,0.533072843955953,-0.7074146855536627,-0.8164965809277264,-0.8418698300195231,0.23862190070261982,1.6696033391297536,0.044959949225934964,0.14256648712805126
2019_r17_Q_HAM_lap19,HAM,Mercedes,2019,17,2019_17_Q,Japanese Grand Prix,0.6874410593706025,0.7161148740394303,1.1405555714680298,0.5270462766947299,-0.6557874524647419,-1.63923861940763,0.9072411742601996,-0.5759307465939789,-1.1529118195506483,1.2775352109054132,-1.2924757224115018,-0.49613125327521446,-0.8164965809277264,1.5240109168428246,0.6956113211142574,-0.8323899659908993,0.08668384122972407,0.14256648712805126
2019_r17_Q_RIC_lap7,RIC,Renault,2019,17,2019_17_Q,Japanese Grand Prix,-1.6072176190062457,0.7161148740394303,-1.0657650421914417,-1.8446619684315546,0.007901053644146373,0.5563516674167889,-1.5212688606833116,0.7362660006203217,-1.1834480996174581,0.20823735558487735,1.2581119466166277,-0.38178185037749685,0.40824829046386263,-1.3124574078693874,-1.452866014659659,0.5460498565047796,-1.9450618443070202,1.8533643326646543
2019_r17_Q_SAI_lap20,SAI,McLaren,2019,17,2019_17_Q,Japanese Grand Prix,-0.3664799082470555,-0.8951435925492937,-0.6918123958084809,-0.26352313834736496,-0.7506000961945792,-0.3730467335909217,0.33743649648341484,0.05883208326869016,1.3745587817104277,-1.0014106205173923,0.59888258886968,-0.29526641393281944,-0.8164965809277264,0.15946474607576613,-1.037617940916363,0.03632453783992761,0.34294656786183647,-0.7128324356402502
2019_r17_Q_VET_lap15,VET,Ferrari,2019,17,2019_17_Q,Japanese Grand Prix,1.1700722017568093,-0.8951435925492937,0.5796266018935883,0.7905694150420949,1.9041539282410007,0.9236911096870675,0.45905210101178856,-1.5788431758438612,0.525445748494568,0.947931110985641,-0.04805632450601597,2.0014665807932968,1.6329931618554516,0.469756599702137,0.6038330012761821,-0.3838744137405692,0.8002103245398354,-0.7128324356402502
2019_r18_Q_BOT_lap15,BOT,Mercedes,2019,18,2019_18_Q,Mexican Grand Prix,0.36750257873305214,0.0,0.09049866402332861,0.6117609802904954,-0.637104390547058,-0.9427653574539242,0.35656031954708006,-0.18094749872271207,-0.9122755835580237,0.2657316532148374,-0.20409506784189219,-0.766741425772743,2.0412414523193165,0.7471711701458538,-0.257812811668783,-0.5003691481484593,0.06605158176075754,0.21540521369642368
2019_r18_Q_GAS_lap21,GAS,Toro Rosso,2019,18,2019_18_Q,Mexican Grand Prix,-0.7634514474224177,0.5590169943749475,-1.1312333002916655,-0.8564653724066936,-0.5663150138196041,-0.4729416466663172,-0.484295924371987,1.1854651895338275,1.1627483098801263,-1.203100491413803,-0.6632287430834607,-0.04995145366489977,-0.4082482904638616,-1.0069483631478873,0.6736987660619329,-0.22583314716873207,0.11876148002413758,-0.8185398120464115
2019_r18_Q_HAM_lap19,HAM,Mercedes,2019,18,2019_18_Q,Mexican Grand Prix,1.0927417592698636,1.118033988749895,-0.9954853042566725,1.2235219605809908,0.023596458909155762,-0.28529624135291826,1.7243389599049181,-0.23436181290001318,-0.1135361295683821,0.2248511824756951,-0.29363198093156345,-0.38343534505528526,-0.4082482904638616,0.10652423040764572,1.4269347747479453,0.41646816823488736,0.6983592060036065,-1.335512324917829
2019_r18_Q_RIC_lap13,RIC,Renault,2019,18,2019_18_Q,Mexican Grand Prix,-1.5167682663795634,0.5590169943749475,-0.1809973280466765,-1.468226352697189,-0.873068979638562,-0.2423581515570823,-1.268737421355704,0.4640801845792393,-0.14429475941436118,-0.40400906271905634,-0.4790329988932652,-1.0590676873853415,-0.4082482904638616,-1.1628017618015218,-0.6006514772346656,-1.6176213681369078,-1.9183704810469806,1.5078364958749675
