dataset,task,target,feature_config,class_name,rank,feature,coef,abs_coef
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,12,num__gear_change_count,0.594390502455875,0.594390502455875
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,13,num__rpm_diff_abs_mean,-0.569116038540626,0.569116038540626
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,14,num__brake_active_frac,-0.526015682825969,0.526015682825969
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,15,num__brake_mean,-0.526015682825969,0.526015682825969
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,16,num__speed_mean,-0.43705776044839556,0.43705776044839556
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,17,num__throttle_full_frac,0.39934677543879377,0.39934677543879377
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,18,num__rpm_std,0.38366367931343787,0.38366367931343787
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,19,num__speed_q90,-0.34218626755653975,0.34218626755653975
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,20,num__throttle_max,-0.3155081124040402,0.3155081124040402
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,21,num__rpm_min,-0.30938016458954054,0.30938016458954054
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,22,num__speed_diff_std,-0.29603304285081944,0.29603304285081944
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,23,num__throttle_diff_mean,-0.2520528794466531,0.2520528794466531
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,24,num__gear_std,-0.24890784725522722,0.24890784725522722
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,25,num__throttle_mid_frac,0.2333502580576639,0.2333502580576639
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,26,num__gear_max,-0.22988495363126032,0.22988495363126032
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,27,num__rpm_mean,0.20774357514415814,0.20774357514415814
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,28,num__speed_diff_mean,-0.15808870125100793,0.15808870125100793
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,29,num__speed_q50,-0.15787174309290883,0.15787174309290883
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,LEC,30,num__first_brake_frac_pos,0.1519083367556201,0.1519083367556201
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,1,num__throttle_mid_frac,-1.2755459740629804,1.2755459740629804
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,2,num__throttle_zero_frac,1.2323762426830411,1.2323762426830411
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,3,num__rpm_diff_std,1.1768984541797838,1.1768984541797838
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,4,num__gear_change_count,-1.1092894218650722,1.1092894218650722
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,5,num__speed_diff_abs_mean,-0.8631368322494524,0.8631368322494524
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,6,num__speed_std,-0.7444491119256493,0.7444491119256493
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,7,num__gear_mean,0.7384801381157249,0.7384801381157249
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,8,num__n_samples,0.71851150817185,0.71851150817185
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,9,num__throttle_diff_std,-0.7095475076986364,0.7095475076986364
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,10,num__rpm_mean,-0.5974433076680697,0.5974433076680697
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,11,num__rpm_min,0.5772381220710876,0.5772381220710876
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,12,num__rpm_diff_abs_mean,0.51183384932307,0.51183384932307
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,13,num__gear_max,0.4796131832876287,0.4796131832876287
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,14,num__throttle_full_frac,0.47384491095774556,0.47384491095774556
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,15,num__throttle_std,0.4347357929731813,0.4347357929731813
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,16,num__first_brake_frac_pos,-0.38952712461165645,0.38952712461165645
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,17,num__gear_min,-0.38361807227686334,0.38361807227686334
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,18,num__speed_q50,-0.37274514494782546,0.37274514494782546
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,19,num__gear_std,-0.3361270502303028,0.3361270502303028
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,20,num__brake_std,0.327360455578993,0.327360455578993
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,21,num__rpm_max,-0.3022901808641738,0.3022901808641738
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,22,num__throttle_mean,-0.27098013305670265,0.27098013305670265
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,23,num__rpm_std,0.248116863297246,0.248116863297246
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,24,num__speed_q10,0.23759118716088892,0.23759118716088892
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,25,num__speed_diff_mean,0.23315809362996612,0.23315809362996612
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,26,num__last_brake_frac_pos,0.22350204813448932,0.22350204813448932
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,27,num__throttle_max,0.20598677832124157,0.20598677832124157
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,28,num__throttle_diff_abs_mean,0.19359786476345428,0.19359786476345428
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,29,num__speed_range,0.174408355667274,0.174408355667274
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,no_time_features,SAI,30,num__brake_active_frac,0.1284360175240813,0.1284360175240813
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,1,num__throttle_mid_frac,1.0414843729685301,1.0414843729685301
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,2,num__throttle_mean,0.9351678467099555,0.9351678467099555
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,3,num__throttle_full_frac,-0.8711292202533042,0.8711292202533042
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,4,num__brake_on_count,-0.8013203472743989,0.8013203472743989
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,5,num__throttle_diff_abs_mean,0.7817235538558507,0.7817235538558507
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,6,num__rpm_std,-0.6381049333917482,0.6381049333917482
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,7,num__gear_std,0.5976936805480813,0.5976936805480813
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,8,num__throttle_std,-0.5923740795440811,0.5923740795440811
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,9,num__speed_q50,0.5287989721996987,0.5287989721996987
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,10,num__gear_change_count,0.515284926237628,0.515284926237628
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,11,num__rpm_diff_std,0.4880225091527976,0.4880225091527976
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,12,num__brake_active_frac,0.39545912442695447,0.39545912442695447
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,13,num__brake_mean,0.39545912442695447,0.39545912442695447
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,14,num__brake_std,0.38825304771400115,0.38825304771400115
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,15,num__rpm_mean,0.3839693925738964,0.3839693925738964
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,16,num__rpm_max,0.33954225260194315,0.33954225260194315
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,17,num__speed_mean,0.3182480702135042,0.3182480702135042
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,18,num__speed_q90,0.27597195791045365,0.27597195791045365
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,19,num__rpm_min,-0.27054598114191175,0.27054598114191175
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,20,num__speed_diff_abs_mean,-0.2651910388767077,0.2651910388767077
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,21,num__gear_max,-0.26297951076438625,0.26297951076438625
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,22,num__gear_min,0.23826219576298086,0.23826219576298086
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,23,num__first_brake_frac_pos,0.23608531800352028,0.23608531800352028
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,24,num__throttle_diff_mean,0.19739563096803878,0.19739563096803878
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,25,num__speed_diff_std,0.1921614454795922,0.1921614454795922
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,26,num__gear_mean,0.19213005124470775,0.19213005124470775
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,27,num__speed_q10,-0.15077473598987065,0.15077473598987065
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,28,num__speed_std,-0.13006498276886647,0.13006498276886647
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,29,num__throttle_zero_frac,-0.11495659792748229,0.11495659792748229
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,HAM,30,num__throttle_max,0.11151019376554537,0.11151019376554537
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,1,num__rpm_diff_std,-1.6837023333823933,1.6837023333823933
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,2,num__speed_diff_abs_mean,1.136754094824026,1.136754094824026
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,3,num__throttle_zero_frac,-1.1277894537536028,1.1277894537536028
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,4,num__throttle_diff_abs_mean,-0.966459397956247,0.966459397956247
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,5,num__gear_mean,-0.9200053893900356,0.9200053893900356
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,6,num__speed_std,0.8805659343880977,0.8805659343880977
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,7,num__throttle_diff_std,0.8165607192429586,0.8165607192429586
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,8,num__n_samples,-0.8073215297329043,0.8073215297329043
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,9,num__brake_on_count,0.7631931853078541,0.7631931853078541
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,10,num__brake_std,-0.7143033144048183,0.7143033144048183
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,11,num__throttle_mean,-0.6592385762239317,0.6592385762239317
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,12,num__gear_change_count,0.5838521183729591,0.5838521183729591
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,13,num__rpm_diff_abs_mean,-0.5703014104582924,0.5703014104582924
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,14,num__brake_active_frac,-0.5271273192414617,0.5271273192414617
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,15,num__brake_mean,-0.5271273192414617,0.5271273192414617
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,16,num__speed_mean,-0.42783180080523364,0.42783180080523364
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,17,num__throttle_full_frac,0.4066548794204648,0.4066548794204648
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,18,num__rpm_std,0.3936912730881101,0.3936912730881101
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,19,num__speed_q90,-0.3343508889898612,0.3343508889898612
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,20,num__rpm_min,-0.3174095241774872,0.3174095241774872
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,21,num__throttle_max,-0.31271671479983904,0.31271671479983904
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,22,num__speed_diff_std,-0.2903193191279918,0.2903193191279918
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,23,num__throttle_diff_mean,-0.24966304787195157,0.24966304787195157
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,24,num__gear_std,-0.23407052025343306,0.23407052025343306
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,25,num__throttle_mid_frac,0.2298931140025083,0.2298931140025083
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,26,num__gear_max,-0.22667014331398191,0.22667014331398191
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,27,num__rpm_mean,0.2153320538917394,0.2153320538917394
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,28,num__speed_q50,-0.1697491674001861,0.1697491674001861
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,29,num__speed_diff_mean,-0.14969952039204656,0.14969952039204656
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,LEC,30,num__throttle_std,0.1491395137333897,0.1491395137333897
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,1,num__throttle_mid_frac,-1.2713774869710373,1.2713774869710373
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,2,num__throttle_zero_frac,1.2427460516810838,1.2427460516810838
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,3,num__rpm_diff_std,1.1956798242295956,1.1956798242295956
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,4,num__gear_change_count,-1.0991370446105877,1.0991370446105877
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,5,num__speed_diff_abs_mean,-0.8715630559473191,0.8715630559473191
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,6,num__speed_std,-0.7505009516192305,0.7505009516192305
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,7,num__gear_mean,0.7278753381453283,0.7278753381453283
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,8,num__n_samples,0.7147543621202548,0.7147543621202548
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,9,num__throttle_diff_std,-0.7130191596376481,0.7130191596376481
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,10,num__rpm_mean,-0.5993014464656357,0.5993014464656357
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,11,num__rpm_min,0.5879555053194001,0.5879555053194001
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,12,num__rpm_diff_abs_mean,0.5126348749511517,0.5126348749511517
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,13,num__gear_max,0.4896496540783684,0.4896496540783684
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,14,num__throttle_full_frac,0.46447434083283945,0.46447434083283945
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,15,num__throttle_std,0.4432345658106904,0.4432345658106904
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,16,num__first_brake_frac_pos,-0.38152978205693094,0.38152978205693094
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,17,num__gear_min,-0.38138337790060384,0.38138337790060384
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,18,num__gear_std,-0.3636231602946482,0.3636231602946482
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,19,num__speed_q50,-0.3590498047995122,0.3590498047995122
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,20,num__brake_std,0.3260502666908172,0.3260502666908172
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,21,num__rpm_max,-0.30048986128037153,0.30048986128037153
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,22,num__throttle_mean,-0.27592927048602467,0.27592927048602467
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,23,num__rpm_std,0.2444136603036387,0.2444136603036387
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,24,num__speed_q10,0.24284494515537106,0.24284494515537106
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,25,num__speed_diff_mean,0.22907797417061004,0.22907797417061004
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,26,num__last_brake_frac_pos,0.20787788285016015,0.20787788285016015
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,27,num__throttle_max,0.20120652103429373,0.20120652103429373
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,28,num__speed_range,0.1925491435362694,0.1925491435362694
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,29,num__throttle_diff_abs_mean,0.18473584410039545,0.18473584410039545
long_qualifying_2018_2025_top5,same_team_ferrari_lec_sai_ham_long_qual,Driver,style_core_no_time_context,SAI,30,num__speed_min,-0.14005091648502924,0.14005091648502924
