n_samples,speed_mean,speed_std,speed_min,speed_max,speed_q10,speed_q50,speed_q90,speed_range,throttle_mean,throttle_std,throttle_min,throttle_max,throttle_zero_frac,throttle_full_frac,throttle_mid_frac,brake_mean,brake_std,brake_min,brake_max,brake_active_frac,brake_on_count,first_brake_frac_pos,last_brake_frac_pos,rpm_mean,rpm_std,rpm_min,rpm_max,gear_mean,gear_std,gear_min,gear_max,gear_change_count,speed_diff_mean,speed_diff_std,speed_diff_abs_mean,throttle_diff_mean,throttle_diff_std,throttle_diff_abs_mean,rpm_diff_mean,rpm_diff_std,rpm_diff_abs_mean,drs_active_frac,lap_key,Driver,season,round,LapNumber,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Compound,TyreLife,Team,session_key,event_name
319,203.60815047021944,58.312755188189016,93.0,315.0,123.0,204.0,279.2,222.0,66.59561128526646,41.25800222955799,0.0,100.0,0.12539184952978055,0.5329153605015674,0.34169278996865204,0.219435736677116,0.41451456200608955,0.0,1.0,0.219435736677116,11,0.07861635220125786,0.9213836477987422,10469.040752351097,1282.4382418837847,6608.0,12586.0,5.191222570532916,1.587426443794333,3,8,37,-0.015723270440251572,10.132703306083217,7.223270440251572,0.0,18.25839766171998,6.830188679245283,-0.8364779874213837,491.4905594430332,370.23899371069183,1.0,2021_r11_Q_STR_lap11,STR,2021,11,11.0,76.893,27.778,27.43,21.685,SOFT,2.0,Aston Martin,2021_11_Q,Hungarian Grand Prix
313,206.59105431309905,57.299361626418815,97.0,309.0,127.2,209.0,282.0,212.0,68.0702875399361,42.582365649880614,0.0,100.0,0.19169329073482427,0.5654952076677316,0.24281150159744408,0.20447284345047922,0.4039617033256344,0.0,1.0,0.20447284345047922,11,0.08333333333333333,0.9230769230769231,10530.11821086262,1098.0644956569854,7010.0,12512.0,5.166134185303514,1.5268547174143452,3,8,40,-0.02564102564102564,10.253662959614607,7.256410256410256,0.0,19.63345789234004,7.012820512820513,-0.17307692307692307,499.09933882180917,385.03205128205127,1.0,2021_r11_Q_VER_lap10,VER,2021,11,10.0,75.65,27.43,26.825,21.395,SOFT,2.0,Red Bull Racing,2021_11_Q,Hungarian Grand Prix
287,221.1567944250871,57.92972425211536,104.0,316.0,134.6,233.0,289.80000000000007,212.0,76.48432055749129,35.655288225876255,0.0,100.0,0.059233449477351915,0.6132404181184669,0.32752613240418116,0.14634146341463414,0.35406559058402326,0.0,1.0,0.14634146341463414,9,0.04195804195804196,0.8426573426573427,10759.533101045296,1054.3107506164986,7501.0,12390.0,5.564459930313589,1.6242884308538277,3,8,30,-0.01048951048951049,9.30628320695001,5.835664335664336,0.0,14.554193945509617,5.510489510489511,-0.3881118881118881,421.1493710078197,297.493006993007,1.0,2021_r13_Q_HAM_lap15,HAM,2021,13,15.0,68.923,24.149,23.438,21.336,SOFT,2.0,Mercedes,2021_13_Q,Dutch Grand Prix
289,219.52595155709344,56.48850839881192,101.0,308.0,135.8,232.0,285.2,207.0,75.1833910034602,37.7503348162496,0.0,100.0,0.10726643598615918,0.6193771626297578,0.27335640138408307,0.16608996539792387,0.3728069282712067,0.0,1.0,0.16608996539792387,11,0.041666666666666664,0.84375,10549.629757785468,990.8503947649432,7538.0,12042.0,5.695501730103806,1.4424180992650064,3,8,28,-0.017361111111111112,8.941722506003575,5.78125,0.0,18.30291003309153,6.430555555555555,-0.4513888888888889,428.38368665786044,294.06944444444446,1.0,2021_r13_Q_LEC_lap11,LEC,2021,13,11.0,69.437,24.278,23.627,21.532,SOFT,2.0,Ferrari,2021_13_Q,Dutch Grand Prix
290,218.15172413793104,57.69497780695552,101.0,312.0,131.9,228.0,285.1,211.0,72.62758620689655,39.82530099936188,0.0,100.0,0.1724137931034483,0.593103448275862,0.23448275862068965,0.1724137931034483,0.37839265935451577,0.0,1.0,0.1724137931034483,14,0.03806228373702422,0.8408304498269896,10607.565517241379,933.123150517518,7220.0,12051.0,5.2620689655172415,1.5696987552006632,3,8,35,0.0,8.551721723983098,5.986159169550173,0.0,18.12514367759145,6.671280276816609,0.006920415224913495,437.164815991441,314.13148788927333,1.0,2021_r13_Q_OCO_lap8,OCO,2021,13,8.0,69.919,24.325,23.843,21.751,SOFT,2.0,Alpine,2021_13_Q,Dutch Grand Prix
289,219.2941176470588,57.16994645596389,101.0,309.0,134.0,231.0,285.2,208.0,73.91349480968859,39.54809121369417,0.0,100.0,0.15570934256055363,0.6262975778546713,0.2179930795847751,0.16262975778546712,0.36966765002162494,0.0,1.0,0.16262975778546712,9,0.03819444444444445,0.84375,10599.840830449826,1017.0618744803731,7600.0,12141.0,5.664359861591696,1.4534954355487644,3,8,25,-0.006944444444444444,8.664072581485641,5.916666666666667,0.0,17.369523552246786,5.708333333333333,-0.1111111111111111,429.60308414972565,301.0833333333333,1.0,2021_r13_Q_SAI_lap18,SAI,2021,13,18.0,69.537,24.237,23.723,21.577,SOFT,2.0,Ferrari,2021_13_Q,Dutch Grand Prix
293,217.23549488054607,58.365779488077,101.0,310.0,131.2,227.0,286.0,209.0,71.35836177474403,39.7256590423384,0.0,100.0,0.08191126279863481,0.6006825938566553,0.3174061433447099,0.20819112627986347,0.40670889802069315,0.0,1.0,0.20819112627986347,12,0.03767123287671233,0.8493150684931506,10599.924914675768,1039.9384471183578,7366.0,12081.0,5.515358361774744,1.5867396651538808,3,8,32,0.00684931506849315,8.513984110524326,5.8561643835616435,0.0,15.736227819251392,5.739726027397261,0.3013698630136986,407.084536081902,287.0821917808219,1.0,2021_r13_Q_STR_lap10,STR,2021,13,10.0,70.367,24.656,23.937,21.774,SOFT,2.0,Aston Martin,2021_13_Q,Dutch Grand Prix
286,221.55944055944056,55.31125609597017,107.0,309.0,139.0,231.5,285.0,202.0,74.3041958041958,39.695973323788515,0.0,100.0,0.11888111888111888,0.6293706293706294,0.2517482517482518,0.14685314685314685,0.3545798988581743,0.0,1.0,0.14685314685314685,9,0.042105263157894736,0.8385964912280702,10616.947552447553,912.4869933478922,7552.0,11981.0,5.618881118881119,1.5280512092526195,3,8,31,-0.03508771929824561,8.37073396137623,5.747368421052632,0.0,19.28164127196762,6.4,-1.063157894736842,436.3612861533123,304.00350877192983,1.0,2021_r13_Q_VER_lap13,VER,2021,13,13.0,68.885,23.977,23.366,21.542,SOFT,2.0,Red Bull Racing,2021_13_Q,Dutch Grand Prix
331,260.6163141993958,69.55935490106629,69.0,338.0,147.0,277.0,329.0,269.0,83.87613293051359,33.06980319237289,0.0,100.0,0.054380664652567974,0.7643504531722054,0.18126888217522658,0.11178247734138973,0.31557570449542466,0.0,1.0,0.11178247734138973,7,0.10909090909090909,0.8909090909090909,10990.712990936556,1220.0293187412751,5726.0,12617.0,6.667673716012085,1.7245501027376715,2,8,31,-0.00909090909090909,9.447498941683381,5.1909090909090905,0.0,12.722189408410214,3.793939393939394,-0.0696969696969697,417.54552523561404,255.43333333333334,1.0,2021_r14_Q_HAM_lap17,HAM,2021,14,17.0,79.651,26.734,26.607,26.31,SOFT,2.0,Mercedes,2021_14_Q,Italian Grand Prix
335,257.54328358208954,68.99043417133915,71.0,335.0,144.0,275.0,326.6,264.0,82.47164179104477,33.237643717196654,0.0,100.0,0.005970149253731343,0.7611940298507462,0.23283582089552238,0.11641791044776119,0.32120516645859315,0.0,1.0,0.11641791044776119,7,0.10778443113772455,0.8892215568862275,10824.459701492537,1150.259035140375,6484.0,12132.0,6.659701492537313,1.6999524210929557,2,8,30,-0.008982035928143712,9.593380640514086,5.1946107784431135,0.0,13.57417615394239,3.712574850299401,-0.16467065868263472,371.4945060123213,229.188622754491,1.0,2021_r14_Q_LEC_lap17,LEC,2021,14,17.0,80.51,27.026,26.802,26.682,SOFT,2.0,Ferrari,2021_14_Q,Italian Grand Prix
336,255.61011904761904,71.11697166284043,70.0,340.0,140.0,269.0,330.0,270.0,80.0297619047619,36.82616292480167,0.0,100.0,0.10416666666666667,0.7053571428571429,0.19047619047619047,0.11904761904761904,0.3243275258042619,0.0,1.0,0.11904761904761904,8,0.1044776119402985,0.8895522388059701,10796.75892857143,1104.7037442711098,5995.0,11969.0,6.321428571428571,1.8425207540787938,2,8,31,-0.008955223880597015,9.071402246925995,5.388059701492537,0.0,13.979454556619826,3.994029850746269,-0.2835820895522388,378.4791582539773,244.91641791044776,1.0,2021_r14_Q_OCO_lap11,OCO,2021,14,11.0,81.103,26.953,27.236,26.914,SOFT,2.0,Alpine,2021_14_Q,Italian Grand Prix
334,257.6377245508982,68.69651159059455,70.0,335.0,140.8,275.5,327.0,265.0,82.0,34.88427887907263,0.0,100.0,0.08383233532934131,0.7574850299401198,0.15868263473053892,0.11976047904191617,0.325168382521982,0.0,1.0,0.11976047904191617,7,0.10810810810810811,0.8918918918918919,10828.407185628743,1236.2312856662072,6232.0,12116.0,6.6706586826347305,1.661950494062376,2,8,27,-0.015015015015015015,8.812799584743669,5.132132132132132,0.0,14.428469180462848,4.108108108108108,-0.5255255255255256,412.29844668109246,248.84384384384384,1.0,2021_r14_Q_SAI_lap17,SAI,2021,14,17.0,80.462,27.006,26.869,26.587,SOFT,2.0,Ferrari,2021_14_Q,Italian Grand Prix
336,256.1279761904762,70.55171696872623,69.0,339.0,141.0,273.5,329.0,270.0,79.88988095238095,36.56745660247435,0.0,100.0,0.09226190476190477,0.7440476190476191,0.1636904761904762,0.12797619047619047,0.334561525517785,0.0,1.0,0.12797619047619047,7,0.1044776119402985,0.8895522388059701,10893.904761904761,1255.5201728110405,5794.0,12325.0,6.5476190476190474,1.7781745588959375,2,8,31,-0.020895522388059702,8.966480115558415,5.3283582089552235,0.0,13.947291712292548,4.2925373134328355,-0.8149253731343283,404.6158543568523,257.05970149253733,1.0,2021_r14_Q_STR_lap12,STR,2021,14,12.0,81.02,27.01,27.113,26.897,SOFT,2.0,Aston Martin,2021_14_Q,Italian Grand Prix
334,259.38922155688624,70.58824905391343,70.0,335.0,146.60000000000002,276.0,330.7,265.0,81.437125748503,36.526191994564385,0.0,100.0,0.10179640718562874,0.7694610778443114,0.12874251497005987,0.12275449101796407,0.32864754192234885,0.0,1.0,0.12275449101796407,7,0.10510510510510511,0.8888888888888888,10958.610778443113,1062.1300732471936,6401.0,12249.0,6.565868263473054,1.8241382005718658,2,8,30,-0.009009009009009009,9.289353436487971,5.324324324324325,0.0,15.54744003256694,4.114114114114114,-0.21921921921921922,375.28528504549405,239.99699699699698,1.0,2021_r14_Q_VER_lap15,VER,2021,14,15.0,79.966,26.862,26.703,26.401,SOFT,2.0,Red Bull Racing,2021_14_Q,Italian Grand Prix
345,228.28695652173914,67.43818425530283,85.0,321.0,122.4,249.0,303.20000000000005,236.0,77.66376811594203,36.22198183863172,0.0,100.0,0.05217391304347826,0.663768115942029,0.28405797101449276,0.15072463768115943,0.3582999216283678,0.0,1.0,0.15072463768115943,9,0.05232558139534884,0.938953488372093,10760.504347826087,1054.5428308528462,7429.0,12629.0,5.768115942028985,1.9966900483823389,2,8,35,-0.02616279069767442,9.21476260985215,5.584302325581396,0.0,13.051144069239102,4.715116279069767,3.604651162790698,452.94441389361344,306.80232558139534,1.0,2021_r16_Q_HAM_lap25,HAM,2021,16,25.0,82.868,30.738,29.262,22.868,SOFT,2.0,Mercedes,2021_16_Q,Turkish Grand Prix
346,227.54335260115607,67.69312361436363,84.0,323.0,123.0,247.0,304.0,239.0,76.2485549132948,37.29687496243677,0.0,100.0,0.017341040462427744,0.6676300578034682,0.315028901734104,0.15028901734104047,0.3578720162222433,0.0,1.0,0.15028901734104047,8,0.05217391304347826,0.9333333333333333,10545.179190751445,1125.3415621782215,6264.0,11988.0,5.910404624277457,1.738083688511117,3,8,34,-0.011594202898550725,8.917247728091462,5.773913043478261,0.0,15.329520085329209,4.87536231884058,-1.5333333333333334,438.3027182989139,292.9014492753623,1.0,2021_r16_Q_LEC_lap29,LEC,2021,16,29.0,83.265,30.99,29.319,22.956,SOFT,3.0,Ferrari,2021_16_Q,Turkish Grand Prix
353,223.3456090651558,68.50339730489755,89.0,327.0,121.0,242.0,302.0,238.0,72.1728045325779,40.59593222049333,0.0,100.0,0.18980169971671387,0.5807365439093485,0.22946175637393768,0.17280453257790368,0.37861486305327724,0.0,1.0,0.17280453257790368,11,0.048295454545454544,0.9375,10370.201133144476,1282.493235760501,6305.0,12025.0,5.541076487252124,1.7218964100589762,3,8,35,-0.014204545454545454,8.878561678847959,5.627840909090909,0.0,14.279864492162728,4.6022727272727275,-0.6448863636363636,421.97601439645,292.68465909090907,1.0,2021_r16_Q_OCO_lap14,OCO,2021,16,14.0,84.842,31.965,29.785,23.092,MEDIUM,4.0,Alpine,2021_16_Q,Turkish Grand Prix
353,222.54107648725213,69.21068079666522,85.0,320.0,118.2,241.0,304.0,235.0,72.43626062322946,40.46816986646386,0.0,100.0,0.11331444759206799,0.6260623229461756,0.26062322946175637,0.17280453257790368,0.3786148630532773,0.0,1.0,0.17280453257790368,10,0.05113636363636364,0.9346590909090909,10436.546742209632,1215.7853212565212,6594.0,12188.0,5.838526912181303,1.7978807236785241,3,8,35,-0.019886363636363636,9.430335483824388,5.650568181818182,0.0,15.031780199112012,4.784090909090909,3.102272727272727,465.51858261948126,310.1818181818182,1.0,2021_r16_Q_SAI_lap11,SAI,2021,16,11.0,85.177,32.008,29.698,23.471,SOFT,3.0,Ferrari,2021_16_Q,Turkish Grand Prix
350,225.31428571428572,67.16573668931518,86.0,319.0,119.8,245.5,300.1,233.0,72.42571428571429,40.638724477261384,0.0,100.0,0.14,0.6628571428571428,0.19714285714285715,0.1657142857142857,0.37235628341826627,0.0,1.0,0.1657142857142857,10,0.05157593123209169,0.9369627507163324,10531.477142857142,1264.7179729299276,6250.0,12395.0,5.8,1.8403313517518214,3,8,33,-0.011461318051575931,8.771026322128481,5.54727793696275,0.0,15.116406554682127,5.0315186246418335,1.3151862464183381,419.8725974308313,281.1031518624642,1.0,2021_r16_Q_STR_lap22,STR,2021,16,22.0,84.305,31.433,29.65,23.222,SOFT,2.0,Aston Martin,2021_16_Q,Turkish Grand Prix
345,227.9159420289855,65.84033193314261,89.0,314.0,123.0,250.0,302.0,225.0,74.76231884057971,40.295871958960376,0.0,100.0,0.14492753623188406,0.6666666666666666,0.18840579710144928,0.16231884057971013,0.3692786215999308,0.0,1.0,0.16231884057971013,9,0.05232558139534884,0.936046511627907,10619.921739130436,1093.7879334112422,6469.0,12322.0,5.820289855072463,1.8034672444450761,3,8,37,-0.011627906976744186,8.996266392454164,5.587209302325581,0.0,16.547132083080957,5.151162790697675,4.046511627906977,440.33581558104333,299.76162790697674,1.0,2021_r16_Q_VER_lap24,VER,2021,16,24.0,83.196,30.801,29.333,23.062,SOFT,2.0,Red Bull Racing,2021_16_Q,Turkish Grand Prix
387,210.57364341085272,69.80911521985686,75.0,324.0,105.0,224.0,294.80000000000007,249.0,73.2248062015504,38.744929197233205,0.0,100.0,0.14470284237726097,0.5736434108527132,0.28165374677002586,0.17054263565891473,0.37659569326091963,0.0,1.0,0.17054263565891473,9,0.07253886010362694,0.9559585492227979,10422.100775193798,1456.6255765051399,5825.0,12619.0,5.41343669250646,1.9313678266613552,2,8,50,-0.023316062176165803,10.176467653868649,6.852331606217617,0.0,14.710540438746634,5.015544041450777,2.784974093264249,493.2036726694912,344.0699481865285,1.0,2021_r17_Q_HAM_lap14,HAM,2021,17,14.0,93.119,25.082,37.18,30.857,SOFT,2.0,Mercedes,2021_17_Q,United States Grand Prix
389,209.5655526992288,69.78770418695548,77.0,323.0,104.0,221.0,296.0,246.0,70.75578406169666,39.303727410585644,0.0,100.0,0.12853470437017994,0.583547557840617,0.2879177377892031,0.17737789203084833,0.3824801236324517,0.0,1.0,0.17737789203084833,15,0.07216494845360824,0.9587628865979382,10320.73264781491,1366.942498541168,5729.0,11991.0,5.506426735218509,1.735940528491297,3,8,44,-0.023195876288659795,10.107790026378035,6.780927835051546,0.0,17.11943151510928,5.84020618556701,-0.4896907216494845,482.7315070551953,347.7938144329897,1.0,2021_r17_Q_LEC_lap16,LEC,2021,17,16.0,93.606,25.238,37.486,30.882,SOFT,2.0,Ferrari,2021_17_Q,United States Grand Prix
396,205.9949494949495,70.2686704753775,75.0,330.0,101.5,216.0,291.5,255.0,68.43686868686869,40.96127908273991,0.0,100.0,0.20202020202020202,0.48484848484848486,0.31313131313131315,0.18686868686868688,0.3902991944575606,0.0,1.0,0.18686868686868688,12,0.07088607594936709,0.9620253164556962,10322.265151515152,1307.9930874658544,6467.0,12032.0,4.984848484848484,1.85820731011499,2,8,47,-0.03291139240506329,10.215268276912072,6.7316455696202535,0.0,16.95455256831858,5.432911392405063,-0.9341772151898734,508.37276055731877,369.39493670886077,1.0,2021_r17_Q_OCO_lap8,OCO,2021,17,8.0,95.377,25.773,38.05,31.554,MEDIUM,2.0,Alpine,2021_17_Q,United States Grand Prix
391,209.21994884910487,69.37521696707078,76.0,322.0,106.0,220.0,294.0,246.0,70.12020460358056,40.3826997225434,0.0,100.0,0.1636828644501279,0.5882352941176471,0.24808184143222506,0.16112531969309463,0.36811754275006536,0.0,1.0,0.16112531969309463,10,0.07435897435897436,0.9564102564102565,10205.652173913044,1490.4369989830398,5715.0,12016.0,5.565217391304348,1.6733866754101863,3,8,44,-0.023076923076923078,10.022185199033862,6.792307692307692,0.0,17.25686778825122,6.123076923076923,2.312820512820513,500.06130173283645,342.8820512820513,1.0,2021_r17_Q_SAI_lap14,SAI,2021,17,14.0,93.792,25.213,37.52,31.059,SOFT,2.0,Ferrari,2021_17_Q,United States Grand Prix
399,204.21804511278197,69.32669781793786,71.0,316.0,101.0,214.0,290.0,245.0,66.73934837092732,41.35205184188702,0.0,100.0,0.18546365914786966,0.5463659147869674,0.2681704260651629,0.19548872180451127,0.3970743500219412,0.0,1.0,0.19548872180451127,10,0.07035175879396985,0.957286432160804,10129.912280701754,1639.0023331480909,5182.0,12284.0,5.30827067669173,1.7630224068207565,3,8,45,-0.007537688442211055,10.088147694029905,6.766331658291457,0.0,15.821580772350789,5.9045226130653266,2.685929648241206,468.39439489793597,338.535175879397,1.0,2021_r17_Q_STR_lap2,STR,2021,17,2.0,95.983,25.908,38.484,31.591,SOFT,2.0,Aston Martin,2021_17_Q,United States Grand Prix
387,210.8372093023256,69.13137497304196,77.0,319.0,106.6,225.0,293.80000000000007,242.0,70.29457364341086,41.619433564996015,0.0,100.0,0.18863049095607234,0.6020671834625323,0.20930232558139536,0.16279069767441862,0.3696524976683013,0.0,1.0,0.16279069767441862,9,0.07512953367875648,0.9559585492227979,10262.865633074935,1408.2992048185422,6362.0,12187.0,5.462532299741602,1.8097367042530974,2,8,43,-0.018134715025906734,9.98581761273416,6.738341968911917,0.0,17.542082981353023,5.766839378238342,2.4274611398963732,461.7791355714568,331.3238341968912,1.0,2021_r17_Q_VER_lap14,VER,2021,17,14.0,92.91,24.897,37.341,30.672,SOFT,2.0,Red Bull Racing,2021_17_Q,United States Grand Prix
315,201.15555555555557,83.91111041764127,64.0,348.0,96.0,195.0,318.6,284.0,64.77460317460317,41.12521646605941,0.0,100.0,0.1492063492063492,0.4507936507936508,0.4,0.20317460317460317,0.4030015781165281,0.0,1.0,0.20317460317460317,10,0.15605095541401273,0.9203821656050956,10162.660317460317,1851.2856908346346,4698.0,12520.0,5.092063492063492,2.1193152952773886,2,8,32,-0.009554140127388535,10.073685604266643,6.990445859872612,0.0,15.50141702272602,6.2993630573248405,4.8312101910828025,495.7808442652699,368.1687898089172,1.0,2021_r18_Q_HAM_lap17,HAM,2021,18,17.0,76.02,27.08,29.251,19.689,SOFT,2.0,Mercedes,2021_18_Q,Mexico City Grand Prix
319,199.2257053291536,84.55551094693828,65.0,346.0,94.8,194.0,319.2,281.0,62.5705329153605,41.60332908068309,0.0,100.0,0.15673981191222572,0.4608150470219436,0.3824451410658307,0.219435736677116,0.41451456200608955,0.0,1.0,0.219435736677116,12,0.15723270440251572,0.9245283018867925,10078.968652037618,1753.5321135434194,4963.0,12502.0,5.122257053291536,2.0189604203646088,2,8,33,-0.009433962264150943,10.414284611475304,7.279874213836478,0.0031446540880503146,17.737749302894137,6.449685534591195,-0.29874213836477986,499.2638701617472,377.4119496855346,1.0,2021_r18_Q_LEC_lap8,LEC,2021,18,8.0,76.748,27.324,29.568,19.856,SOFT,2.0,Ferrari,2021_18_Q,Mexico City Grand Prix
325,195.6769230769231,83.72985434731058,69.0,345.0,92.4,186.0,315.0,276.0,60.864615384615384,42.45855070554334,0.0,100.0,0.12,0.4276923076923077,0.4523076923076923,0.19692307692307692,0.39828693002969434,0.0,1.0,0.19692307692307692,11,0.15432098765432098,0.9197530864197531,9985.113846153847,1573.3025565764249,6025.0,12073.0,4.781538461538462,2.149855888630757,2,8,35,-0.0030864197530864196,9.94146909576156,6.799382716049383,0.0,16.82876793887649,6.216049382716049,-0.9876543209876543,500.3317473759302,368.31481481481484,1.0,2021_r18_Q_OCO_lap4,OCO,2021,18,4.0,78.126,27.765,30.045,20.316,SOFT,2.0,Alpine,2021_18_Q,Mexico City Grand Prix
319,199.8181818181818,84.71816863019932,66.0,346.0,95.8,195.0,319.2,280.0,61.42319749216301,42.248957723683596,0.0,100.0,0.22570532915360503,0.45454545454545453,0.31974921630094044,0.21316614420062696,0.4101874943064458,0.0,1.0,0.21316614420062696,10,0.15723270440251572,0.9182389937106918,10021.76802507837,1787.3147164682412,4941.0,12463.0,5.191222570532916,2.026037604496738,2,8,31,-0.0220125786163522,11.255120939212876,7.20440251572327,0.0,16.837130366856943,6.767295597484277,0.06289308176100629,529.7958024055052,396.314465408805,1.0,2021_r18_Q_SAI_lap22,SAI,2021,18,22.0,76.761,27.284,29.47,20.007,SOFT,2.0,Ferrari,2021_18_Q,Mexico City Grand Prix
316,201.05379746835442,83.32003866223486,62.0,339.0,97.0,198.5,318.0,277.0,62.164556962025316,43.78190693338664,0.0,100.0,0.23734177215189872,0.5063291139240507,0.2563291139240506,0.2120253164556962,0.40939096770252204,0.0,1.0,0.2120253164556962,11,0.15873015873015872,0.9206349206349206,10265.300632911392,1572.5666518187063,5769.0,12499.0,5.012658227848101,2.167545145783924,2,8,33,-0.01904761904761905,10.291590425438935,7.193650793650794,0.0,18.418524322446697,6.723809523809524,3.3746031746031746,549.0012292075661,412.12380952380954,1.0,2021_r18_Q_VER_lap13,VER,2021,18,13.0,76.225,27.28,29.293,19.652,SOFT,2.0,Red Bull Racing,2021_18_Q,Mexico City Grand Prix
282,224.69858156028369,69.5766399275191,89.0,325.0,122.2,235.5,316.0,236.0,75.51773049645391,38.15534884344306,0.0,100.0,0.10283687943262411,0.6134751773049646,0.28368794326241137,0.16666666666666666,0.3733405354329882,0.0,1.0,0.16666666666666666,7,0.03914590747330961,0.7864768683274022,10557.329787234043,1337.0198660341819,6438.0,12536.0,5.76241134751773,1.8280938873033963,3,8,30,0.0071174377224199285,9.891552269690347,6.370106761565836,0.0,14.076068850560311,4.825622775800712,0.44483985765124556,487.80467180967963,335.3629893238434,1.0,2021_r19_Q_HAM_lap22,HAM,2021,19,22.0,67.934,17.498,34.445,15.991,SOFT,2.0,Mercedes,2021_19_Q,São Paulo Grand Prix
286,221.3041958041958,69.81455473258349,86.0,326.0,122.0,231.5,314.0,240.0,72.96153846153847,38.74118244547982,0.0,100.0,0.13986013986013987,0.5944055944055944,0.26573426573426573,0.16433566433566432,0.3712294593583893,0.0,1.0,0.16433566433566432,11,0.03859649122807018,0.7929824561403509,10523.234265734265,1237.713981222224,6500.0,12226.0,5.70979020979021,1.7299351852908607,3,8,28,0.0035087719298245615,9.70062370784609,6.28421052631579,0.0,16.195982809169983,5.235087719298246,0.05263157894736842,451.70515050728716,314.73333333333335,1.0,2021_r19_Q_LEC_lap15,LEC,2021,19,15.0,68.859,17.646,34.936,16.277,SOFT,2.0,Ferrari,2021_19_Q,São Paulo Grand Prix
288,220.98263888888889,69.60067566440942,86.0,324.0,121.7,229.5,313.3,238.0,71.11458333333333,40.62547641103662,0.0,100.0,0.1909722222222222,0.5034722222222222,0.3055555555555556,0.15625,0.36372420343887946,0.0,1.0,0.15625,8,0.03832752613240418,0.7839721254355401,10491.65625,1097.208127863307,6548.0,12005.0,5.368055555555555,1.8805682578711633,2,8,33,0.003484320557491289,9.582727124661972,6.13588850174216,-0.003484320557491289,16.197750482218012,5.041811846689895,0.13588850174216027,484.70746602832094,336.0383275261324,1.0,2021_r19_Q_OCO_lap13,OCO,2021,19,13.0,69.189,17.738,35.165,16.286,SOFT,2.0,Alpine,2021_19_Q,São Paulo Grand Prix
286,221.72027972027973,70.18360938200881,87.0,324.0,120.0,233.0,314.5,237.0,72.63286713286713,40.009316943394836,0.0,100.0,0.15734265734265734,0.6048951048951049,0.23776223776223776,0.17482517482517482,0.38048326269175864,0.0,1.0,0.17482517482517482,8,0.042105263157894736,0.7824561403508772,10474.006993006993,1255.791006729426,6469.0,11918.0,5.8076923076923075,1.7695505197183146,3,8,30,-0.0035087719298245615,9.662071281458555,6.28421052631579,0.0,16.217491860750883,5.410526315789474,-0.14736842105263157,484.31128612499873,340.12631578947367,1.0,2021_r19_Q_SAI_lap18,SAI,2021,19,18.0,68.826,17.627,34.967,16.232,SOFT,2.0,Ferrari,2021_19_Q,São Paulo Grand Prix
290,220.1103448275862,69.18118403723787,89.0,323.0,120.9,227.5,313.1,234.0,71.51379310344828,39.77394796999256,0.0,100.0,0.13448275862068965,0.6,0.2655172413793103,0.18620689655172415,0.389946441119665,0.0,1.0,0.18620689655172415,8,0.03806228373702422,0.7854671280276817,10628.496551724138,1284.2465060195268,6224.0,12505.0,5.558620689655172,1.8874044793775946,3,8,32,0.006920415224913495,9.456403283102516,6.269896193771626,0.0034602076124567475,15.015385227856989,5.103806228373703,0.2698961937716263,426.52673058451353,293.8200692041523,1.0,2021_r19_Q_STR_lap8,STR,2021,19,8.0,69.663,18.075,35.292,16.296,SOFT,2.0,Aston Martin,2021_19_Q,São Paulo Grand Prix
285,223.38947368421051,69.10096125636026,89.0,324.0,121.0,234.0,314.6,235.0,72.51929824561404,41.00648968991256,0.0,100.0,0.18596491228070175,0.624561403508772,0.18947368421052632,0.17192982456140352,0.3779831512960617,0.0,1.0,0.17192982456140352,7,0.04225352112676056,0.7852112676056338,10682.673684210526,1039.7231935469204,6821.0,12062.0,5.589473684210526,1.9053006315708279,2,8,33,0.0035211267605633804,9.280283533896835,6.186619718309859,0.0,16.948685805396103,5.316901408450704,0.5070422535211268,423.0430354517426,297.4718309859155,1.0,2021_r19_Q_VER_lap13,VER,2021,19,13.0,68.372,17.521,34.696,16.155,SOFT,2.0,Red Bull Racing,2021_19_Q,São Paulo Grand Prix
337,240.43026706231453,47.446793862653486,102.0,319.0,171.0,252.0,289.80000000000007,217.0,82.44510385756676,33.549680398261486,0.0,100.0,0.0771513353115727,0.7032640949554896,0.2195845697329377,0.12166172106824925,0.3273807918095358,0.0,1.0,0.12166172106824925,7,0.050595238095238096,0.8720238095238095,10843.45994065282,802.4406255093604,7229.0,12122.0,6.186943620178042,1.273846994915289,3,8,29,0.008928571428571428,7.444315313741427,4.818452380952381,0.0,14.224846876389089,4.785714285714286,0.48214285714285715,359.05316570053185,235.92857142857142,1.0,2021_r20_Q_HAM_lap17,HAM,2021,20,17.0,80.827,26.45,26.922,27.455,SOFT,2.0,Mercedes,2021_20_Q,Qatar Grand Prix
